Subject,a_gain,a_loss,beta
277.0,1.0,1.0,15.925537413124811
278.0,1.0,1.0,11.958298192154384
279.0,1.0,1.0,20.0
280.0,1.0,1.0,15.851889589956262
281.0,1.0,1.0,18.652948318899128
282.0,1.0,1.0,20.0
283.0,1.0,1.0,18.385237059181005
284.0,0.9498608083900353,1.0,14.821553606072397
285.0,1.0,1.0,18.455155418912344
286.0,1.0,0.9876886898969484,20.0
287.0,1.0,1.0,20.0
288.0,1.0,0.9657504143160115,16.88558362508767
289.0,0.9850083643725419,1.0,16.578640446312903
290.0,0.49255971395356524,1.0,12.140973880625163
291.0,1.0,1.0,13.311606626733358
292.0,1.0,1.0,17.788682872424328
293.0,1.0,1.0,16.77845928167141
294.0,1.0,1.0,19.294242950314665
295.0,1.0,1.0,11.921651356285206
296.0,0.5840937983137063,1.0,20.0
297.0,0.7354096534159256,0.6992619054718783,18.153310538002245
298.0,1.0,1.0,15.006487020550239
299.0,1.0,0.937098833930766,15.919664447709549
300.0,0.482311100698412,1.0,17.63513548622031
301.0,1.0,1.0,18.668976350802865
302.0,1.0,1.0,20.0
303.0,1.0,1.0,18.657245245074197
304.0,1.0,1.0,20.0
305.0,1.0,0.9388101586666394,19.596883219420242
306.0,1.0,0.8762904167650004,15.526762906467182
307.0,0.7165575383361666,1.0,11.97308864682956
308.0,0.6871954758378018,1.0,12.784232710353995
309.0,0.647078599913169,1.0,20.0
310.0,1.0,1.0,13.072105679624228
311.0,1.0,1.0,16.757118777594396
312.0,1.0,1.0,16.820112866727904
313.0,1.0,1.0,14.031513327602562
314.0,1.0,1.0,13.341186728060734
315.0,1.0,1.0,16.27749419210776
316.0,1.0,1.0,12.792945401904165
317.0,1.0,1.0,16.839751750562076
318.0,0.7780497317717824,1.0,20.0
319.0,0.9489560348976234,1.0,20.0
320.0,1.0,1.0,15.28014969873831
321.0,1.0,0.6964295288585323,20.0
322.0,1.0,1.0,15.20942048671852
323.0,1.0,1.0,20.0
324.0,1.0,1.0,16.756496959257763
325.0,0.7613513591958337,1.0,15.870190856570346
326.0,1.0,1.0,15.797469580319444
327.0,1.0,1.0,13.943946797953227
328.0,1.0,1.0,12.686949320522698
329.0,0.9004863135730824,1.0,14.21570062684119
330.0,0.12699614065523968,1.0,13.668509829660984
331.0,1.0,1.0,16.1497889526611
332.0,1.0,1.0,16.71254777818197
333.0,1.0,1.0,12.388103800556575
334.0,1.0,1.0,14.282642949074027
335.0,1.0,1.0,12.209477129345743
336.0,0.9829834843719584,1.0,14.249605562691166
337.0,1.0,1.0,19.619338263092224
338.0,1.0,1.0,13.37604689444541
339.0,1.0,1.0,14.833183962691955
340.0,1.0,1.0,13.891564572915485
341.0,1.0,1.0,19.09402294753978
342.0,0.9520855871077739,1.0,13.58123050472405
343.0,0.6638030104965529,1.0,15.751586177160654
344.0,1.0,1.0,12.840942250337163
345.0,0.9845032070250513,0.7953317793341854,20.0
346.0,0.013729474027766524,1.0,20.0
347.0,1.0,0.9424791189627211,16.00868150418254
348.0,1.0,1.0,20.0
349.0,1.0,1.0,16.02636088252496
350.0,1.0,1.0,12.102398277662315
351.0,1.0,1.0,13.957187071923569
352.0,0.8607008563157252,1.0,15.177846712580203
353.0,1.0,1.0,12.559774518018102
354.0,1.0,1.0,15.369485390314411
355.0,0.9351309746432599,1.0,13.620338292468244
356.0,1.0,1.0,15.665330237342314
357.0,1.0,1.0,20.0
358.0,1.0,1.0,13.34002528869921
359.0,1.0,1.0,17.528155214646613
360.0,1.0,1.0,12.724307990349566
361.0,1.0,1.0,16.35670403334365
362.0,1.0,1.0,13.094633430856966
363.0,0.02287920085028227,0.028457478359081634,20.0
364.0,0.01971078296203488,0.9574439311863422,14.799675588928373
365.0,1.0,1.0,15.040851796733548
366.0,1.0,0.5792365160607903,14.499659938582006
367.0,1.0,1.0,15.101610725253357
368.0,1.0,1.0,20.0
369.0,1.0,1.0,11.963807239489773
370.0,1.0,1.0,20.0
371.0,1.0,1.0,18.34552256607752
372.0,1.0,1.0,12.149971948219676
373.0,1.0,0.8011432521606845,16.653566036813444
374.0,1.0,1.0,19.143735699182493
375.0,1.0,1.0,13.783832198273858
376.0,0.8453090364764201,1.0,13.95517761768725
377.0,1.0,1.0,20.0
378.0,1.0,1.0,15.027318357748836
379.0,1.0,1.0,13.54615683912981
380.0,1.0,1.0,15.351426611980978
381.0,1.0,0.10999105311318513,20.0
382.0,1.0,1.0,13.095500891457736
383.0,1.0,1.0,13.966351533631284
384.0,1.0,1.0,12.310613626597293
385.0,1.0,1.0,14.817596998165687
386.0,1.0,1.0,12.80356424978666
387.0,1.0,1.0,14.505610993803904
388.0,1.0,1.0,13.008262686225718
389.0,0.6232754287795392,1.0,20.0
390.0,1.0,1.0,18.808167693019985
391.0,0.8214123431491276,1.0,20.0
392.0,1.0,1.0,15.459392256756699
393.0,1.0,1.0,18.26115546555117
394.0,1.0,1.0,16.17061175797835
395.0,1.0,1.0,11.9944870733796
396.0,1.0,1.0,20.0
397.0,1.0,1.0,17.186170490724265
398.0,1.0,1.0,14.998284858931306
399.0,1.0,1.0,20.0
400.0,1.0,1.0,14.449580889686628
401.0,1.0,1.0,18.33151505148059
402.0,1.0,1.0,15.868472769741203
403.0,1.0,1.0,15.73470821546279
404.0,1.0,1.0,12.8590415428213
405.0,1.0,1.0,20.0
406.0,1.0,1.0,20.0
407.0,0.2014966328829687,1.0,20.0
408.0,1.0,1.0,19.677672822140476
409.0,0.935078185535384,1.0,19.59672354507017
410.0,0.5055638734243368,1.0,12.129022907652125
411.0,0.17718580675438655,1.0,15.53860109874612
412.0,1.0,1.0,12.49033695938952
413.0,1.0,1.0,18.057256872299934
414.0,1.0,1.0,15.237055440175691
415.0,0.08644616908966163,1.0,14.856433173476983
416.0,1.0,1.0,13.904428388953551
417.0,0.9650430045997965,1.0,18.2079219341382
418.0,0.12348489880554514,1.0,20.0
419.0,1.0,1.0,13.532343781022648
420.0,0.9660603633855638,1.0,20.0
421.0,0.9849810978139987,1.0,16.496998934728413
422.0,1.0,1.0,16.624773562950686
423.0,1.0,1.0,18.97161987767982
424.0,1.0,1.0,17.767088998508434
425.0,1.0,1.0,20.0
426.0,1.0,1.0,14.385848930648473
427.0,1.0,1.0,12.089596678319806
428.0,1.0,1.0,13.494373742798837
429.0,1.0,1.0,14.501951923168562
430.0,1.0,1.0,16.180781300752273
431.0,0.1717231548912065,1.0,15.62616849647111
432.0,1.0,1.0,20.0
433.0,1.0,0.29359970819831555,1.508516491817439
434.0,1.0,0.01781444604969825,20.0
435.0,0.7579759256106765,0.04585179799016356,11.540083780727095
436.0,1.0,0.4504036532072178,1.4507859296166583
437.0,1.0,1.0,16.426127941818745
438.0,1.0,1.0,14.516265417939376
439.0,1.0,0.31161797192807217,19.375881583514886
440.0,1.0,1.0,20.0
441.0,1.0,0.0,20.0
442.0,0.981397258429291,0.28958180264077565,16.77950840236051
443.0,0.7307985629502898,1.0,20.0
444.0,1.0,0.02165512840433473,20.0
445.0,0.05515379868357257,0.028583998305434483,20.0
446.0,1.0,0.32920171146572147,17.466467051618636
447.0,1.0,1.0,19.364811526186777
448.0,0.9890695188709331,0.1063015983327248,5.576036288038081
449.0,1.0,1.0,20.0
450.0,1.0,0.3442480966468656,17.982567826709047
451.0,1.0,1.0,15.766569138536642
452.0,1.0,1.0,19.410171882059025
453.0,1.0,1.0,12.384309211426881
454.0,1.0,1.0,14.304000089415997
455.0,1.0,0.3062797198030098,1.5602382108276558
456.0,1.0,1.0,18.537287892852937
457.0,1.0,0.3355657608031145,20.0
458.0,1.0,1.0,13.982294213692397
459.0,1.0,1.0,16.784162814267148
460.0,1.0,1.0,13.170168763686524
461.0,0.9553763016413249,0.41549458467493083,13.25305621332929
462.0,0.9746123176993559,1.0,18.263440065966133
463.0,1.0,1.0,14.61450821423263
464.0,0.8921892635892089,0.2799620137622586,17.76538227758787
465.0,1.0,1.0,13.432560615570296
466.0,1.0,0.0,16.856193515473386
467.0,1.0,0.0,14.450962309244447
468.0,1.0,0.21906006233793893,20.0
469.0,1.0,1.0,13.391817026676064
470.0,1.0,1.0,17.008789785528936
471.0,1.0,0.3281827488071083,19.237850870793036
472.0,1.0,1.0,20.0
473.0,1.0,1.0,18.356481198924502
474.0,1.0,0.382750500271049,20.0
475.0,1.0,0.33966160178119853,17.583625041773168
476.0,1.0,1.0,20.0
477.0,1.0,0.0,14.97889419077789
478.0,1.0,1.0,16.46524156722721
479.0,0.7660908949534692,1.0,20.0
480.0,1.0,0.021655129315132166,20.0
481.0,0.9801278428171496,1.0,12.614163603358165
482.0,1.0,0.019950538598461697,20.0
483.0,0.5547753826221471,1.0,16.3373958615807
484.0,1.0,0.33958556542779633,18.3553733715839
485.0,1.0,0.334251213893649,20.0
486.0,1.0,1.0,14.444024526489564
487.0,1.0,1.0,12.022875938426157
488.0,1.0,1.0,14.215685362459826
489.0,1.0,1.0,15.000727234777477
490.0,1.0,0.3503757828937765,19.331931325130537
491.0,1.0,1.0,16.00828530827294
492.0,1.0,0.3314958442815355,19.01024608499269
493.0,1.0,0.33616202928667493,20.0
494.0,1.0,0.38018513819930644,20.0
495.0,0.8727834438270847,1.0,20.0
496.0,1.0,1.0,13.579607370916086
497.0,1.0,0.3827525826060315,20.0
498.0,1.0,1.0,16.349146949632445
499.0,1.0,1.0,12.412173188167285
500.0,1.0,1.0,17.217400672718973
501.0,1.0,1.0,17.58591420276671
502.0,1.0,0.3587193284405124,20.0
503.0,1.0,1.0,12.732491064936312
504.0,1.0,1.0,12.9949267794095
505.0,1.0,1.0,20.0
506.0,1.0,1.0,18.162876632695284
507.0,1.0,1.0,12.153693521509043
508.0,1.0,0.3853239421291528,20.0
509.0,0.6327159147262521,1.0,17.012908951030717
510.0,1.0,0.21460693021020028,20.0
511.0,1.0,1.0,19.881721673081486
512.0,1.0,1.0,14.986423128781624
513.0,1.0,1.0,13.325429905507196
514.0,1.0,1.0,20.0
515.0,1.0,1.0,13.554069595744764
516.0,1.0,0.33962813064297287,20.0
517.0,1.0,1.0,14.549817785826798
518.0,1.0,0.3537845836182735,18.970699180397787
519.0,1.0,1.0,12.468767586842782
520.0,1.0,1.0,20.0
521.0,0.9601236734191638,0.7751833431595991,20.0
522.0,1.0,1.0,13.036412056808299
523.0,1.0,0.0,12.01393935484852
524.0,0.9998172733145716,0.29570392615230334,17.420876552036855
525.0,1.0,0.12969294031677825,20.0
526.0,1.0,1.0,13.26469603798635
527.0,1.0,1.0,14.026666383956082
528.0,0.9744572527281405,1.0,17.302429900543945
529.0,1.0,0.3371965120179509,20.0
530.0,1.0,1.0,20.0
531.0,1.0,1.0,19.40559012897594
532.0,1.0,0.0,12.74189647699953
533.0,1.0,1.0,14.601222602979806
534.0,1.0,0.3853240749914943,20.0
535.0,1.0,1.0,16.76109750805613
536.0,1.0,0.3611870556083999,20.0
537.0,1.0,1.0,12.224055158703733
538.0,1.0,0.0,9.657275715970249
539.0,1.0,0.3380902791550165,20.0
540.0,1.0,1.0,20.0
541.0,0.9487244184042402,1.0,16.51470948386999
542.0,0.48989454175434144,1.0,20.0
543.0,1.0,1.0,17.57414508679881
544.0,0.12788356585755778,1.0,14.18693615346027
545.0,0.9717113777634708,1.0,13.94715695288058
546.0,1.0,1.0,20.0
547.0,1.0,1.0,18.113324730366646
548.0,1.0,1.0,20.0
549.0,1.0,1.0,15.042406171397891
550.0,1.0,1.0,16.576184512462664
551.0,0.8282163176423037,1.0,19.12931598146848
552.0,1.0,1.0,13.145786498812186
553.0,0.9059663888331151,0.5135471532037587,10.746332808284928
554.0,1.0,1.0,15.601482508350466
555.0,1.0,1.0,19.571895324699664
556.0,1.0,1.0,16.958610261275204
557.0,1.0,1.0,13.13056010506504
558.0,0.7729043148759327,1.0,20.0
559.0,0.8838331365870805,0.51001625923513,12.660427184268132
560.0,0.9397728060351564,1.0,18.9162849915145
561.0,0.34894627841663106,0.4240260237900829,19.993782807654636
562.0,1.0,1.0,16.167678550408258
563.0,1.0,1.0,12.91921759298374
564.0,1.0,1.0,20.0
565.0,0.3693799273639289,1.0,10.38340335734155
566.0,1.0,1.0,16.79597066729319
567.0,1.0,1.0,17.787373183785732
568.0,1.0,1.0,13.734335159743628
569.0,0.7698728739526313,1.0,20.0
570.0,1.0,1.0,18.51187833855771
571.0,1.0,1.0,18.606950833021603
572.0,1.0,1.0,18.70948242771294
573.0,1.0,1.0,19.28647921432008
574.0,1.0,1.0,14.315150919054517
575.0,0.9321102359566213,1.0,20.0
576.0,1.0,1.0,20.0
577.0,1.0,1.0,20.0
578.0,0.6482122294214997,1.0,20.0
579.0,1.0,1.0,20.0
580.0,1.0,1.0,14.922556516086622
581.0,1.0,1.0,17.252841252447315
582.0,1.0,0.9848988503104907,14.12326743960172
583.0,0.9851533878222926,0.5119615997777163,5.846333216087128
584.0,1.0,1.0,12.79917303980515
585.0,1.0,1.0,16.36615561893566
586.0,1.0,1.0,12.241897852539658
587.0,1.0,1.0,13.58371832032979
588.0,1.0,1.0,16.291009139816214
589.0,1.0,1.0,13.34681302965973
590.0,1.0,1.0,15.386549891079664
591.0,1.0,1.0,16.752683008695993
592.0,1.0,1.0,16.988912719674943
593.0,1.0,1.0,15.095971650079578
594.0,1.0,1.0,18.705456267669852
595.0,1.0,1.0,14.141674630464028
596.0,1.0,1.0,12.73173798690993
597.0,1.0,1.0,12.953287744674276
598.0,1.0,1.0,14.388117014819505
599.0,1.0,1.0,13.637911755977962
600.0,1.0,1.0,14.886844459697606
601.0,1.0,1.0,15.846753963211324
602.0,1.0,1.0,12.666230515522493
603.0,1.0,1.0,12.061120828080034
604.0,1.0,1.0,18.95921416667246
605.0,1.0,1.0,13.866962270252206
606.0,0.7392866724591245,0.9438862726996904,18.463468264620857
607.0,1.0,1.0,14.589138440267133
608.0,1.0,1.0,15.846872060913565
609.0,1.0,1.0,12.363366342637965
610.0,1.0,1.0,19.126943549532434
611.0,1.0,1.0,15.419336343386405
612.0,1.0,1.0,12.640632513625448
613.0,1.0,1.0,20.0
614.0,1.0,1.0,11.9634473288554
615.0,1.0,1.0,13.205693699246666
616.0,1.0,0.9422861380890887,15.307717571470421
617.0,1.0,1.0,13.644613656571616
618.0,0.692619047765513,1.0,14.07847376331251
619.0,1.0,1.0,12.448855165599895
620.0,0.18907651145163085,1.0,20.0
621.0,1.0,1.0,12.531549983895449
622.0,1.0,1.0,13.72717779646068
623.0,1.0,1.0,18.79173423292812
624.0,1.0,1.0,12.747882957544514
625.0,1.0,1.0,13.006084957836777
626.0,0.563896604370839,1.0,19.24364567861081
627.0,1.0,1.0,12.264338376716433
628.0,1.0,1.0,14.511824971940548
629.0,1.0,1.0,15.90699879407575
630.0,1.0,1.0,20.0
631.0,1.0,1.0,14.782187467537506
632.0,1.0,1.0,12.532409960775912
633.0,1.0,1.0,13.260669039573095
634.0,0.9077928247010992,1.0,20.0
635.0,0.008129045556024228,1.0,20.0
636.0,0.8435320856811868,1.0,14.658297625935235
637.0,1.0,1.0,14.942786759686681
638.0,1.0,1.0,14.73642157532853
639.0,0.9921572094534596,1.0,20.0
640.0,1.0,1.0,17.801586049777743
641.0,1.0,1.0,20.0
642.0,1.0,1.0,12.381778771777302
643.0,1.0,1.0,12.145284080900558
644.0,1.0,1.0,18.195393759973072
645.0,1.0,1.0,18.475563113994934
646.0,0.7922925710501555,1.0,13.884690918902686
647.0,1.0,1.0,13.986704929233532
648.0,1.0,1.0,13.97331481342692
649.0,1.0,1.0,20.0
650.0,1.0,1.0,13.69306086984163
651.0,1.0,1.0,11.968250983277517
652.0,1.0,1.0,20.0
653.0,1.0,1.0,20.0
654.0,1.0,1.0,13.864268219108785
655.0,1.0,1.0,14.423221820640896
656.0,1.0,0.5974389957227526,20.0
657.0,1.0,1.0,14.77817499833058
658.0,1.0,1.0,20.0
659.0,1.0,1.0,19.06010292306948
660.0,1.0,1.0,12.832511100792114
661.0,1.0,1.0,20.0
662.0,1.0,1.0,12.96783598336546
