Alpha_gain,Alpha_loss,Beta,Choice,Decay,Stim_Sequence,Subject,Trial,Trustee_Response
0.6,0.8,16,1,0.8,2,821,42.0,0
0.6,0.8,16,3,0.8,0,821,43.0,0
0.6,0.8,16,3,0.8,1,821,44.0,0
0.6,0.8,16,1,0.8,2,821,45.0,0
0.6,0.8,16,3,1.0,2,822,1.0,0
0.6,0.8,16,1,1.0,2,822,2.0,0
0.6,0.8,16,2,1.0,2,822,3.0,0
0.6,0.8,16,1,1.0,2,822,4.0,0
0.6,0.8,16,1,1.0,2,822,5.0,0
0.6,0.8,16,2,1.0,2,822,6.0,0
0.6,0.8,16,4,1.0,1,822,7.0,1
0.6,0.8,16,4,1.0,1,822,8.0,1
0.6,0.8,16,4,1.0,1,822,9.0,1
0.6,0.8,16,2,1.0,0,822,10.0,1
0.6,0.8,16,4,1.0,0,822,11.0,1
0.6,0.8,16,3,1.0,1,822,12.0,1
0.6,0.8,16,4,1.0,0,822,13.0,1
0.6,0.8,16,3,1.0,2,822,14.0,0
0.6,0.8,16,4,1.0,0,822,15.0,1
0.6,0.8,16,2,1.0,2,822,16.0,0
0.6,0.8,16,1,1.0,2,822,17.0,0
0.6,0.8,16,3,1.0,1,822,18.0,1
0.6,0.8,16,3,1.0,0,822,19.0,1
0.6,0.8,16,2,1.0,1,822,20.0,1
0.6,0.8,16,4,1.0,1,822,21.0,0
0.6,0.8,16,3,1.0,0,822,22.0,1
0.6,0.8,16,4,1.0,0,822,23.0,1
0.6,0.8,16,3,1.0,1,822,24.0,0
0.6,0.8,16,1,1.0,0,822,25.0,1
0.6,0.8,16,4,1.0,1,822,26.0,1
0.6,0.8,16,3,1.0,0,822,27.0,1
0.6,0.8,16,1,1.0,2,822,28.0,0
0.6,0.8,16,1,1.0,1,822,29.0,1
0.6,0.8,16,3,1.0,0,822,30.0,1
0.6,0.8,16,2,1.0,1,822,31.0,1
0.6,0.8,16,4,1.0,2,822,32.0,0
0.6,0.8,16,4,1.0,0,822,33.0,1
0.6,0.8,16,2,1.0,2,822,34.0,0
0.6,0.8,16,2,1.0,0,822,35.0,1
0.6,0.8,16,4,1.0,0,822,36.0,1
0.6,0.8,16,3,1.0,2,822,37.0,0
0.6,0.8,16,2,1.0,1,822,38.0,0
0.6,0.8,16,3,1.0,2,822,39.0,0
0.6,0.8,16,1,1.0,0,822,40.0,1
0.6,0.8,16,4,1.0,1,822,41.0,0
0.6,0.8,16,2,1.0,2,822,42.0,0
0.6,0.8,16,2,1.0,1,822,43.0,0
0.6,0.8,16,1,1.0,1,822,44.0,1
0.6,0.8,16,4,1.0,0,822,45.0,1
0.6,0.8,20,4,0.0,1,823,1.0,0
0.6,0.8,20,3,0.0,2,823,2.0,0
0.6,0.8,20,1,0.0,1,823,3.0,1
0.6,0.8,20,2,0.0,0,823,4.0,1
0.6,0.8,20,4,0.0,0,823,5.0,1
0.6,0.8,20,4,0.0,0,823,6.0,1
0.6,0.8,20,1,0.0,1,823,7.0,0
0.6,0.8,20,1,0.0,1,823,8.0,0
0.6,0.8,20,4,0.0,0,823,9.0,1
0.6,0.8,20,1,0.0,2,823,10.0,0
0.6,0.8,20,1,0.0,2,823,11.0,0
0.6,0.8,20,4,0.0,0,823,12.0,1
0.6,0.8,20,1,0.0,2,823,13.0,0
0.6,0.8,20,4,0.0,0,823,14.0,1
0.6,0.8,20,4,0.0,0,823,15.0,1
0.6,0.8,20,1,0.0,2,823,16.0,0
0.6,0.8,20,4,0.0,0,823,17.0,1
0.6,0.8,20,1,0.0,1,823,18.0,0
0.6,0.8,20,4,0.0,0,823,19.0,1
0.6,0.8,20,1,0.0,1,823,20.0,0
0.6,0.8,20,4,0.0,0,823,21.0,1
0.6,0.8,20,4,0.0,0,823,22.0,1
0.6,0.8,20,1,0.0,1,823,23.0,0
0.6,0.8,20,1,0.0,1,823,24.0,1
0.6,0.8,20,1,0.0,1,823,25.0,0
0.6,0.8,20,1,0.0,1,823,26.0,0
0.6,0.8,20,4,0.0,0,823,27.0,1
0.6,0.8,20,1,0.0,2,823,28.0,0
0.6,0.8,20,1,0.0,2,823,29.0,0
0.6,0.8,20,4,0.0,0,823,30.0,1
0.6,0.8,20,1,0.0,2,823,31.0,0
0.6,0.8,20,1,0.0,1,823,32.0,1
0.6,0.8,20,1,0.0,2,823,33.0,0
0.6,0.8,20,1,0.0,1,823,34.0,1
0.6,0.8,20,1,0.0,2,823,35.0,0
0.6,0.8,20,1,0.0,2,823,36.0,0
0.6,0.8,20,1,0.0,1,823,37.0,0
0.6,0.8,20,1,0.0,1,823,38.0,1
0.6,0.8,20,1,0.0,1,823,39.0,1
0.6,0.8,20,1,0.0,2,823,40.0,0
0.6,0.8,20,4,0.0,0,823,41.0,1
0.6,0.8,20,1,0.0,2,823,42.0,0
0.6,0.8,20,1,0.0,2,823,43.0,0
0.6,0.8,20,1,0.0,2,823,44.0,0
0.6,0.8,20,4,0.0,0,823,45.0,1
0.6,0.8,20,1,0.2,2,824,1.0,0
0.6,0.8,20,2,0.2,1,824,2.0,1
0.6,0.8,20,4,0.2,0,824,3.0,1
0.6,0.8,20,4,0.2,0,824,4.0,0
0.6,0.8,20,1,0.2,0,824,5.0,1
0.6,0.8,20,4,0.2,1,824,6.0,1
0.6,0.8,20,1,0.2,0,824,7.0,1
0.6,0.8,20,1,0.2,0,824,8.0,1
0.6,0.8,20,3,0.2,2,824,9.0,0
0.6,0.8,20,1,0.2,0,824,10.0,1
0.6,0.8,20,4,0.2,1,824,11.0,0
0.6,0.8,20,1,0.2,0,824,12.0,1
0.6,0.8,20,1,0.2,1,824,13.0,0
0.6,0.8,20,1,0.2,1,824,14.0,1
0.6,0.8,20,1,0.2,2,824,15.0,0
0.6,0.8,20,1,0.2,0,824,16.0,1
0.6,0.8,20,1,0.2,2,824,17.0,0
0.6,0.8,20,1,0.2,0,824,18.0,1
0.6,0.8,20,1,0.2,1,824,19.0,0
0.6,0.8,20,1,0.2,2,824,20.0,0
0.6,0.8,20,1,0.2,2,824,21.0,0
0.6,0.8,20,1,0.2,1,824,22.0,1
0.6,0.8,20,1,0.2,2,824,23.0,0
0.6,0.8,20,1,0.2,1,824,24.0,0
0.6,0.8,20,1,0.2,0,824,25.0,1
0.6,0.8,20,4,0.2,0,824,26.0,1
0.6,0.8,20,3,0.2,2,824,27.0,0
0.6,0.8,20,1,0.2,2,824,28.0,0
0.6,0.8,20,4,0.2,0,824,29.0,1
0.6,0.8,20,2,0.2,1,824,30.0,0
0.6,0.8,20,4,0.2,0,824,31.0,1
0.6,0.8,20,1,0.2,1,824,32.0,1
0.6,0.8,20,1,0.2,2,824,33.0,0
0.6,0.8,20,1,0.2,1,824,34.0,0
0.6,0.8,20,4,0.2,0,824,35.0,1
0.6,0.8,20,1,0.2,2,824,36.0,0
0.6,0.8,20,1,0.2,2,824,37.0,0
0.6,0.8,20,1,0.2,1,824,38.0,0
0.6,0.8,20,1,0.2,1,824,39.0,0
0.6,0.8,20,1,0.2,1,824,40.0,1
0.6,0.8,20,1,0.2,2,824,41.0,0
0.6,0.8,20,4,0.2,0,824,42.0,1
0.6,0.8,20,2,0.2,2,824,43.0,0
0.6,0.8,20,1,0.2,1,824,44.0,1
0.6,0.8,20,1,0.2,2,824,45.0,0
0.6,0.8,20,4,0.4,1,825,1.0,1
0.6,0.8,20,2,0.4,2,825,2.0,0
0.6,0.8,20,1,0.4,2,825,3.0,0
0.6,0.8,20,1,0.4,2,825,4.0,0
0.6,0.8,20,2,0.4,0,825,5.0,1
0.6,0.8,20,4,0.4,0,825,6.0,1
0.6,0.8,20,4,0.4,0,825,7.0,1
0.6,0.8,20,4,0.4,1,825,8.0,1
0.6,0.8,20,4,0.4,1,825,9.0,1
0.6,0.8,20,1,0.4,2,825,10.0,0
0.6,0.8,20,4,0.4,0,825,11.0,1
0.6,0.8,20,1,0.4,2,825,12.0,0
0.6,0.8,20,4,0.4,1,825,13.0,0
0.6,0.8,20,1,0.4,1,825,14.0,0
0.6,0.8,20,1,0.4,1,825,15.0,0
0.6,0.8,20,4,0.4,0,825,16.0,1
0.6,0.8,20,1,0.4,1,825,17.0,1
0.6,0.8,20,1,0.4,1,825,18.0,1
0.6,0.8,20,3,0.4,2,825,19.0,0
0.6,0.8,20,4,0.4,0,825,20.0,1
0.6,0.8,20,1,0.4,1,825,21.0,0
0.6,0.8,20,1,0.4,2,825,22.0,1
0.6,0.8,20,1,0.4,2,825,23.0,0
0.6,0.8,20,4,0.4,0,825,24.0,1
0.6,0.8,20,3,0.4,1,825,25.0,1
0.6,0.8,20,4,0.4,0,825,26.0,1
0.6,0.8,20,1,0.4,2,825,27.0,0
0.6,0.8,20,4,0.4,0,825,28.0,1
0.6,0.8,20,4,0.4,1,825,29.0,1
0.6,0.8,20,4,0.4,0,825,30.0,1
0.6,0.8,20,4,0.4,0,825,31.0,1
0.6,0.8,20,4,0.4,0,825,32.0,0
0.6,0.8,20,1,0.4,0,825,33.0,1
0.6,0.8,20,1,0.4,0,825,34.0,1
0.6,0.8,20,4,0.4,1,825,35.0,1
0.6,0.8,20,4,0.4,1,825,36.0,1
0.6,0.8,20,4,0.4,2,825,37.0,1
0.6,0.8,20,4,0.4,1,825,38.0,1
0.6,0.8,20,1,0.4,0,825,39.0,1
0.6,0.8,20,4,0.4,2,825,40.0,0
0.6,0.8,20,1,0.4,2,825,41.0,0
0.6,0.8,20,1,0.4,2,825,42.0,0
0.6,0.8,20,1,0.4,2,825,43.0,0
0.6,0.8,20,4,0.4,1,825,44.0,1
0.6,0.8,20,1,0.4,2,825,45.0,0
0.6,0.8,20,3,0.6,2,826,1.0,0
0.6,0.8,20,1,0.6,1,826,2.0,1
0.6,0.8,20,3,0.6,1,826,3.0,0
0.6,0.8,20,3,0.6,0,826,4.0,1
0.6,0.8,20,1,0.6,1,826,5.0,0
0.6,0.8,20,2,0.6,2,826,6.0,0
0.6,0.8,20,1,0.6,2,826,7.0,0
0.6,0.8,20,1,0.6,1,826,8.0,1
0.6,0.8,20,1,0.6,2,826,9.0,1
0.6,0.8,20,3,0.6,0,826,10.0,1
0.6,0.8,20,4,0.6,0,826,11.0,1
0.6,0.8,20,4,0.6,1,826,12.0,0
0.6,0.8,20,4,0.6,0,826,13.0,1
0.6,0.8,20,1,0.6,1,826,14.0,1
0.6,0.8,20,1,0.6,1,826,15.0,1
0.6,0.8,20,3,0.6,2,826,16.0,0
0.6,0.8,20,1,0.6,2,826,17.0,0
0.6,0.8,20,4,0.6,0,826,18.0,1
0.6,0.8,20,4,0.6,0,826,19.0,1
0.6,0.8,20,1,0.6,2,826,20.0,0
0.6,0.8,20,4,0.6,0,826,21.0,1
0.6,0.8,20,1,0.6,2,826,22.0,0
0.6,0.8,20,1,0.6,1,826,23.0,1
0.6,0.8,20,1,0.6,1,826,24.0,0
0.6,0.8,20,4,0.6,0,826,25.0,0
0.6,0.8,20,1,0.6,0,826,26.0,1
0.6,0.8,20,4,0.6,2,826,27.0,0
0.6,0.8,20,1,0.6,2,826,28.0,0
0.6,0.8,20,1,0.6,0,826,29.0,1
0.6,0.8,20,1,0.6,2,826,30.0,0
0.6,0.8,20,1,0.6,0,826,31.0,0
0.6,0.8,20,3,0.6,2,826,32.0,0
0.6,0.8,20,4,0.6,0,826,33.0,1
0.6,0.8,20,4,0.6,1,826,34.0,1
0.6,0.8,20,1,0.6,2,826,35.0,0
0.6,0.8,20,4,0.6,1,826,36.0,1
0.6,0.8,20,4,0.6,0,826,37.0,1
0.6,0.8,20,4,0.6,1,826,38.0,0
0.6,0.8,20,4,0.6,0,826,39.0,1
0.6,0.8,20,1,0.6,2,826,40.0,0
0.6,0.8,20,1,0.6,1,826,41.0,0
0.6,0.8,20,1,0.6,1,826,42.0,0
0.6,0.8,20,4,0.6,0,826,43.0,1
0.6,0.8,20,1,0.6,2,826,44.0,1
0.6,0.8,20,4,0.6,1,826,45.0,1
0.6,0.8,20,1,0.8,0,827,1.0,1
0.6,0.8,20,2,0.8,1,827,2.0,1
0.6,0.8,20,3,0.8,0,827,3.0,1
0.6,0.8,20,4,0.8,1,827,4.0,1
0.6,0.8,20,3,0.8,2,827,5.0,0
0.6,0.8,20,4,0.8,0,827,6.0,1
0.6,0.8,20,1,0.8,2,827,7.0,0
0.6,0.8,20,1,0.8,1,827,8.0,1
0.6,0.8,20,3,0.8,1,827,9.0,1
0.6,0.8,20,1,0.8,2,827,10.0,0
0.6,0.8,20,4,0.8,1,827,11.0,0
0.6,0.8,20,4,0.8,0,827,12.0,1
0.6,0.8,20,1,0.8,1,827,13.0,1
0.6,0.8,20,4,0.8,0,827,14.0,1
0.6,0.8,20,1,0.8,1,827,15.0,0
0.6,0.8,20,4,0.8,0,827,16.0,1
0.6,0.8,20,4,0.8,0,827,17.0,1
0.6,0.8,20,1,0.8,1,827,18.0,1
0.6,0.8,20,4,0.8,2,827,19.0,0
0.6,0.8,20,1,0.8,2,827,20.0,0
0.6,0.8,20,2,0.8,0,827,21.0,1
0.6,0.8,20,1,0.8,2,827,22.0,0
0.6,0.8,20,2,0.8,2,827,23.0,0
0.6,0.8,20,1,0.8,2,827,24.0,0
0.6,0.8,20,1,0.8,1,827,25.0,1
0.6,0.8,20,4,0.8,1,827,26.0,0
0.6,0.8,20,2,0.8,2,827,27.0,0
0.6,0.8,20,3,0.8,0,827,28.0,1
0.6,0.8,20,1,0.8,2,827,29.0,0
0.6,0.8,20,1,0.8,2,827,30.0,0
0.6,0.8,20,2,0.8,1,827,31.0,1
0.6,0.8,20,3,0.8,0,827,32.0,1
0.6,0.8,20,2,0.8,2,827,33.0,0
0.6,0.8,20,1,0.8,2,827,34.0,0
0.6,0.8,20,4,0.8,0,827,35.0,1
0.6,0.8,20,1,0.8,1,827,36.0,0
0.6,0.8,20,3,0.8,2,827,37.0,0
0.6,0.8,20,2,0.8,1,827,38.0,0
0.6,0.8,20,1,0.8,2,827,39.0,0
0.6,0.8,20,2,0.8,0,827,40.0,1
0.6,0.8,20,2,0.8,1,827,41.0,0
0.6,0.8,20,1,0.8,1,827,42.0,1
0.6,0.8,20,4,0.8,0,827,43.0,1
0.6,0.8,20,4,0.8,0,827,44.0,0
0.6,0.8,20,1,0.8,0,827,45.0,1
0.6,0.8,20,1,1.0,0,828,1.0,1
0.6,0.8,20,2,1.0,1,828,2.0,0
0.6,0.8,20,4,1.0,0,828,3.0,1
0.6,0.8,20,3,1.0,2,828,4.0,0
0.6,0.8,20,3,1.0,1,828,5.0,0
0.6,0.8,20,4,1.0,2,828,6.0,0
0.6,0.8,20,1,1.0,2,828,7.0,0
0.6,0.8,20,3,1.0,0,828,8.0,1
0.6,0.8,20,4,1.0,0,828,9.0,1
0.6,0.8,20,4,1.0,0,828,10.0,1
0.6,0.8,20,2,1.0,1,828,11.0,1
0.6,0.8,20,4,1.0,2,828,12.0,0
0.6,0.8,20,1,1.0,1,828,13.0,1
0.6,0.8,20,1,1.0,2,828,14.0,0
0.6,0.8,20,2,1.0,1,828,15.0,1
0.6,0.8,20,1,1.0,2,828,16.0,0
0.6,0.8,20,1,1.0,1,828,17.0,1
0.6,0.8,20,1,1.0,0,828,18.0,1
0.6,0.8,20,4,1.0,2,828,19.0,0
0.6,0.8,20,3,1.0,0,828,20.0,1
0.6,0.8,20,4,1.0,0,828,21.0,1
0.6,0.8,20,4,1.0,1,828,22.0,1
0.6,0.8,20,4,1.0,1,828,23.0,1
0.6,0.8,20,4,1.0,0,828,24.0,1
0.6,0.8,20,4,1.0,1,828,25.0,1
0.6,0.8,20,4,1.0,1,828,26.0,0
0.6,0.8,20,1,1.0,1,828,27.0,0
0.6,0.8,20,1,1.0,2,828,28.0,0
0.6,0.8,20,3,1.0,1,828,29.0,1
0.6,0.8,20,2,1.0,2,828,30.0,0
0.6,0.8,20,1,1.0,2,828,31.0,1
0.6,0.8,20,4,1.0,1,828,32.0,0
0.6,0.8,20,1,1.0,2,828,33.0,0
0.6,0.8,20,1,1.0,0,828,34.0,1
0.6,0.8,20,1,1.0,0,828,35.0,1
0.6,0.8,20,3,1.0,1,828,36.0,1
0.6,0.8,20,1,1.0,0,828,37.0,1
0.6,0.8,20,2,1.0,2,828,38.0,0
0.6,0.8,20,1,1.0,2,828,39.0,0
0.6,0.8,20,2,1.0,0,828,40.0,0
0.6,0.8,20,2,1.0,1,828,41.0,1
0.6,0.8,20,4,1.0,0,828,42.0,1
0.6,0.8,20,2,1.0,2,828,43.0,0
0.6,0.8,20,2,1.0,0,828,44.0,1
0.6,0.8,20,1,1.0,2,828,45.0,0
0.6,1.0,0,2,0.0,0,829,1.0,1
0.6,1.0,0,3,0.0,2,829,2.0,0
0.6,1.0,0,3,0.0,2,829,3.0,0
0.6,1.0,0,2,0.0,2,829,4.0,0
0.6,1.0,0,2,0.0,1,829,5.0,1
0.6,1.0,0,2,0.0,1,829,6.0,1
0.6,1.0,0,2,0.0,0,829,7.0,1
0.6,1.0,0,1,0.0,2,829,8.0,0
0.6,1.0,0,2,0.0,1,829,9.0,1
0.6,1.0,0,2,0.0,0,829,10.0,1
0.6,1.0,0,2,0.0,0,829,11.0,1
0.6,1.0,0,1,0.0,0,829,12.0,1
0.6,1.0,0,1,0.0,2,829,13.0,0
0.6,1.0,0,4,0.0,1,829,14.0,0
0.6,1.0,0,4,0.0,0,829,15.0,1
0.6,1.0,0,4,0.0,2,829,16.0,0
0.6,1.0,0,1,0.0,0,829,17.0,1
0.6,1.0,0,3,0.0,2,829,18.0,0
0.6,1.0,0,3,0.0,1,829,19.0,0
0.6,1.0,0,1,0.0,1,829,20.0,1
0.6,1.0,0,4,0.0,1,829,21.0,1
0.6,1.0,0,4,0.0,2,829,22.0,0
0.6,1.0,0,3,0.0,1,829,23.0,1
0.6,1.0,0,3,0.0,1,829,24.0,1
0.6,1.0,0,2,0.0,0,829,25.0,1
0.6,1.0,0,3,0.0,2,829,26.0,1
0.6,1.0,0,3,0.0,1,829,27.0,0
0.6,1.0,0,4,0.0,0,829,28.0,1
0.6,1.0,0,3,0.0,2,829,29.0,1
0.6,1.0,0,1,0.0,0,829,30.0,1
0.6,1.0,0,1,0.0,0,829,31.0,1
0.6,1.0,0,2,0.0,1,829,32.0,0
0.6,1.0,0,1,0.0,1,829,33.0,1
0.6,1.0,0,2,0.0,2,829,34.0,0
0.6,1.0,0,1,0.0,0,829,35.0,1
0.6,1.0,0,2,0.0,1,829,36.0,0
0.6,1.0,0,4,0.0,1,829,37.0,1
0.6,1.0,0,2,0.0,2,829,38.0,0
0.6,1.0,0,3,0.0,0,829,39.0,1
0.6,1.0,0,4,0.0,0,829,40.0,1
0.6,1.0,0,2,0.0,2,829,41.0,0
0.6,1.0,0,1,0.0,2,829,42.0,0
0.6,1.0,0,2,0.0,1,829,43.0,1
0.6,1.0,0,1,0.0,2,829,44.0,0
0.6,1.0,0,4,0.0,0,829,45.0,1
0.6,1.0,0,2,0.2,0,830,1.0,1
0.6,1.0,0,1,0.2,0,830,2.0,1
0.6,1.0,0,2,0.2,1,830,3.0,1
0.6,1.0,0,4,0.2,2,830,4.0,0
0.6,1.0,0,3,0.2,1,830,5.0,0
0.6,1.0,0,2,0.2,2,830,6.0,0
0.6,1.0,0,2,0.2,1,830,7.0,0
0.6,1.0,0,4,0.2,0,830,8.0,1
0.6,1.0,0,2,0.2,1,830,9.0,1
0.6,1.0,0,3,0.2,0,830,10.0,1
0.6,1.0,0,3,0.2,2,830,11.0,0
0.6,1.0,0,1,0.2,2,830,12.0,0
0.6,1.0,0,3,0.2,1,830,13.0,0
0.6,1.0,0,1,0.2,2,830,14.0,0
0.6,1.0,0,4,0.2,1,830,15.0,1
0.6,1.0,0,2,0.2,1,830,16.0,0
0.6,1.0,0,1,0.2,0,830,17.0,1
0.6,1.0,0,2,0.2,0,830,18.0,0
0.6,1.0,0,3,0.2,2,830,19.0,1
0.6,1.0,0,1,0.2,2,830,20.0,0
0.6,1.0,0,4,0.2,2,830,21.0,0
0.6,1.0,0,2,0.2,0,830,22.0,1
0.6,1.0,0,4,0.2,2,830,23.0,0
0.6,1.0,0,4,0.2,1,830,24.0,1
0.6,1.0,0,2,0.2,2,830,25.0,0
0.6,1.0,0,2,0.2,0,830,26.0,1
0.6,1.0,0,2,0.2,1,830,27.0,1
0.6,1.0,0,4,0.2,2,830,28.0,0
0.6,1.0,0,3,0.2,1,830,29.0,0
0.6,1.0,0,4,0.2,0,830,30.0,1
0.6,1.0,0,3,0.2,0,830,31.0,1
0.6,1.0,0,3,0.2,1,830,32.0,1
0.6,1.0,0,4,0.2,0,830,33.0,1
0.6,1.0,0,4,0.2,2,830,34.0,0
0.6,1.0,0,3,0.2,2,830,35.0,1
0.6,1.0,0,4,0.2,0,830,36.0,1
0.6,1.0,0,2,0.2,1,830,37.0,0
0.6,1.0,0,2,0.2,0,830,38.0,1
0.6,1.0,0,4,0.2,1,830,39.0,1
0.6,1.0,0,1,0.2,0,830,40.0,1
0.6,1.0,0,2,0.2,2,830,41.0,0
0.6,1.0,0,3,0.2,2,830,42.0,0
0.6,1.0,0,1,0.2,1,830,43.0,1
0.6,1.0,0,2,0.2,0,830,44.0,1
0.6,1.0,0,2,0.2,1,830,45.0,1
0.6,1.0,0,2,0.4,2,831,1.0,0
0.6,1.0,0,3,0.4,1,831,2.0,0
0.6,1.0,0,3,0.4,2,831,3.0,0
0.6,1.0,0,3,0.4,1,831,4.0,1
0.6,1.0,0,1,0.4,0,831,5.0,1
0.6,1.0,0,2,0.4,1,831,6.0,1
0.6,1.0,0,4,0.4,2,831,7.0,0
0.6,1.0,0,1,0.4,2,831,8.0,0
0.6,1.0,0,2,0.4,0,831,9.0,1
0.6,1.0,0,4,0.4,2,831,10.0,0
0.6,1.0,0,4,0.4,1,831,11.0,0
0.6,1.0,0,4,0.4,1,831,12.0,1
0.6,1.0,0,1,0.4,0,831,13.0,1
0.6,1.0,0,3,0.4,2,831,14.0,0
0.6,1.0,0,4,0.4,0,831,15.0,1
0.6,1.0,0,3,0.4,1,831,16.0,0
0.6,1.0,0,3,0.4,0,831,17.0,1
0.6,1.0,0,3,0.4,2,831,18.0,1
0.6,1.0,0,1,0.4,2,831,19.0,0
0.6,1.0,0,1,0.4,1,831,20.0,1
0.6,1.0,0,1,0.4,0,831,21.0,1
0.6,1.0,0,3,0.4,1,831,22.0,0
0.6,1.0,0,4,0.4,1,831,23.0,0
0.6,1.0,0,4,0.4,2,831,24.0,0
0.6,1.0,0,1,0.4,2,831,25.0,0
0.6,1.0,0,2,0.4,0,831,26.0,1
0.6,1.0,0,3,0.4,0,831,27.0,1
0.6,1.0,0,2,0.4,1,831,28.0,1
0.6,1.0,0,3,0.4,2,831,29.0,0
0.6,1.0,0,2,0.4,0,831,30.0,1
0.6,1.0,0,1,0.4,0,831,31.0,1
0.6,1.0,0,3,0.4,0,831,32.0,1
0.6,1.0,0,4,0.4,0,831,33.0,1
0.6,1.0,0,2,0.4,1,831,34.0,1
0.6,1.0,0,2,0.4,0,831,35.0,1
0.6,1.0,0,3,0.4,2,831,36.0,0
0.6,1.0,0,2,0.4,0,831,37.0,1
0.6,1.0,0,3,0.4,0,831,38.0,0
0.6,1.0,0,1,0.4,2,831,39.0,0
0.6,1.0,0,3,0.4,1,831,40.0,1
0.6,1.0,0,4,0.4,1,831,41.0,1
0.6,1.0,0,4,0.4,2,831,42.0,0
0.6,1.0,0,4,0.4,2,831,43.0,0
0.6,1.0,0,1,0.4,1,831,44.0,0
0.6,1.0,0,1,0.4,1,831,45.0,0
0.6,1.0,0,3,0.6,1,832,1.0,1
0.6,1.0,0,4,0.6,1,832,2.0,1
0.6,1.0,0,1,0.6,1,832,3.0,0
0.6,1.0,0,3,0.6,1,832,4.0,1
0.6,1.0,0,2,0.6,1,832,5.0,0
0.6,1.0,0,4,0.6,0,832,6.0,1
0.6,1.0,0,1,0.6,2,832,7.0,0
0.6,1.0,0,3,0.6,1,832,8.0,1
0.6,1.0,0,2,0.6,2,832,9.0,0
0.6,1.0,0,4,0.6,1,832,10.0,0
0.6,1.0,0,1,0.6,1,832,11.0,1
0.6,1.0,0,1,0.6,2,832,12.0,0
0.6,1.0,0,4,0.6,1,832,13.0,0
0.6,1.0,0,2,0.6,0,832,14.0,1
0.6,1.0,0,3,0.6,1,832,15.0,1
0.6,1.0,0,1,0.6,0,832,16.0,1
0.6,1.0,0,4,0.6,0,832,17.0,1
0.6,1.0,0,3,0.6,1,832,18.0,1
0.6,1.0,0,2,0.6,1,832,19.0,0
0.6,1.0,0,2,0.6,0,832,20.0,0
0.6,1.0,0,1,0.6,2,832,21.0,0
0.6,1.0,0,4,0.6,2,832,22.0,0
0.6,1.0,0,4,0.6,0,832,23.0,1
0.6,1.0,0,2,0.6,2,832,24.0,0
0.6,1.0,0,1,0.6,0,832,25.0,1
0.6,1.0,0,1,0.6,1,832,26.0,1
0.6,1.0,0,3,0.6,2,832,27.0,0
0.6,1.0,0,2,0.6,2,832,28.0,0
0.6,1.0,0,4,0.6,2,832,29.0,0
0.6,1.0,0,4,0.6,0,832,30.0,1
0.6,1.0,0,3,0.6,2,832,31.0,0
0.6,1.0,0,4,0.6,0,832,32.0,1
0.6,1.0,0,2,0.6,2,832,33.0,0
0.6,1.0,0,3,0.6,0,832,34.0,1
0.6,1.0,0,3,0.6,2,832,35.0,0
0.6,1.0,0,1,0.6,0,832,36.0,1
0.6,1.0,0,4,0.6,1,832,37.0,1
0.6,1.0,0,2,0.6,0,832,38.0,1
0.6,1.0,0,3,0.6,2,832,39.0,0
0.6,1.0,0,1,0.6,2,832,40.0,0
0.6,1.0,0,2,0.6,2,832,41.0,0
0.6,1.0,0,4,0.6,0,832,42.0,1
0.6,1.0,0,2,0.6,0,832,43.0,1
0.6,1.0,0,2,0.6,1,832,44.0,1
0.6,1.0,0,2,0.6,0,832,45.0,1
0.6,1.0,0,1,0.8,0,833,1.0,1
0.6,1.0,0,4,0.8,0,833,2.0,1
0.6,1.0,0,2,0.8,2,833,3.0,0
0.6,1.0,0,3,0.8,2,833,4.0,0
0.6,1.0,0,2,0.8,2,833,5.0,0
0.6,1.0,0,1,0.8,1,833,6.0,1
0.6,1.0,0,4,0.8,2,833,7.0,0
0.6,1.0,0,1,0.8,0,833,8.0,0
0.6,1.0,0,1,0.8,1,833,9.0,0
0.6,1.0,0,2,0.8,0,833,10.0,1
0.6,1.0,0,4,0.8,0,833,11.0,1
0.6,1.0,0,3,0.8,1,833,12.0,1
0.6,1.0,0,4,0.8,1,833,13.0,1
0.6,1.0,0,2,0.8,2,833,14.0,0
0.6,1.0,0,1,0.8,2,833,15.0,0
0.6,1.0,0,4,0.8,1,833,16.0,1
0.6,1.0,0,1,0.8,1,833,17.0,1
0.6,1.0,0,4,0.8,1,833,18.0,1
0.6,1.0,0,3,0.8,2,833,19.0,0
0.6,1.0,0,3,0.8,0,833,20.0,1
0.6,1.0,0,3,0.8,2,833,21.0,0
0.6,1.0,0,4,0.8,1,833,22.0,0
0.6,1.0,0,4,0.8,0,833,23.0,1
0.6,1.0,0,2,0.8,1,833,24.0,1
0.6,1.0,0,3,0.8,2,833,25.0,0
0.6,1.0,0,2,0.8,1,833,26.0,0
0.6,1.0,0,1,0.8,2,833,27.0,0
0.6,1.0,0,3,0.8,0,833,28.0,1
0.6,1.0,0,2,0.8,2,833,29.0,0
0.6,1.0,0,2,0.8,0,833,30.0,1
0.6,1.0,0,2,0.8,1,833,31.0,1
0.6,1.0,0,4,0.8,2,833,32.0,0
0.6,1.0,0,3,0.8,0,833,33.0,1
0.6,1.0,0,4,0.8,0,833,34.0,1
0.6,1.0,0,4,0.8,0,833,35.0,1
0.6,1.0,0,2,0.8,1,833,36.0,0
0.6,1.0,0,2,0.8,1,833,37.0,1
