Subject,alpha,beta
852.0,1.0,13.698464466661168
853.0,1.0,8.099768225770285
854.0,1.0,12.766076260907758
855.0,0.9349658964278442,10.684043772876036
856.0,1.0,12.313077072985225
857.0,1.0,10.285922707670093
858.0,1.0,10.584298551480805
859.0,1.0,13.884168537631808
860.0,1.0,12.053011980396725
861.0,1.0,11.42053612160432
862.0,1.0,10.80765290486227
863.0,1.0,17.991032905472718
864.0,1.0,15.00396542012566
865.0,1.0,11.723003881906605
866.0,1.0,12.702450850191157
867.0,1.0,13.50628736240949
868.0,1.0,12.833960040161426
869.0,1.0,6.816177300219064
870.0,1.0,13.431108487047197
871.0,1.0,15.112235623622986
872.0,1.0,14.147681674053631
873.0,1.0,12.14378096625478
874.0,0.9390732248305134,7.482875936450508
875.0,1.0,13.250228418277592
876.0,1.0,13.650349319953577
877.0,1.0,11.491909009359723
878.0,1.0,12.390408655594884
879.0,1.0,17.168446572048097
880.0,1.0,13.236594421617948
881.0,0.007530398780177823,20.0
882.0,0.0,1e-10
883.0,0.0,1e-10
884.0,1.0,0.2246654596355224
885.0,0.012910502237969367,20.0
886.0,0.08657345363784504,20.0
887.0,0.0,1e-10
888.0,0.5606932018014921,0.4599190802040369
889.0,0.18315105200505202,0.5595163797826835
890.0,0.0,1e-10
891.0,1.0,11.492849991285267
892.0,1.0,15.319238215952973
893.0,1.0,13.116158023197958
894.0,1.0,20.0
895.0,1.0,13.660563559305936
896.0,1.0,12.6020904659682
897.0,1.0,16.734807837801934
898.0,1.0,10.404479919425878
899.0,1.0,14.36420914642415
900.0,1.0,12.993046499976517
901.0,1.0,11.459528391452137
902.0,1.0,13.154208787315676
903.0,1.0,18.045882869375042
904.0,1.0,15.94048314574432
905.0,1.0,13.15378822117192
906.0,1.0,15.047783127166104
907.0,1.0,12.931299029930692
908.0,1.0,12.864796533428061
909.0,1.0,13.60112900717437
910.0,1.0,12.74951105576154
911.0,1.0,11.41815484974777
912.0,1.0,13.335613261436738
913.0,1.0,14.628023650208885
914.0,1.0,13.901426512294433
915.0,1.0,12.530048128401978
916.0,1.0,14.852768932065004
917.0,1.0,11.872824582187045
918.0,1.0,9.31903700788716
919.0,1.0,11.152081056266084
920.0,1.0,14.192328803635919
921.0,1.0,6.070635427427879
922.0,1.0,13.935579667428515
923.0,1.0,12.326496812483105
924.0,1.0,12.807492353869646
925.0,1.0,12.412540603933989
926.0,1.0,16.127628428487125
927.0,1.0,11.100391877527118
928.0,1.0,9.404592497348878
929.0,1.0,14.589025430177987
930.0,1.0,12.018996274268387
931.0,1.0,15.717068754368068
932.0,1.0,13.178282947161799
933.0,1.0,11.089996996563322
934.0,1.0,9.513797881789346
935.0,1.0,11.295669898042917
936.0,1.0,13.387853891894888
937.0,1.0,12.91272939174408
938.0,1.0,16.613217159444694
939.0,1.0,10.488872218146748
940.0,1.0,14.888669192114538
941.0,1.0,14.054539294515253
942.0,0.9415805818385568,16.18140019488089
943.0,0.7238989323713448,6.7569480371398525
944.0,1.0,12.850225028368081
945.0,1.0,13.542879463614087
946.0,0.9325208447326117,14.142596504895305
947.0,1.0,14.845612637619947
948.0,1.0,4.431289245975778
949.0,1.0,20.0
950.0,1.0,10.216479955896206
951.0,1.0,7.438318367669335
952.0,0.9859565449107875,20.0
953.0,1.0,10.641869419049229
954.0,1.0,13.26617725573249
955.0,1.0,15.062998085233993
956.0,1.0,8.206025831733411
957.0,1.0,14.458293700422077
958.0,1.0,14.131136990191896
959.0,1.0,13.572632930336276
960.0,1.0,12.656236986409107
961.0,1.0,11.123602175590381
962.0,1.0,15.046669189303934
963.0,1.0,15.028334378340933
964.0,1.0,4.49649318870753
965.0,1.0,17.23238223832717
966.0,1.0,11.01528429949258
967.0,0.9419290155940843,8.131203152377447
968.0,1.0,11.048062510836596
969.0,0.8369515113618156,15.032338039004083
970.0,1.0,11.441306292493538
971.0,1.0,8.65473854473633
972.0,1.0,16.28648399654331
973.0,1.0,13.77113375165562
974.0,1.0,13.101636967231071
975.0,1.0,12.32677472002839
976.0,1.0,8.175100625172762
977.0,1.0,15.343274814324344
978.0,1.0,11.81684118955334
979.0,1.0,10.138869896905707
980.0,1.0,15.08772906918582
981.0,1.0,8.707316587737495
982.0,0.9634838519533326,8.061121670178773
983.0,1.0,7.470014277891725
984.0,1.0,12.761884471929227
985.0,1.0,7.135349058577818
986.0,1.0,15.168986688165964
987.0,1.0,11.14642407653628
988.0,1.0,13.081915023031497
989.0,1.0,11.019264228432498
990.0,1.0,10.674248508810548
991.0,0.0,1e-10
992.0,0.0,1e-10
993.0,0.0,1e-10
994.0,1.0,0.13987253640739888
995.0,0.0,1e-10
996.0,1.0,0.13987253816860348
997.0,0.0,1e-10
998.0,0.0,1e-10
999.0,0.0,0.08456223829645577
1000.0,1.0,0.0674366664048585
1001.0,1.0,12.590181253110961
1002.0,1.0,8.928476585315245
1003.0,1.0,11.374587310664326
1004.0,1.0,13.368693454228726
1005.0,1.0,12.515776306406497
1006.0,0.9905246915213592,13.736470495431856
1007.0,1.0,20.0
1008.0,1.0,13.450420990792505
1009.0,0.8938304220742604,0.3774023409784582
1010.0,1.0,12.322243375858289
1011.0,1.0,10.811679927884978
1012.0,0.9740784267701879,9.128761761570756
1013.0,1.0,11.26283647035042
1014.0,1.0,14.323091093533977
1015.0,1.0,16.260902734627255
1016.0,1.0,10.939937557619244
1017.0,1.0,11.769435660677148
1018.0,1.0,12.51840122062931
1019.0,1.0,5.474273943229365
1020.0,1.0,11.213547711912774
1021.0,0.8968020581632602,12.043940055320746
1022.0,1.0,11.704920236528936
1023.0,1.0,4.441352210318853
1024.0,1.0,15.793382325834125
1025.0,1.0,13.547972068745901
1026.0,1.0,11.1426579628703
1027.0,1.0,10.084936730225714
1028.0,1.0,11.771576790082808
1029.0,1.0,10.841197489936764
1030.0,1.0,19.239998681533233
1031.0,1.0,13.377374975931355
1032.0,0.9488915885319081,15.821714596165139
1033.0,1.0,9.954737715416737
1034.0,1.0,16.46912554370829
1035.0,1.0,14.559282989378584
1036.0,1.0,17.398275447904126
1037.0,1.0,13.592821385313556
1038.0,1.0,10.309572117325438
1039.0,1.0,11.670911518144656
1040.0,1.0,14.173958263846806
1041.0,1.0,12.717872590580308
1042.0,1.0,16.47792957844388
1043.0,1.0,12.005670718169442
1044.0,1.0,9.482130218141329
1045.0,1.0,7.909592521351688
1046.0,1.0,5.958531122399487
1047.0,1.0,14.97998311142293
1048.0,1.0,12.854567506652767
1049.0,1.0,16.144096493873626
1050.0,1.0,13.81777455525436
1051.0,1.0,10.004381435845076
1052.0,1.0,12.382774618945232
1053.0,1.0,12.351511229578641
1054.0,1.0,15.866502408122429
1055.0,1.0,13.717139847750639
1056.0,1.0,14.023932974378567
1057.0,1.0,12.202342547951245
1058.0,1.0,12.606415124600321
1059.0,0.9567447637805511,13.594163462812716
1060.0,1.0,13.1915218108782
1061.0,1.0,10.18217216473007
1062.0,1.0,12.783832758500226
1063.0,1.0,8.329485570814985
1064.0,1.0,11.993582918999993
1065.0,1.0,12.903264042417996
1066.0,1.0,13.144161010883955
1067.0,1.0,7.05938622388331
1068.0,1.0,14.078587238915222
1069.0,1.0,14.193455993824228
1070.0,1.0,8.909579028756443
1071.0,1.0,13.45587057133481
1072.0,1.0,14.2700199716672
1073.0,1.0,10.223931376370759
1074.0,1.0,12.111335345096913
1075.0,1.0,15.27816945711246
1076.0,1.0,12.331088628357397
1077.0,1.0,11.836282420551239
1078.0,1.0,13.087040887610854
1079.0,1.0,12.165582931500548
1080.0,1.0,14.983065650306935
1081.0,1.0,12.655240350396726
1082.0,1.0,13.7371520656377
1083.0,1.0,14.131216185300037
1084.0,1.0,9.197252676202886
1085.0,1.0,11.045476412626076
1086.0,0.9688232653406957,14.001264703722194
1087.0,1.0,20.0
1088.0,1.0,12.51907613225891
1089.0,1.0,10.82154545876487
1090.0,1.0,12.604564794706452
1091.0,1.0,12.492955043195813
1092.0,1.0,10.933374104684649
1093.0,1.0,12.73541565825781
1094.0,1.0,10.733204680568594
1095.0,1.0,13.114512138266353
1096.0,0.9719838320553652,11.483560674730407
1097.0,0.9030503210406763,13.750239093690249
1098.0,1.0,16.17370786743283
1099.0,1.0,13.168267794943564
1100.0,1.0,13.415050502954339
1101.0,0.0,1e-10
1102.0,0.015626293614002102,20.0
1103.0,0.0,1e-10
1104.0,0.0,1e-10
1105.0,0.0,1e-10
1106.0,1.0,0.06743666098304149
1107.0,0.0,1e-10
1108.0,0.6068460002680665,0.7394593988674657
1109.0,0.0,1e-10
1110.0,0.9555245335308007,0.14638299067257357
1111.0,1.0,14.569377694865903
1112.0,1.0,14.607090512286783
1113.0,1.0,11.559030887334261
1114.0,1.0,6.62144680951285
1115.0,1.0,15.08152779267103
1116.0,1.0,10.809875065305864
1117.0,1.0,4.428702366051056
1118.0,1.0,11.224103365489514
1119.0,1.0,11.350095341365014
1120.0,1.0,8.227114108619517
1121.0,1.0,12.761911017347801
1122.0,1.0,16.33890984594625
1123.0,1.0,14.144851462632316
1124.0,1.0,13.22014343447663
1125.0,0.9131457812810602,7.1548929665576475
1126.0,1.0,12.39268535052354
1127.0,1.0,13.466337752845183
1128.0,1.0,10.932355410658737
1129.0,1.0,12.743147039814009
1130.0,1.0,14.025380515403294
1131.0,1.0,13.610320210579719
1132.0,1.0,13.612896596616325
1133.0,1.0,5.539643838125595
1134.0,1.0,15.879879404519153
1135.0,1.0,8.30781053078873
1136.0,1.0,13.135947553683646
1137.0,1.0,14.92403941575666
1138.0,1.0,19.826603982604514
1139.0,1.0,20.0
1140.0,1.0,13.41989223988886
1141.0,1.0,15.40789538927123
1142.0,1.0,16.38417146303273
1143.0,1.0,10.207238007091552
1144.0,1.0,15.875868919343896
1145.0,1.0,14.696238661798931
1146.0,1.0,13.296230693890552
1147.0,1.0,19.735427672670664
1148.0,1.0,14.271636773105296
1149.0,1.0,9.943828584102965
1150.0,1.0,11.281854371096049
1151.0,1.0,9.272534929865673
1152.0,1.0,12.823696704593287
1153.0,1.0,9.323413398616104
1154.0,1.0,13.90898203336033
1155.0,1.0,8.465511706877205
1156.0,1.0,10.875895950733428
1157.0,1.0,12.14766624010592
1158.0,1.0,6.951865272160173
1159.0,1.0,12.782527141892587
1160.0,1.0,17.591566531506214
1161.0,0.9889491723035726,15.868008810604978
1162.0,1.0,12.912425857761892
1163.0,1.0,11.958953965674235
1164.0,1.0,12.449291445382542
1165.0,1.0,10.80508016795929
1166.0,1.0,12.282583182622671
1167.0,1.0,10.380765753526036
1168.0,1.0,9.683743512075397
1169.0,1.0,11.04939782024993
1170.0,1.0,14.061897509373456
1171.0,1.0,13.01662678855311
1172.0,1.0,11.838089249503927
1173.0,1.0,13.959655761417734
1174.0,1.0,12.994192134169195
1175.0,1.0,15.45050032349289
1176.0,1.0,14.063365020189847
1177.0,1.0,13.857407237954309
1178.0,1.0,14.441598515217123
1179.0,1.0,12.733560618207177
1180.0,1.0,13.861633646562849
1181.0,1.0,13.388953651264236
1182.0,1.0,16.98566487118715
1183.0,1.0,12.681313599950096
1184.0,1.0,20.0
1185.0,1.0,12.431511787476037
1186.0,1.0,13.134023969315418
1187.0,1.0,12.47358980053358
1188.0,1.0,14.731420171855342
1189.0,1.0,13.922537933309735
1190.0,1.0,9.86117946009729
1191.0,1.0,8.375971150634836
1192.0,1.0,6.010994426009015
1193.0,1.0,14.951834541943498
1194.0,1.0,13.386421557507925
1195.0,1.0,11.72670838080599
1196.0,1.0,14.656747048077902
1197.0,1.0,14.286864408955699
1198.0,1.0,12.695822699431982
1199.0,1.0,8.781779238774716
1200.0,1.0,13.787360498656543
1201.0,1.0,10.46251785650386
1202.0,1.0,15.533756005008216
1203.0,1.0,12.381599780590081
1204.0,1.0,12.33501386349091
1205.0,1.0,13.15393294469592
1206.0,1.0,13.495204955892277
1207.0,1.0,13.071464382608179
1208.0,1.0,12.947149711473575
1209.0,1.0,10.635140436641636
1210.0,1.0,6.996152785065224
