Subject,a_gain,a_loss,beta,decay
185.0,0.7592255207874992,1.0,20.0,0.6654534231889891
186.0,0.7688055099316772,1.0,20.0,0.9334085734704867
187.0,0.0,0.9999999999701303,5.387515752342036,0.5986108782600144
188.0,0.02351989226565776,0.0,20.0,-1.1102230246251565e-16
189.0,1.0,0.857758857906586,16.588738906260527,0.0
190.0,1.0,1.0,10.373384876728508,0.9922397596744291
191.0,1.0,0.02397535698632749,5.833795894077335,0.0
192.0,1.0,0.0,20.0,0.808751647927112
193.0,1.0,1.0,9.158723506632013,0.0
194.0,1.0,0.9189462826690065,14.774758289671716,1.0
195.0,1.0,0.023654663820566628,5.911642542816445,0.018081712585261565
196.0,1.0,0.7950109221923144,14.26880164611801,0.0
197.0,1.0,0.9999999243416369,19.999999994845627,0.9930074970088143
198.0,0.014620500586986765,0.0,20.0,0.0
199.0,0.9840673748133864,0.4925012340121009,9.407152841979114,0.2522697805026263
200.0,1.0,0.9480004280434645,10.008585923847019,0.0
201.0,1.0,1.0,11.38087713352667,0.0
202.0,1.0,0.7154005144317324,16.393443957679075,0.12367098726638992
203.0,0.11775429455444564,1.0,20.0,0.8554988949283471
204.0,1.0,0.07074971072059962,20.0,0.5735175770508368
205.0,0.09609270621252103,1.0,20.0,0.8284660132543914
206.0,1.0,1.0,20.0,0.9113852519869465
207.0,0.8920949391465034,0.3309556903255165,5.50180494221629,1.0
208.0,0.25306180176673176,1.0,20.0,0.7017166999138564
209.0,0.0,1.0,19.933673504488542,0.9929842628597851
210.0,1.0,1.0,11.953023361023801,0.0
211.0,1.0,1.0,12.472377061850253,0.0
212.0,1.0,1.0,20.0,0.6686409790811776
213.0,1.0,0.3492596090478518,4.876092519266437,0.0
214.0,0.5222891025451267,1.0,6.089753826835175,0.7573686617294948
215.0,0.07765360676719858,1.0,20.0,0.8521599289365615
216.0,1.0,0.5527466905372402,11.64182678589465,0.0
217.0,1.0,0.07210743447428528,20.0,0.6373487652657437
218.0,1.0,1.0,6.785791928137711,0.0
219.0,1.0,0.6217809805730528,9.287847322573612,0.9636866265739996
220.0,0.0,0.0,1e-10,1.0
221.0,0.9087910744885368,1.0,20.0,0.0
222.0,1.0,1.0,10.752885674804412,0.0
223.0,0.10933977811590267,1.0,20.0,0.6109117769214781
224.0,1.0,1.0,13.793785605499579,0.0
225.0,1.0,1.0,9.074951115911222,0.3974332583253405
226.0,0.78498385932907,1.0,20.0,0.6109832211155442
227.0,0.5443398975405629,1.0,20.0,0.9087872175102634
228.0,0.4142128171839176,0.34790848323572066,20.0,0.0
229.0,0.09559992047135256,0.21826563955173012,20.0,0.9236723945199611
230.0,0.9701204481904735,1.0,20.0,0.6290383935519093
231.0,1.0,1.0,20.0,0.9224818230670059
232.0,1.0,0.8678151582753661,11.956533825208801,0.0
233.0,0.6248421694791764,0.6108302397908466,8.691024227243025,0.01911567726104682
234.0,1.0,1.0,12.642590909649355,0.0
235.0,0.13090595950621453,0.061292836373361005,20.0,0.3962382644085667
236.0,1.0,0.5100505131598309,6.958473891852965,0.0
237.0,1.0,0.39200706241659,8.37818264669221,0.0
238.0,0.0840972629491159,1.0,20.0,0.9631202705233397
239.0,1.0,1.0,20.0,0.9528604563121816
240.0,0.0,1.0,5.013192705744171,1.0
241.0,0.010426797042817246,0.03698623725680802,20.0,0.0
242.0,1.0,0.019141631582078045,20.0,0.6428064875856946
243.0,1.0,0.0,0.0813418878759311,0.0
244.0,0.0,0.0,0.006838001286266176,1.0
245.0,0.0,1.0,0.1398725478540171,0.0
246.0,0.34902275777781355,0.0,1e-10,1.0
247.0,0.0031526934482082416,0.0,18.555284835601103,0.0
248.0,1.0,0.016858068165702105,20.0,0.5837659697534444
249.0,0.5249095042275747,0.0,1.8370701332041723,0.3828644225614712
250.0,1.0,0.0,0.04467018052733804,0.0
251.0,0.48885222802656636,0.2937373191115894,10.556509100623126,1.0
252.0,1.0,0.7747914779531515,0.13987254268562438,1.0
253.0,0.0,0.5400443982381478,1e-10,1.0
254.0,1.0,0.01781444673823442,20.0,0.0
255.0,0.03069960374388618,0.020393338379854496,20.0,0.0
256.0,1.0,1.0,0.8006028217511946,0.29254782952370584
257.0,0.016527725082500062,0.025922859100615762,20.0,0.3538402313652314
258.0,1.0,0.39839784456798366,8.622492931507207,1.0
259.0,0.0,1.0,7.328184266985431,0.0
260.0,0.01220147142328743,0.6010750604678453,20.0,0.7020899503235426
261.0,1.0,0.0355081636696335,20.0,0.6231404608021369
262.0,0.0,1.0,5.090831058256543,1.0
263.0,0.0,0.7255188868408763,6.972686479068954,1.0
264.0,0.5011237614441129,1.0,11.007927520979573,1.0
265.0,0.8756402003764775,0.4727101924318255,12.719473041876672,0.0
266.0,1.0,0.5707002543502038,20.0,0.6073996065030194
267.0,1.0,1.0,20.0,0.0
268.0,0.1936046116269431,1.0,20.0,0.8087516604868222
269.0,0.9088413133168329,1.0,9.602248893783408,1.0
270.0,1.0,0.14507744982172607,20.0,0.5915470514350454
271.0,1.0,0.0,20.0,0.913426538902739
272.0,1.0,1.0,11.828243054776202,0.0
273.0,1.0,0.2614837468130313,4.426876017718354,1.0
274.0,0.8303288570751667,0.024176684203734526,20.0,0.0
275.0,0.6370793335440785,1.0,8.257959608453442,1.0
276.0,1.0,1.0,10.661469009946469,0.0
277.0,1.0,0.1636066331626203,20.0,0.6071420477553048
278.0,0.9999995348179979,0.5059929692888387,11.669543679168697,0.0
279.0,0.06371436026786356,1.0,20.0,0.7156759093677568
280.0,1.0,1.0,12.74002258335734,0.0
281.0,1.0,0.5226580901890179,9.808493406005203,0.0
282.0,1.0,1.0,20.0,0.9147375809380214
283.0,0.9274480122944102,1.0,2.8770520727486093,0.9507997103862054
284.0,1.0,0.0,8.114123718945317,0.17541810967505114
285.0,0.0,1.0,20.0,0.6718087226808174
286.0,0.7918970002747824,0.5168965794465111,0.8302286173729927,0.7748679826724614
287.0,1.0,1.0,12.347267678073338,0.0
288.0,0.6400203026189406,1.0,20.0,0.0
289.0,1.0,1.0,12.980698310882284,0.0
290.0,0.31591931743716944,1.0,20.0,0.7639943974166349
291.0,1.0,1.0,0.5927683287422537,0.0
292.0,1.0,0.5936507000576453,8.915001701320396,1.0
293.0,1.0,1.0,20.0,0.9113275032272514
294.0,1.0,0.09825701440957484,20.0,0.9304636766492392
295.0,1.0,0.18504306715376392,20.0,0.9622054075807371
296.0,1.0,0.7812637067074614,4.754280743117695,1.0
297.0,0.0,1.0,20.0,0.6711813069536677
298.0,0.8358218177701119,1.0,11.89427973656189,0.0
299.0,1.0,1.0,12.713429694469749,0.0
300.0,0.9934593153490479,1.0,12.45562053587456,0.0
301.0,1.0,0.8354447971043224,13.39382874087775,0.0
302.0,1.0,0.02361125195590325,5.922592498662334,0.0
303.0,1.0,1.0,7.034440770916748,0.0
304.0,1.0,0.017814446038472972,20.0,0.0
305.0,0.417397799699794,0.41739761068976744,0.40754358219130604,0.17774133159674493
306.0,0.27476496963947683,0.18427676409012939,5.09451068341693,0.6514271345237922
307.0,1.0,0.3030404468330561,13.095083374284862,0.0
308.0,0.0,0.4710207755611805,1e-10,1.0
309.0,0.8551350551546817,0.8936122378381914,10.475145023004501,0.0
310.0,1.0,1.0,20.0,0.0
311.0,1.0,1.0,20.0,0.5798497579754379
312.0,1.0,1.0,11.33184224114793,0.0
313.0,0.945904434780644,1.0,10.928777412318546,0.0
314.0,0.1863237144208595,1.0,20.0,0.7073886042866416
315.0,1.0,0.3256112710224065,6.3219075345186475,0.3877026770399178
316.0,0.5859168538263215,0.9619095445308534,5.381469364519558,0.011327293981836684
317.0,0.357803342708898,1.0,20.0,0.9528604686009925
318.0,1.0,1.0,15.188035878563126,0.6083699906868565
319.0,1.0,0.0,5.418157364237173,0.8393558286243652
320.0,0.08209427750793408,1.0,7.688368043325611,0.008262274965054384
321.0,1.0,0.0,8.525982818788696,0.0
322.0,1.0,1.0,20.0,0.0
323.0,1.0,1.0,20.0,0.7017166938817028
324.0,0.0,1.0,20.0,0.5334294739322523
325.0,1.0,1.0,9.378031991102883,0.0
326.0,0.3571920768929422,1.0,20.0,0.9224818196027917
327.0,1.0,1.0,20.0,0.9528604566167858
328.0,0.11442319418691294,1.0,20.0,0.8877656498895292
329.0,0.019259823573496912,1.0,7.262487636947405,4.306055994478567e-06
330.0,1.0,1.0,20.0,0.7831035418318909
331.0,0.6228117897128013,0.9076960360063419,7.943103682630068,0.0
332.0,1.0,1.0,11.847389488479326,0.0
333.0,1.0,0.5738947153167644,20.0,0.43260753599229723
334.0,1.0,1.0,11.882545118245641,0.0
335.0,0.8222255329001938,1.0,15.43621778730078,0.0
336.0,1.0,0.7237499821166145,20.0,0.0
337.0,1.0,0.5693281509904878,20.0,0.6071420475645329
338.0,0.06767041826297315,1.0,20.0,0.9123056244640263
339.0,0.0,1.0,20.0,0.9632872384426682
340.0,0.025341804238618513,1.0,20.0,0.5733253031535588
341.0,0.43586043021938464,0.0,11.776286343754789,1.0
342.0,0.4765570796151506,1.0,8.623761161338882,0.0
343.0,1.0,1.0,10.943606689027074,0.0
344.0,1.0,1.0,11.78494977443705,0.0
345.0,1.0,1.0,20.0,0.721578957446149
346.0,0.8869890630213679,0.5834448740183028,11.318516535512392,0.0
347.0,1.0,1.0,17.286900194945716,0.7000808272099247
348.0,0.11385664019386861,1.0,20.0,0.6764683122843411
349.0,0.7039279535590962,0.8303003197699773,20.0,0.9199652324850297
350.0,0.23822773367519062,1.0,20.0,0.9342549646977233
351.0,0.9674290887110346,0.7893421503265067,7.650315143181753,1.0
352.0,1.0,0.5670293098425747,9.042657858167761,0.999996298882919
353.0,1.0,1.0,20.0,0.0
354.0,1.0,0.14795230052354036,12.955574135104289,0.05956917846801779
355.0,1.0,1.0,20.0,0.0
356.0,1.0,1.0,20.0,0.0
357.0,0.8848810762930619,1.0,9.255230468923957,0.0
358.0,1.0,1.0,20.0,0.6109832489404199
359.0,1.0,1.0,20.0,0.0
360.0,0.0,1.0,20.0,0.827024264483683
361.0,1.0,0.8715433352661198,11.216595453882903,0.9921708288345784
362.0,0.13884262677772585,1.0,20.0,0.5798497625555582
363.0,0.9869684468135822,0.5196512889963746,7.140265379173869,0.7292480297301249
364.0,0.23059052304526956,1.0,0.941162070039009,0.6518972304456115
365.0,0.00699362535664365,1.0,20.0,0.6636235164088763
366.0,1.0,0.20499832217212458,0.19008309979396862,0.0
367.0,0.8295640793883168,0.259827479835205,0.5383285298486608,1.0
368.0,0.0,1.0,20.0,0.0
369.0,0.0,0.30085460026551736,17.65783095185967,1.0
370.0,0.002534519614478894,0.007730463874206278,20.0,0.0
371.0,0.0,0.6703522322948684,0.5032185763974936,0.0
372.0,0.004402327881100243,1.0,20.0,0.9039783890121106
373.0,1.0,1.0,0.13987253935399477,0.0
374.0,0.0,0.0,1e-10,1.0
375.0,1.0,1.0,20.0,0.5798408194063177
376.0,1.0,1.0,20.0,0.0
377.0,1.0,0.3288927447623027,7.130441356420041,0.0
378.0,1.0,1.0,20.0,0.78310243969113
379.0,0.06823642350725032,1.0,4.433617953602028,1.0
380.0,1.0,0.0,5.074021195742968,0.0
381.0,0.8660768530936495,0.47550018076967066,6.5850515137508525,1.0
382.0,0.029033754386554887,0.044137037377816525,20.0,0.4944449601780533
383.0,1.0,0.004920642553412011,20.0,0.9204567786145437
384.0,0.8090098949674479,0.0,0.1728934884692122,0.0
385.0,1.0,1.0,7.636503604712603,1.0
386.0,0.9640446304519795,1.0,11.063791663380082,0.0
387.0,1.0,1.0,12.08738324019466,0.0
388.0,0.03443236645100096,1.0,20.0,0.5101503414690733
389.0,0.14945757337961235,1.0,20.0,0.7830373218249477
390.0,0.40614951469346994,1.0,20.0,0.812447975294525
391.0,0.9819967265323913,0.7989575688389448,9.48670947633625,0.9815458960995069
392.0,0.6661550501781596,0.016519109395040442,20.0,0.161008558130211
393.0,0.9046706176931092,1.0,20.0,0.9931129857039008
394.0,0.08239182388030995,1.0,20.0,0.9042861041226643
395.0,0.0,1.0,7.083641127838146,1.0
396.0,0.1047798923135661,1.0,17.219039359789125,1.0
397.0,1.0,1.0,12.385598406589112,0.0
398.0,1.0,1.0,14.972897224551069,0.0
399.0,1.0,0.9410651667648181,20.0,0.7136542847040073
400.0,1.0,1.0,9.26394857760483,0.0
401.0,1.0,1.0,9.421156528283493,0.0
402.0,1.0,1.0,12.562280598020275,0.03219487826749101
403.0,0.5374029533250636,1.0,20.0,0.8762229635939941
404.0,0.0,1.0,17.531162227010725,0.0
405.0,0.0,1.0,20.0,0.7435795049712107
406.0,0.49877637695756194,0.5469097360975951,0.25575069814209483,0.0
407.0,0.9999961683817284,0.0720743985742333,17.61312661079313,0.9907199678215178
408.0,1.0,1.0,20.0,0.0
409.0,0.5085134908610237,1.0,9.270887812490923,0.0
410.0,1.0,1.0,20.0,0.5889928280748925
411.0,1.0,0.29139516328343235,20.0,0.7002989335412205
412.0,1.0,0.2123165776455781,15.483915716240531,0.0
413.0,1.0,0.0,9.868852777748126,0.0
414.0,0.20315931047405633,1.0,0.9881582680712203,0.3672769545710673
415.0,1.0,0.06495868923157638,20.0,0.7634342197523921
416.0,0.28248217245746865,0.7687052531983578,0.5085864071364656,0.9962332750710214
417.0,0.03354279732607765,1.0,20.0,0.4088646230244803
418.0,0.9959886232214222,0.9983013846841865,7.22472482983603,1.0
419.0,1.0,1.0,10.126202946531798,0.0
420.0,1.0,1.0,13.763913464716927,0.0
421.0,1.0,0.6259696901316145,20.0,0.5094804192284653
422.0,1.0,0.7249649567440775,20.0,0.0
423.0,1.0,1.0,7.904396224499671,0.0
424.0,1.0,1.0,9.972644750545284,0.0
425.0,0.3112083906486749,0.3112083972176525,1.0839479201893476,0.0
426.0,1.0,0.12228128328621517,20.0,0.6988874468853865
427.0,1.0,1.0,20.0,0.7876449837390284
428.0,1.0,0.0,5.142163777782037,1.0
429.0,0.43418061647548567,0.35555941796736473,15.861661706932185,1.0
430.0,1.0,0.35628272283508455,15.564572114537757,0.0
431.0,1.0,1.0,20.0,0.0
432.0,1.0,0.9999999854843916,12.918865382700464,0.5955321033287079
433.0,0.18459039429310076,0.7143338773555924,6.777390218460796,0.0
434.0,0.3062502819507613,1.0,4.431209468098299,0.0
435.0,1.0,0.9810854297328139,10.71393859906863,0.0
436.0,1.0,0.05535797471687914,20.0,0.44362100186621517
437.0,0.6933339325147767,1.0,12.48986865779331,0.0
438.0,1.0,0.08867249415108609,20.0,0.5540738172464751
439.0,1.0,1.0,13.815605221343091,0.0
440.0,0.09506505281229784,1.0,20.0,0.9937913430745509
441.0,1.0,1.0,10.958364758455437,0.0
442.0,0.9996908346650308,0.4934729499434626,10.71077569289285,0.0
443.0,1.0,1.0,13.844867444370262,0.0
444.0,1.0,1.0,11.587567077037509,0.0
445.0,1.0,0.31854700157577565,19.78111920447611,0.0
446.0,1.0,1.0,20.0,0.0
447.0,1.0,0.26673810021691524,20.0,0.702920816963481
448.0,1.0,1.0,12.693494695190566,0.0
449.0,1.0,1.0,20.0,0.9301654932613199
450.0,0.12056249847400284,1.0,20.0,0.7199040874394098
451.0,0.07329814134757648,1.0,20.0,0.7317672078693833
452.0,1.0,1.0,8.109319842165274,0.0
453.0,0.8757413630149982,1.0,8.615820274196075,0.0
454.0,0.9029908533897785,1.0,13.492758575278412,0.0
455.0,1.0,1.0,13.14557028056895,0.0
456.0,1.0,0.8292891923439139,12.396393813541804,0.0
457.0,1.0,1.0,6.324546867328563,0.0
458.0,1.0,1.0,20.0,0.9339309298957024
459.0,1.0,0.7307140025124835,12.728763038281103,0.0
460.0,1.0,0.5791647843473812,11.264005184501045,0.8269452588354246
461.0,1.0,1.0,20.0,0.5798497662137484
462.0,0.7073476706567466,1.0,7.879840406298166,1.0
463.0,1.0,1.0,20.0,0.0
464.0,1.0,1.0,7.634743034804198,0.33265433112469744
465.0,1.0,0.7387131623815439,14.17086698918705,0.0
466.0,1.0,1.0,20.0,0.0
467.0,0.9992089980935737,1.0,12.378316651678194,0.11580200325785317
468.0,1.0,0.24398263125923092,4.444651704117994,0.09755431896351696
469.0,1.0,0.33713865383032626,9.130620178836613,0.0
470.0,1.0,1.0,7.531886291989055,0.0
471.0,0.7812742306779105,0.46590485201456894,7.257582901890481,0.6036888007261065
472.0,1.0,0.9325788693120011,12.658883139265248,1.0
473.0,1.0,1.0,8.7311863374597,1.0
474.0,1.0,1.0,11.258264616639476,0.201052883532016
475.0,1.0,0.48290843595933775,20.0,0.0
476.0,1.0,1.0,9.623267735981882,0.0
477.0,1.0,0.4910087185617189,9.386053225063673,0.0
478.0,1.0,0.9003762942477611,11.773289458673144,0.0
479.0,1.0,0.422139094763067,14.837580912304764,0.0
480.0,1.0,1.0,8.941908872198843,0.0
481.0,1.0,1.0,14.619567879070903,0.0
482.0,1.0,1.0,14.007438521445303,0.0
483.0,0.9956761102634049,1.0,7.339107566324116,0.9809433181701059
484.0,1.0,0.025721994339864516,7.451850192924628,0.27040275514842976
485.0,0.0,1.0,20.0,0.9522931208090801
486.0,0.0,0.260014732837575,20.0,1.0
487.0,0.0,0.03898263548837176,11.511227488494633,0.0
488.0,0.0,0.0,1e-10,1.0
