Subject,a_gain,a_loss,beta
157.0,1.0,0.8635871935328265,17.23012210252221
158.0,1.0,1.0,12.317263477691489
159.0,1.0,1.0,10.847829841046199
160.0,1.0,0.014620499861309843,20.0
161.0,0.8138859907278411,0.4600764568550106,6.778018229452222
162.0,1.0,0.9601968522126356,7.596871319516593
163.0,1.0,1.0,11.558196402674719
164.0,0.9168870117084938,0.1832794684276393,12.565622939171039
165.0,0.8976875770219681,1.0,10.834287666532294
166.0,1.0,1.0,5.846841167578358
167.0,0.8634416562566446,1.0,13.939748457401038
168.0,0.8643855942679738,0.980547640495216,14.537453201319726
169.0,1.0,0.49381409554044814,11.304971289794429
170.0,1.0,1.0,9.076161168052446
171.0,1.0,1.0,7.896714868254614
172.0,1.0,0.5068439091904934,10.214596814372745
173.0,1.0,1.0,13.364553682286985
174.0,0.4036929004944575,0.9777720601606658,12.723788315697478
175.0,0.7445720280195077,0.8913269225073919,6.71287851220879
176.0,1.0,0.34491847311466955,18.765789717238203
177.0,1.0,1.0,14.974591908661862
178.0,1.0,0.7984738782362021,7.7756023092040625
179.0,1.0,1.0,14.95279596771661
180.0,0.9999994718782805,0.49346450751544063,10.696542001637969
181.0,1.0,1.0,9.148443015763812
182.0,0.5983403308423245,1.0,12.672527499798447
183.0,0.5631079236111277,1.0,4.4581516793865354
184.0,1.0,0.014620501246555718,20.0
185.0,1.0,0.0,13.191268808260455
186.0,0.6652539700406627,1.0,11.390900934807565
187.0,0.8665800648347917,1.0,13.364009217711828
188.0,1.0,0.5412335420581187,13.95449706698937
189.0,1.0,1.0,13.874814483546412
190.0,1.0,0.0,13.780152440998513
191.0,1.0,1.0,8.462370792707395
192.0,1.0,1.0,11.904068764279865
193.0,1.0,1.0,13.389330414798795
194.0,1.0,1.0,9.986203552200074
195.0,0.23986993986293548,1.0,20.0
196.0,1.0,0.970763478091508,12.999586168200494
197.0,0.8222428668192678,1.0,13.16667932830606
198.0,1.0,1.0,13.332080900716583
199.0,1.0,1.0,7.743059855310926
200.0,1.0,1.0,11.797156698081492
201.0,1.0,0.22361103400704907,9.832894734015165
202.0,1.0,1.0,12.072787473335334
203.0,0.988832132610613,1.0,12.58742023179771
204.0,1.0,1.0,9.175288099626105
205.0,0.1984447956195391,1.0,12.589542746328492
206.0,0.9987221295575379,1.0,8.320191015360912
207.0,1.0,0.9573277490190184,12.979794471864421
208.0,1.0,1.0,14.465775194959448
209.0,1.0,0.9317584633907532,7.620638802650504
210.0,0.3161553927410732,1.0,15.556693986440383
211.0,0.957725962831019,1.0,10.995687983212798
212.0,0.9750589532433198,1.0,13.461001344304693
213.0,0.07838848663856557,1.0,12.630805750078824
214.0,0.4192562310829543,1.0,10.857021149727963
215.0,0.9619154052270249,1.0,11.233809509810333
216.0,1.0,1.0,15.680217650638003
217.0,1.0,1.0,12.676271557151953
218.0,0.8982436603310918,1.0,8.330638711162841
219.0,1.0,0.0,10.821645193478012
220.0,0.9999999523098829,0.494124431910948,11.902437652643874
221.0,0.019950538862673867,0.006993624770877265,20.0
222.0,1.0,0.0,0.13987253562811994
223.0,0.0,0.27716710044399545,18.711513520065807
224.0,0.999999997428183,0.4937407742361563,11.171579345829546
225.0,0.0,0.6678450807819317,1e-10
226.0,0.007989037327185982,0.014620500663085156,20.0
227.0,1.0,0.06454975765001043,5.225778204758604
228.0,0.004722376704447413,1.0,20.0
229.0,1.0,0.004224472991304531,20.0
230.0,0.0,0.0,1e-10
231.0,0.950413413247361,0.9107421920058661,16.228784484611417
232.0,0.3549886320834712,0.021975265871975267,20.0
233.0,1.0,0.6488538535248062,0.39891224618230336
234.0,1.0,1.0,14.071197914848605
235.0,0.9263886840643961,0.4763181886970052,1.110882739034054
236.0,1.0,0.5801132158040788,12.06465226506349
237.0,1.0,1.0,13.729004300509194
238.0,0.989968733931653,0.15624811701641106,10.572942551962871
239.0,0.010710551899074537,1.0,20.0
240.0,0.0208731176615463,0.026034644233184356,20.0
241.0,1.0,0.27305039538881504,12.502409467229803
242.0,1.0,0.7465727239892399,4.442037331783812
243.0,0.8171310138449696,1.0,10.881290913994317
244.0,0.6264873384642157,1.0,17.369001117808104
245.0,0.11468061162967336,0.9962640187947336,6.86439635226716
246.0,0.05931012912506406,1.0,6.6676387732974955
247.0,1.0,0.7785406682763468,14.55589332325989
248.0,1.0,0.5321779993523178,5.241423640731713
249.0,1.0,0.7327815057889797,7.198806813292468
250.0,1.0,0.12589980652147925,7.4983706324880135
251.0,0.9999995764130208,0.5067097891641116,10.42233719312407
252.0,1.0,0.3354814826736162,18.871170038305046
253.0,1.0,1.0,13.359374057557764
254.0,1.0,1.0,11.958114815523919
255.0,0.8144947627893522,1.0,14.953950703704585
256.0,1.0,1.0,12.889212563470949
257.0,0.9631585797412128,0.8909693103739293,12.242717970893935
258.0,1.0,0.8367100536376458,11.65663478122952
259.0,0.9636815917343197,0.955987135050777,12.503254055071476
260.0,1.0,1.0,7.128115673844666
261.0,0.33846927018463846,1.0,10.842969549858005
262.0,0.9999725152411564,0.49999311698716453,9.458906180972855
263.0,1.0,0.9251773402803196,13.507771456059467
264.0,0.5393129055937469,0.9339219328203205,8.129393643767422
265.0,0.8415110064966842,0.9647868199113414,7.439515246384633
266.0,1.0,1.0,9.965856037749898
267.0,1.0,1.0,12.00644582040464
268.0,1.0,1.0,10.742680704076449
269.0,0.9310932677654216,1.0,10.565466029873697
270.0,0.5099977802201134,1.0,4.442799671222856
271.0,1.0,0.9027471724276648,7.211575230520754
272.0,0.42562074248925197,1.0,11.293285627910604
273.0,1.0,0.7482123695711916,14.64332084611196
274.0,1.0,0.024127957614026085,5.795703705698483
275.0,0.9665511185353227,1.0,11.332338062327072
276.0,1.0,1.0,15.46323401746713
277.0,1.0,0.35037907881207475,19.005773399281974
278.0,0.8376018780461929,0.4619730879867386,12.363747713137332
279.0,1.0,1.0,6.474953676380179
280.0,1.0,0.8853132595135943,10.731785012964561
281.0,0.8733418767001678,0.95737587868713,15.21904672184669
282.0,0.9647877454227839,1.0,11.705746008161832
283.0,0.9536689518784769,0.9041336494096411,8.33547069585383
284.0,0.9257207260358279,0.9364217869402893,11.832569569508737
285.0,0.9991248771212202,1.0,16.305769626147036
286.0,1.0,1.0,9.211864583096302
287.0,1.0,1.0,12.307942194023175
288.0,1.0,1.0,9.608060808490622
289.0,0.4236040625355545,1.0,5.089904634376675
290.0,1.0,0.9672783344686775,16.18409713328119
291.0,1.0,0.5433084308317575,12.96215359800485
292.0,1.0,1.0,6.877917491174541
293.0,1.0,1.0,9.276647065273355
294.0,0.8829502803755286,1.0,12.832331269451835
295.0,0.6847071670237572,1.0,15.848955012493537
296.0,0.9374379501449881,1.0,12.485870516603084
297.0,1.0,0.26181397435340825,13.888818440103249
298.0,1.0,0.9135122749408182,12.845808205525088
299.0,1.0,1.0,12.781943594356717
300.0,0.9968450861236425,0.5057516593416913,10.705849647440829
301.0,1.0,1.0,9.801820608064148
302.0,1.0,0.8342215796010599,13.52448986274208
303.0,1.0,1.0,12.616347564338259
304.0,0.9899020855003452,1.0,12.814791174855074
305.0,0.8996206554314483,1.0,15.916444410788268
306.0,0.9792319183300122,1.0,10.563960272871311
307.0,0.8605102600733767,1.0,16.56837205489981
308.0,1.0,1.0,9.87364077322323
309.0,1.0,0.6851359808123779,12.499051680332787
310.0,1.0,1.0,6.164327810497848
311.0,1.0,0.33796602207500176,18.00580005614545
312.0,1.0,0.5064155424599912,10.901082482913257
313.0,1.0,1.0,12.16479348963028
314.0,1.0,1.0,13.15158510330162
315.0,1.0,0.8812503040331316,13.858589606787934
316.0,1.0,0.5022921295547259,8.143835940974222
317.0,1.0,1.0,12.6858600363299
318.0,1.0,1.0,10.868133697500493
319.0,1.0,1.0,13.85891447088946
320.0,0.9773365877577874,0.3064637405654115,6.59346295320663
321.0,0.4677667424571109,1.0,14.359951367267353
322.0,1.0,0.0,10.053895605282436
323.0,1.0,1.0,13.32575613519868
324.0,1.0,0.9069323181480863,5.996459202160503
325.0,1.0,1.0,12.585620039018005
326.0,0.009221354240508073,1.0,10.883228777572846
327.0,1.0,1.0,13.45531582841601
328.0,1.0,0.9435644099597352,11.416654564248326
329.0,1.0,1.0,10.05371452068147
330.0,1.0,0.5115654971758441,6.046974444858601
331.0,0.8954613170151722,0.0,1e-10
332.0,0.0,0.6759110459582492,1e-10
333.0,0.01995053477799994,0.026417122090032556,20.0
334.0,0.2466645117283777,0.4547585869925392,0.5670558151489775
335.0,0.6836584065378571,0.5193624693539572,0.2693158577257164
336.0,0.0,1.0,0.04467018955215539
337.0,0.0,0.6748314483573494,0.06619457984071823
338.0,0.0,0.0,1e-10
339.0,0.0,0.0,1e-10
340.0,0.002540219096034532,0.46785821573188624,20.0
341.0,1.0,1.0,15.167273062286231
342.0,1.0,0.06369757766910097,5.295484854976053
343.0,0.010710553071470216,1.0,20.0
344.0,1.0,1.0,10.21337623994176
345.0,0.6173409631158311,1.0,12.47253963826167
346.0,0.8965063020903692,0.05413866143204532,6.230676479553185
347.0,0.9999999973210285,0.4935323941266359,10.812080208377605
348.0,0.2645713818917726,0.8247569413371654,0.40900982243952727
349.0,1.0,1.0,0.44873798208050175
350.0,0.39843836386835363,1.0,6.0947767032798446
351.0,1.0,0.3186293076002543,19.593872809036256
352.0,0.9872638987593949,0.9573583676322807,8.64840376474376
353.0,1.0,0.09168376982613258,13.88046260172367
354.0,1.0,1.0,12.251532838406844
355.0,0.9914552526781731,1.0,8.162717489087385
356.0,1.0,1.0,12.162707495091613
357.0,1.0,0.860416730348123,13.804484898631321
358.0,1.0,1.0,13.025628568526795
359.0,1.0,0.019950539824162103,20.0
360.0,0.9750627178252638,1.0,10.333062155008228
361.0,1.0,1.0,7.443372662993825
362.0,0.8616327960510474,1.0,12.977037196882938
363.0,1.0,0.45060781196982347,16.55253027882627
364.0,1.0,0.9652990940333589,10.724134514864726
365.0,1.0,1.0,13.455767193104053
366.0,0.41364429721499085,1.0,12.497424706219784
367.0,0.9893070206341151,1.0,10.240399844983727
368.0,1.0,0.9790217219421564,12.167357218439005
369.0,1.0,0.1764735218208474,12.44357619366002
370.0,1.0,1.0,8.305774205374274
371.0,1.0,0.9205198225168001,9.760132163776174
372.0,1.0,0.9585101167231892,20.0
373.0,0.3599824931102673,1.0,10.338992329178431
374.0,1.0,1.0,12.13273663383794
375.0,0.821330882888333,1.0,13.197555541418328
376.0,1.0,0.9913701173587413,12.5591695274892
377.0,1.0,1.0,15.014126546020405
378.0,0.9628282394898301,1.0,9.468203666845266
379.0,0.513571615265139,1.0,11.431858227855129
380.0,1.0,1.0,15.00779052220279
381.0,0.7677732731380235,1.0,12.603383355419467
382.0,1.0,0.2652652659969083,20.0
383.0,0.22963377310738853,1.0,15.795558660562797
384.0,0.1290748162255575,0.8449790472174072,7.93855401769864
385.0,1.0,1.0,14.244190959743145
386.0,1.0,1.0,9.866323125183461
387.0,0.9205291167039739,1.0,15.481935839378648
388.0,0.639151498026447,1.0,8.793615883963367
389.0,1.0,1.0,8.503719700410741
390.0,0.4529460868770563,1.0,15.306744757372785
391.0,1.0,1.0,12.611746524826998
392.0,1.0,1.0,15.203880206680365
393.0,1.0,1.0,12.472536465655212
394.0,0.973022794248026,0.4710151669483227,13.21615054096981
395.0,0.21366760903751936,1.0,10.17570606515019
396.0,1.0,1.0,8.523349346275705
397.0,1.0,1.0,12.38253430977413
398.0,1.0,1.0,10.38248049263852
399.0,1.0,1.0,11.039964968600282
400.0,1.0,0.611139274994538,13.620735988246034
401.0,1.0,1.0,10.285811667476176
402.0,0.9173418635284326,1.0,12.027136319314664
403.0,1.0,1.0,11.89744188480334
404.0,1.0,1.0,13.336733928907002
405.0,1.0,0.555767772573407,10.571262973823785
406.0,0.9569497176052065,1.0,11.936351675843325
407.0,0.34821290226547197,1.0,20.0
408.0,1.0,0.34466734887203104,17.968097204403282
409.0,0.9721636526948472,1.0,13.325188341339556
410.0,1.0,1.0,13.157575370751152
411.0,0.9940784625731394,1.0,10.742583487143701
412.0,1.0,0.3827518962282988,20.0
413.0,1.0,0.8169069636509672,7.466475798093841
414.0,0.6018876082268919,1.0,13.069213059399521
415.0,0.45589611093098903,0.38132554385014905,0.23955634701445083
416.0,1.0,1.0,12.659509461827211
417.0,0.9918356507885143,0.9025210539720251,12.462389775447502
418.0,0.2480534776963137,0.9007754007209885,7.734654695915143
419.0,1.0,1.0,11.443941623158324
420.0,0.7473421519721668,1.0,11.812123907159176
421.0,1.0,1.0,7.714873239025457
422.0,1.0,1.0,13.566281726533456
423.0,1.0,1.0,8.796238126066614
424.0,1.0,1.0,9.071038683548496
425.0,1.0,0.9483836576514011,5.56311715787772
426.0,0.8882598442730307,1.0,16.12338970626122
427.0,1.0,1.0,5.598166127938327
428.0,0.7808982000001697,1.0,15.988652787369015
429.0,1.0,0.8510944855898649,12.621867815880597
430.0,1.0,1.0,9.606414131913645
431.0,0.7733602451312552,1.0,14.662049829725342
432.0,1.0,1.0,10.79468523969322
433.0,1.0,1.0,11.71229398450877
434.0,0.9253021204959178,1.0,9.668241471782878
435.0,0.9987353728635101,1.0,9.866603477900945
436.0,1.0,1.0,12.673497832250469
437.0,0.7375060375172403,1.0,15.24350534221976
438.0,0.9409267026550149,1.0,12.899879562235418
439.0,1.0,1.0,8.486142007411402
440.0,1.0,1.0,13.7252538578318
441.0,0.9919808789867991,0.0,0.1410032646004591
442.0,1.0,0.0019491606846309254,20.0
443.0,0.9314154413084516,0.1853743541709919,7.683480125123043
444.0,0.7630342341738415,0.08998422737189293,0.5837835098932751
445.0,0.49999938432481617,0.0,1e-10
446.0,0.0,0.2667899873531411,0.01948826624830145
447.0,0.0022564005722378487,0.28763068325052654,20.0
448.0,0.0,0.5801443556863622,8.549499361645111
449.0,1.0,0.026070790582217732,5.364168129275288
450.0,0.002593059438931354,0.005222124999611077,20.0
451.0,1.0,1.0,12.279938882396738
452.0,0.012084510262963909,0.030288974099156395,20.0
453.0,1.0,1.0,20.0
454.0,0.7730065211344499,0.4636686328326072,6.8741824257024
455.0,1.0,0.12552869584897472,1.8124347482144303
456.0,1.0,0.885748658631202,14.240351472718856
457.0,0.029231745143401044,0.01869958314748494,20.0
458.0,0.9222217990259686,0.8438361738017751,16.807854274640565
459.0,0.01059026553284236,1.0,13.207654266769891
460.0,1.0,1.0,14.061471380607566
461.0,1.0,1.0,11.97381116542958
462.0,0.8098618677683167,0.9848107495393128,5.489682658523093
463.0,1.0,0.5801294646600714,10.344948990510751
464.0,1.0,0.5449322099672296,11.372514625688945
465.0,0.8845526108269236,1.0,10.340374612075857
466.0,0.7822748894538054,0.915469967117243,15.22395632487393
467.0,0.9271060022608919,0.9079514424295705,14.278983198516727
468.0,0.7230687134394255,1.0,4.42948669825781
469.0,1.0,1.0,14.350077142847447
470.0,1.0,0.3302340152768468,7.7162630741967035
471.0,1.0,0.4378876415535444,11.059717623903145
472.0,1.0,1.0,14.21468301761485
473.0,1.0,1.0,12.920964889799226
474.0,0.8547104005880417,1.0,18.209908189395033
475.0,1.0,0.047436152634289463,12.405811525203948
476.0,0.9652412759631773,0.5060801795410187,10.963419976757349
477.0,1.0,1.0,9.952426416519126
478.0,1.0,0.8893822020126921,5.798484609444145
479.0,1.0,1.0,10.570133682254296
480.0,1.0,1.0,13.21086407825289
481.0,1.0,0.1759892044054151,13.28878628513109
482.0,1.0,0.970767394125766,8.412199517091304
483.0,0.6465114119333316,1.0,12.615901275122384
484.0,0.9519387811735175,0.8790603747423101,13.692447214132624
485.0,0.6678871344340029,1.0,11.571271565600611
486.0,1.0,1.0,12.604067776343959
487.0,1.0,0.19547682353275808,12.95704225775279
488.0,1.0,0.5178558096006244,4.444923011301433
489.0,0.872616012932925,0.8996224351821913,15.066072498295593
490.0,0.9999342776616356,0.5082762440887443,8.45023116895261
491.0,0.8689717503571824,0.9885018054554905,12.691645722445637
492.0,1.0,1.0,11.281040507390955
493.0,1.0,1.0,12.630913723406882
494.0,0.055499574862260315,1.0,10.025456134881082
495.0,1.0,1.0,11.320222865564618
496.0,1.0,0.6476701496223257,13.776486039466828
497.0,1.0,1.0,8.139908028048058
498.0,1.0,1.0,12.655898040813897
499.0,1.0,1.0,11.754900373339288
500.0,0.8832603809656582,1.0,9.265423042485539
501.0,1.0,0.9284467551865999,13.115555233726523
502.0,1.0,1.0,10.088523626639931
503.0,0.8523887812424245,0.9820925731584096,8.248863534490159
504.0,1.0,1.0,8.382241923989827
505.0,0.894178867548885,0.743861754802136,8.879592280433739
506.0,0.8190334575762466,1.0,6.874247831225056
507.0,0.8536091524243652,1.0,13.54806565109821
508.0,1.0,1.0,11.93698504820894
509.0,1.0,1.0,7.080390822034162
510.0,1.0,0.5682368430670732,12.875553168741952
511.0,1.0,1.0,12.884758536101549
512.0,0.9979749952432945,1.0,10.411450824276601
513.0,1.0,1.0,12.805486395014821
514.0,0.9150565004264986,0.8599545234791122,16.587605668420956
515.0,0.9825685772469573,0.5570733529050493,0.7175342593649473
516.0,1.0,0.4666383482093831,10.791787577980756
517.0,1.0,0.009032076454151383,12.5691860992635
518.0,1.0,0.9443986343213729,13.815946109481857
519.0,0.8180562094822471,1.0,16.12278906908116
520.0,1.0,1.0,11.699988212727838
521.0,1.0,1.0,9.729038828436034
522.0,0.8633111349098603,1.0,9.26691889193884
523.0,0.990467166443672,1.0,14.465651019631357
524.0,1.0,1.0,9.629180147705425
525.0,1.0,1.0,14.128804273272346
526.0,0.88565969267113,0.8675520003055355,11.542000495393172
527.0,1.0,1.0,12.826337429882118
528.0,1.0,1.0,7.95882184908246
529.0,0.7966351591773265,1.0,9.297809306090342
530.0,0.29329120894080907,1.0,12.35746339812098
531.0,0.3810821873897017,1.0,12.324144058810212
532.0,1.0,0.30696537119345,12.968582011456684
533.0,0.997106392004055,0.9736869176491751,8.371486550668642
534.0,0.9140400103662941,0.9840369953081834,17.475828071298405
535.0,1.0,1.0,11.399304981968672
536.0,1.0,1.0,13.729556003299665
537.0,0.994500047344316,1.0,9.761045221680405
538.0,0.9968879414040618,0.4937596189914872,11.211466433121117
539.0,0.036029780390468,1.0,12.97359053726824
540.0,0.9272834481044853,0.5916915584890443,8.5751878415792
541.0,1.0,1.0,13.551251816986111
542.0,0.996040728172236,0.7203832698342908,13.017796534393078
543.0,1.0,1.0,10.000159932875093
544.0,1.0,1.0,8.505258761845116
545.0,0.8888189785891409,1.0,10.09448537704859
546.0,1.0,1.0,12.687349196591992
547.0,0.9095020310245885,1.0,12.943114791024389
548.0,1.0,1.0,9.917828642954184
549.0,0.8151225214968881,1.0,14.657767620518486
550.0,1.0,0.06422170887837797,7.493465912568916
551.0,0.03323708538721822,1.0,2.8968126032032475
552.0,0.0,0.0,1e-10
553.0,0.0,0.48029034745680454,1e-10
554.0,0.683268678296721,0.0,1e-10
555.0,0.0,0.340818919169526,0.13106722606423848
556.0,1.0,0.0,0.13987253057440166
557.0,1.0,0.25208127792696366,0.47442960026984266
558.0,0.007989038116651245,0.34664261857800005,20.0
559.0,0.5519865661970761,0.0,1e-10
560.0,1.0,0.0,1e-10
561.0,0.5008701646123769,0.9697162718554199,0.5456582218006716
562.0,1.0,1.0,10.492516790842776
563.0,1.0,0.22922932167876198,4.442051083452182
564.0,0.5309530053847978,1.0,16.367376062705613
565.0,1.0,0.014620499647266349,20.0
566.0,1.0,1.0,14.164490590778884
567.0,0.016470598062105202,1.0,20.0
568.0,0.9846041946727143,1.0,13.838871343931588
569.0,1.0,1.0,5.576254769536714
570.0,0.9297175263750196,0.9975201936346909,7.672189509943263
571.0,0.7265647097058456,1.0,8.270545678692834
572.0,0.6280925203328552,1.0,8.751779333055252
573.0,0.15950173190015982,1.0,20.0
574.0,0.9512996091532028,0.09054446683260631,13.192471209166621
575.0,1.0,1.0,7.984076258995856
576.0,0.08633300087139517,1.0,7.051266185453333
577.0,1.0,1.0,11.518057730829367
578.0,0.7676492629706173,0.959277860569478,9.224098189878879
579.0,1.0,1.0,12.53186571785874
580.0,0.9996793440214646,0.5066874659990318,10.335567841667597
581.0,0.6326484358435207,1.0,12.079676773933667
582.0,0.3431006940255332,1.0,8.480640259767199
583.0,1.0,1.0,11.47473412926726
584.0,1.0,1.0,9.923715365197502
585.0,1.0,0.9188531045469162,11.510474231911308
586.0,1.0,1.0,13.471603607557032
587.0,1.0,0.97118050115766,10.49886509598301
588.0,1.0,1.0,9.399173182012936
589.0,0.8245023315338508,0.7481071286497225,15.421262156870288
590.0,1.0,1.0,7.567693335148208
