Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,iProbA,iProbB,iProbC
2,1,1,547,0.5,0.5,4,0.2,0.8,0.2
2,1,0,547,0.5,0.5,4,0.2,0.8,0.2
1,1,0,547,0.5,0.5,4,0.2,0.8,0.2
2,3,0,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
2,1,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
1,2,1,548,0.5,0.5,4,0.2,0.8,0.5
1,4,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
1,4,0,548,0.5,0.5,4,0.2,0.8,0.5
0,3,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,1,0,548,0.5,0.5,4,0.2,0.8,0.5
1,1,1,548,0.5,0.5,4,0.2,0.8,0.5
1,1,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,1,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,1,1,548,0.5,0.5,4,0.2,0.8,0.5
1,1,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
1,1,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,2,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,4,1,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
2,1,0,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
0,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,4,1,548,0.5,0.5,4,0.2,0.8,0.5
1,3,0,549,0.5,0.5,4,0.2,0.8,0.8
0,1,1,549,0.5,0.5,4,0.2,0.8,0.8
2,4,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,0,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,0,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,0,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
0,4,1,549,0.5,0.5,4,0.2,0.8,0.8
0,4,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,0,549,0.5,0.5,4,0.2,0.8,0.8
2,1,1,549,0.5,0.5,4,0.2,0.8,0.8
1,1,1,549,0.5,0.5,4,0.2,0.8,0.8
0,3,1,549,0.5,0.5,4,0.2,0.8,0.8
0,2,1,550,0.5,0.5,4,0.5,0.2,0.2
2,4,0,550,0.5,0.5,4,0.5,0.2,0.2
1,2,0,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,0,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
1,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,0,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,1,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
0,1,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,2,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,0,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
1,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
1,1,1,550,0.5,0.5,4,0.5,0.2,0.2
2,1,0,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
0,4,1,550,0.5,0.5,4,0.5,0.2,0.2
1,4,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
0,1,1,551,0.5,0.5,4,0.5,0.2,0.5
2,3,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
0,3,1,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
0,4,1,551,0.5,0.5,4,0.5,0.2,0.5
0,4,0,551,0.5,0.5,4,0.5,0.2,0.5
0,1,1,551,0.5,0.5,4,0.5,0.2,0.5
1,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
0,1,1,551,0.5,0.5,4,0.5,0.2,0.5
0,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
0,1,1,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
0,2,1,551,0.5,0.5,4,0.5,0.2,0.5
0,4,1,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,0,551,0.5,0.5,4,0.5,0.2,0.5
0,4,1,551,0.5,0.5,4,0.5,0.2,0.5
1,1,0,551,0.5,0.5,4,0.5,0.2,0.5
0,4,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
0,1,1,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
0,3,1,551,0.5,0.5,4,0.5,0.2,0.5
0,4,1,551,0.5,0.5,4,0.5,0.2,0.5
1,1,1,551,0.5,0.5,4,0.5,0.2,0.5
2,1,0,551,0.5,0.5,4,0.5,0.2,0.5
0,2,1,552,0.5,0.5,4,0.5,0.2,0.8
1,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,3,0,552,0.5,0.5,4,0.5,0.2,0.8
0,4,1,552,0.5,0.5,4,0.5,0.2,0.8
1,4,0,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,4,0,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,0,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,0,552,0.5,0.5,4,0.5,0.2,0.8
2,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,1,552,0.5,0.5,4,0.5,0.2,0.8
1,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,1,552,0.5,0.5,4,0.5,0.2,0.8
1,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,1,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
1,1,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
1,1,0,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,1,1,552,0.5,0.5,4,0.5,0.2,0.8
1,1,0,552,0.5,0.5,4,0.5,0.2,0.8
0,2,1,552,0.5,0.5,4,0.5,0.2,0.8
2,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,0,552,0.5,0.5,4,0.5,0.2,0.8
1,1,1,552,0.5,0.5,4,0.5,0.2,0.8
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
2,2,0,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
1,2,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
1,4,1,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
1,4,0,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
0,4,0,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
1,3,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,1,553,0.5,0.5,4,0.5,0.5,0.2
1,4,0,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
0,4,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
1,1,0,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
0,4,0,553,0.5,0.5,4,0.5,0.5,0.2
0,1,1,553,0.5,0.5,4,0.5,0.5,0.2
0,2,0,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
1,1,1,553,0.5,0.5,4,0.5,0.5,0.2
1,2,0,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
2,1,0,553,0.5,0.5,4,0.5,0.5,0.2
0,1,1,553,0.5,0.5,4,0.5,0.5,0.2
0,1,1,553,0.5,0.5,4,0.5,0.5,0.2
1,4,1,554,0.5,0.5,4,0.5,0.5,0.5
1,4,1,554,0.5,0.5,4,0.5,0.5,0.5
1,4,0,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,1,554,0.5,0.5,4,0.5,0.5,0.5
1,1,1,554,0.5,0.5,4,0.5,0.5,0.5
2,4,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,1,554,0.5,0.5,4,0.5,0.5,0.5
1,1,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,3,1,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
1,1,0,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,4,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,1,554,0.5,0.5,4,0.5,0.5,0.5
0,1,1,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,3,1,554,0.5,0.5,4,0.5,0.5,0.5
1,1,0,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,1,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
1,1,0,554,0.5,0.5,4,0.5,0.5,0.5
2,1,0,554,0.5,0.5,4,0.5,0.5,0.5
0,4,1,554,0.5,0.5,4,0.5,0.5,0.5
2,3,0,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,4,1,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,4,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
1,4,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,1,1,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,1,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,2,0,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,1,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
1,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,0,555,0.5,0.5,4,0.5,0.5,0.8
1,1,1,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,1,0,555,0.5,0.5,4,0.5,0.5,0.8
1,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,1,555,0.5,0.5,4,0.5,0.5,0.8
1,1,1,555,0.5,0.5,4,0.5,0.5,0.8
1,1,0,555,0.5,0.5,4,0.5,0.5,0.8
0,4,0,555,0.5,0.5,4,0.5,0.5,0.8
0,2,1,555,0.5,0.5,4,0.5,0.5,0.8
2,1,0,555,0.5,0.5,4,0.5,0.5,0.8
1,1,1,555,0.5,0.5,4,0.5,0.5,0.8
1,1,0,555,0.5,0.5,4,0.5,0.5,0.8
1,2,1,556,0.5,0.5,4,0.5,0.8,0.2
2,4,0,556,0.5,0.5,4,0.5,0.8,0.2
1,4,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
1,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
0,1,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
1,2,1,556,0.5,0.5,4,0.5,0.8,0.2
1,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
1,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
1,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
1,4,0,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
1,1,1,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
1,1,1,556,0.5,0.5,4,0.5,0.8,0.2
1,3,1,556,0.5,0.5,4,0.5,0.8,0.2
1,4,1,556,0.5,0.5,4,0.5,0.8,0.2
1,4,1,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
1,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
1,4,1,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
0,4,1,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
2,1,0,556,0.5,0.5,4,0.5,0.8,0.2
0,3,1,557,0.5,0.5,4,0.5,0.8,0.5
1,2,0,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,3,0,557,0.5,0.5,4,0.5,0.8,0.5
1,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
1,1,0,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
1,1,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,0,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
1,1,0,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
0,4,1,557,0.5,0.5,4,0.5,0.8,0.5
2,1,0,557,0.5,0.5,4,0.5,0.8,0.5
2,2,0,558,0.5,0.5,4,0.5,0.8,0.8
2,1,0,558,0.5,0.5,4,0.5,0.8,0.8
1,2,0,558,0.5,0.5,4,0.5,0.8,0.8
0,4,1,558,0.5,0.5,4,0.5,0.8,0.8
0,4,1,558,0.5,0.5,4,0.5,0.8,0.8
1,1,1,558,0.5,0.5,4,0.5,0.8,0.8
1,1,1,558,0.5,0.5,4,0.5,0.8,0.8
1,1,1,558,0.5,0.5,4,0.5,0.8,0.8
1,1,1,558,0.5,0.5,4,0.5,0.8,0.8
0,4,1,558,0.5,0.5,4,0.5,0.8,0.8
1,1,1,558,0.5,0.5,4,0.5,0.8,0.8
