Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC
380.0,0.22745298527499913,0.43625192384040756,0.4401523894003645,0.47119017158015536,0.09064469801105353,0.032575924152323806
381.0,0.9238198309771181,0.57006933345407,0.8263254820251517,0.9999999998304799,0.4109287226413204,0.17137758330574934
382.0,0.4473590184630854,0.4031140464560953,0.9228482874836168,0.9989821963417531,0.10798415737377341,0.12571927520412352
383.0,0.6568864913723673,0.42681306385857026,0.5207130775665476,0.9999999999999952,0.4686965890548252,1.9688129281680386e-06
384.0,0.05410841380307976,0.15416077800381825,0.9852419292820891,0.6531437383841258,0.7626814619846385,0.39057798445850817
385.0,0.9837351339888315,0.6889498092686808,0.6297719349038171,0.3075469224665146,0.307546946710453,0.02164738688886289
386.0,0.9169026942713426,0.44854432907328323,0.9953153736196865,0.23814262256607943,0.2653570766387383,0.15120362604375293
387.0,0.5360656324144949,0.08128390364524242,0.3938531711436776,0.999726078672854,0.8634494143884711,0.003977138871207481
388.0,0.9583345731244781,0.8121459237996871,0.8158333767522273,1.0,0.36264403027875847,0.18144747443557474
389.0,0.47450526054882136,0.6339282890403499,0.5549997943542865,0.9991265684672925,0.12225228190565668,0.07726692771086457
390.0,0.12961237750240173,0.9726324490456582,0.3485565474392549,0.4889409131998237,0.0004748429272849221,0.00040894965272065924
391.0,0.04808220466481751,0.46565936619226844,0.4065640838141164,0.7057065899083077,0.7594762596739646,0.003617352074918144
392.0,0.6748955643873369,0.6911609358334629,0.9915241548631682,0.9953947152343873,0.23256262458948418,0.07540681407205066
393.0,0.27049315578560207,0.6005857281057565,0.5906448897842698,0.9036136707033747,0.9060401529244262,0.09856662645223924
394.0,0.21419970884746298,0.14335646982362893,0.7425248206565376,0.6394473136547969,0.7377248703310499,0.04873512881046194
395.0,0.8150357258116293,0.5224147936860943,0.5877405430075407,0.4689514855062733,0.42965086144169556,0.21893992989714794
396.0,0.03440656250195192,0.3505669472410508,0.603403407569135,0.9584912539627543,0.17918851298466332,0.184305868272508
397.0,0.7753406880121056,0.2881059199058199,0.7930506206819026,0.999999999999083,0.14511121516978162,0.14175654115424077
398.0,0.8648673960190721,0.4974115349181528,0.4991997177581654,0.999711493531009,0.18375161924257372,0.13058629115557227
399.0,0.06542352246675649,0.20911919133499388,0.8156191797367274,0.690970173094404,0.3452077915636011,0.15762188687637768
400.0,0.8459048204809511,0.6213789319985847,0.6073167832008163,0.9999667558799847,0.37298389164199974,0.34012050065077415
401.0,0.20953859620667525,0.6812149841962505,0.6050568241157032,0.8335454340735542,0.0249636056888631,0.07633905241755945
402.0,0.9240280595460514,0.5055551469421267,0.6941795143221405,0.08507501896568793,0.47471300679026895,9.672836079398326e-08
403.0,0.39423160272666347,0.5571262163556332,0.6887492364626654,0.996427264093033,0.034978219798379784,0.13710380753834642
404.0,0.4852282210110137,0.6717385450885549,0.647188402465171,0.267220468448926,0.10086914357043919,0.0840555847988734
405.0,0.12947627773108406,0.37735797376269464,0.3828917741723682,0.7328964153855897,0.11768118840274047,0.14877608470092005
406.0,0.2980811637620103,0.8245529383459117,0.8223763375040974,0.13887966305087163,0.7966472316736387,0.7126891650901169
407.0,0.9038580473206362,0.7386341993465031,0.34419709738634463,0.9999709101223495,0.24253027373357927,0.04418281683239532
408.0,0.514462093831452,0.47929542478462106,0.8972699785718526,0.06750396334689335,0.3641894948479731,0.0802928227446956
409.0,0.8013890220913306,0.4641331782715752,0.7510986100632618,0.5339100671537869,0.4805303795318775,0.012394949717071977
410.0,0.3662707588343279,0.6142702225587177,0.5171191287375738,0.9584867562838235,0.12023277629477686,0.20435634957158205
411.0,0.09589747706859367,0.4638061402315393,0.5662945484638486,0.8943823984026954,0.7140865801548707,0.07115235764016192
412.0,0.35072666500851535,0.4371664674452199,0.8973594616758268,0.17477928851046476,0.9565330035149554,0.24918167463238353
413.0,0.2382095869505868,0.41810393349352315,0.460657633478856,0.9136790026547718,0.4296992628333444,0.11401426794833054
414.0,0.2175630302247439,0.167833471018506,0.7684933552659877,0.5710129104656917,0.8069189466517863,0.11130944637467818
415.0,0.007242618598096496,0.17733193646011702,0.829695042251343,0.9156640424359798,0.3696959247231802,0.2538753273720544
416.0,0.4596610712158268,0.7812660281407124,0.3434319381478288,0.9349640096423383,0.042975473317296536,0.03231807100231002
417.0,0.5099192107267109,0.6849866718532677,0.28850467811292146,0.9911521998476899,0.06395300245358412,0.032669624112393825
418.0,0.42662524014448944,0.4816051603557697,0.44282190643493,0.998618478675187,0.23991866451460103,0.23486130149678733
419.0,0.8670843663656563,0.8343849309924593,0.3880584216869519,0.9999999999999999,0.14683447986254883,0.14683447986254883
420.0,0.30712858873489635,0.34877919864347584,0.4138454099236404,0.8688323841551657,0.8236720275673448,0.44607970171157346
421.0,0.13597235295142784,0.5961079482685021,0.4832632254563807,0.9368315109638459,0.0057614996165552546,0.12798083837143753
422.0,0.6484027045497672,0.0895294620494766,0.7642715327143008,1.0,0.07363004235475919,0.31137852198953153
423.0,0.9070677764797849,0.6345707779331208,0.7305589344040544,0.9999995363863796,0.36342117482167247,0.13176272306573775
424.0,0.11307270280552857,0.22038218641415883,0.9202037922619152,0.7726947377094899,0.18552603615454155,0.28858070591857377
425.0,0.3608713325411077,0.6979781955595136,0.40110566991000085,0.9838627629091025,0.04500904071736152,0.07957806925898367
426.0,0.23886143662755766,0.36090579152190627,0.15963765518458062,0.8567532994469446,0.7202153815511756,0.2568669140943738
427.0,0.823464807606553,0.15296419462325242,0.9569216652030436,0.20668036889772648,0.24397667683101767,0.18745875465497264
428.0,0.19478942258702064,0.6440767257119915,0.6639702698210043,0.7782367356262785,0.02294090690935672,0.03823093268161931
429.0,0.08727560157434196,0.39518532938636936,0.6317286571288803,0.7296989497218231,0.27208445647287427,0.1096048819206189
430.0,0.14344831389297386,0.4124013200146357,0.8565070250714278,0.9646030650017432,0.4003472483398256,0.12313601564730793
431.0,0.8666081697357498,0.5129218084537225,0.5602613218854252,1.0,0.4514368061033927,0.45143680608097253
432.0,0.31212774644398467,0.7285677715968586,0.4378538852755586,0.6675533050440758,0.12004981412755311,0.029058573352999703
433.0,0.7856112821170341,0.17391143992903033,0.5863693038598269,0.999999994122941,0.4127244195691801,0.06047112821379446
434.0,0.8543912705586587,0.7532833986911913,0.8759152257096525,0.9999916415045965,0.8861933551970119,0.11245618870827134
435.0,0.9755284313687105,0.13165292915577065,0.5568908073387024,1.0,0.9999913009149501,0.65462139517382
436.0,0.9992808378577757,0.779563347277966,0.460882718395796,0.22043665265811718,0.029832730262318502,0.03922594064303389
437.0,0.1400871467843606,0.01426524272563291,0.44588650192714013,1.0,0.9671316495781539,0.33440852166536666
438.0,0.9281102751813558,0.379537234171863,0.7530968735752177,0.9999999999978363,0.2042896335344208,0.3580243191003134
439.0,0.3010458792970364,0.05270908412155386,0.8976413966501691,0.6920116375031016,0.6485430417920376,0.5821828801508511
440.0,0.13843637936831277,0.20130106867390749,0.3841932668725292,0.9969702769771744,0.7014875682937818,0.225076520704449
441.0,0.6945643958160699,0.13015735102618134,0.8633463527022504,0.21329671119293991,0.3524989691006456,0.3673047766670905
442.0,0.4719713928799941,0.5916455207237834,0.664343729018896,0.9999312610871948,0.9687697968018107,0.07835790554927269
443.0,0.22680413429861523,0.7839428293018372,0.6263230007860184,0.5383527826895895,0.9061085281327026,0.0006045910948406013
444.0,0.8674082234183306,0.08094384689327508,0.48221424734052054,1.0,0.9985765559456005,0.043408856897469435
445.0,0.14675729146094174,0.7939832806397343,0.3299757602681681,0.7578534193085991,0.021816675303153968,0.004903150732364837
446.0,0.02439495754598385,0.07418565143572965,0.1812895434701333,0.15636304173601412,0.5108917144191852,0.33468158041359325
447.0,0.46772451104665347,0.3363020499505899,0.43964621632175727,0.7803405106484002,0.9971286988660043,0.11861767384880897
448.0,0.307922603595566,0.14267732820158008,0.6848494043045164,0.8962153536024099,0.8591717716306436,0.37067039292113635
449.0,1.0,0.34729115802862215,0.35831976134300003,1.0,0.4260288323876171,7.3984543060656744e-09
450.0,0.16449994392104716,0.9860237328330727,0.3976039259162564,0.35771917786283314,2.6506320200686963e-06,8.488514531624063e-05
451.0,0.3912346473519037,0.07368532625775182,0.17814573185192528,0.951742384791515,0.021332964341971218,0.32159046063222396
452.0,0.27888906134918223,0.3483177542163072,0.6024821617847799,0.3226516140935014,0.33193645880974976,0.07905634664962666
453.0,0.44387835523151353,0.1541136559368681,0.8675284632263384,0.7857586253452619,0.7658714706777427,0.4743474948627826
454.0,0.03845793341063444,0.05863164812313751,0.6697222223558027,0.9021718531417892,0.7250823654658254,0.23478997682622252
455.0,0.32451947323064395,0.06160432933583129,0.8228896541546463,0.2926160890584027,0.908960794748709,0.8483508302785648
456.0,0.03188233130639595,0.4943624161662592,0.5074938421212838,0.7015558285992409,0.03758717943967477,0.13308014949321917
457.0,0.6976127039035819,0.3185040060530798,0.4843128961849017,0.5796902167849023,0.9031323309719577,0.2222836971610393
458.0,0.4114140084907182,0.3481048768902022,0.6292506058953925,0.5379346009399577,0.7964071233024863,0.2549133946900527
459.0,0.9369032141378456,0.23868128655803345,0.8365364753842508,0.5786346143337482,0.14332467241146438,0.19859287508634382
460.0,0.6759371526680225,0.12014929519251041,0.6842429222296831,0.9606825626499202,0.34654181715444904,0.25918463987917006
461.0,0.6036170248310792,0.026241634762280364,0.8156366931700134,1.0,1.0,0.39770563911169704
462.0,0.7660129436611042,0.39598666097640906,0.6856281036984605,0.10573129530143073,0.2646790446731684,0.2174443410626935
463.0,0.889538078738564,0.11368250455754517,0.26210188048884187,1.0,0.8739795477677584,0.0011018920167948877
464.0,0.9032605529729446,0.4492806669470272,0.5141945638841305,0.999999999999915,0.5483917192563403,0.03377736559989025
465.0,0.12449421280929995,0.5952720917735805,0.5861799837480886,0.8305029214358707,0.8842594064203012,0.005184721368799621
466.0,0.24282569414533184,0.20692397211167846,0.6496241486490371,0.9824378010176883,0.9851365046371762,0.5339646090551595
467.0,0.5316192028657636,0.31519014983085025,0.8375702120108159,0.1714972488484372,0.3538877239247794,0.17907523621993898
468.0,0.32945798555249617,0.4296324182399698,0.6880441562120734,0.6451980930048327,0.5189523984989506,0.13330241066145324
469.0,0.472167460400051,0.6143596118190247,0.45736685709581837,0.9913715059042739,0.09011971282840325,0.13479746360310094
470.0,0.5038722678640574,0.2422009552692804,0.9787752505757444,0.9997371061812773,0.37650827214733396,0.221758263211895
471.0,0.9068676504234743,0.4517324298681641,0.5654732114609872,0.9999997006131007,0.21321101447662785,0.20506118907354387
472.0,0.3320492884760702,0.7528830406289442,0.41822830363661234,0.9596833355063253,0.01939819322295147,0.05898200764542216
473.0,0.08394929727418524,0.5231540207866883,0.7117423315078805,0.059032978923453085,0.09891298928882003,0.10650081969486534
474.0,0.711653998779879,0.1827668225948413,0.9988330085371999,1.0,0.8039092908006922,0.21671976893065859
475.0,0.8571175794584496,0.441595320900697,0.8749203786252548,0.9999999524616242,0.24800528920286374,0.2236639313745459
476.0,0.764865951568334,0.25807994077632523,0.126582452858497,0.9999993091837549,0.999075125174471,0.36153662599785086
477.0,0.9688090126923785,0.7314804543878604,0.5910467389614801,0.9999999999999956,0.26832840616788056,0.019275004285488083
478.0,0.15247578306380205,0.5025530725873911,0.45453998669027196,0.07210377134161752,0.5350791558505557,0.11142023085266971
479.0,0.22526843567997223,0.1027351894275159,0.6572288617692831,0.893816978795727,0.15085695787913456,0.15848096931792507
480.0,0.020588412129416422,0.6877110224460518,0.4194455988017314,0.6692454655615276,0.06976386903724571,0.044513087715800315
481.0,0.5441143425030045,0.29598534980994656,0.8952662767021811,0.9810778569482049,0.6519386524084485,0.2387551077791763
482.0,0.13810559338620754,0.7904745135471604,0.4972860251631068,0.8539933210131551,0.035680642741627244,0.5456115381407989
483.0,0.4872444297696422,0.3466367672315189,0.9282321968596462,0.7437429095613908,0.35715788804907445,0.3362757703439042
484.0,0.7751025716030386,0.5844629906439905,0.2919622607675204,0.9999999626811839,0.974117153681177,0.08624661475607483
485.0,0.7565297122201519,0.2195697998420857,0.39930692210517194,0.9869822733370746,0.9587171664452716,0.09657404420789117
486.0,0.16230991976228937,0.2856028917349782,0.5607388311149828,0.9359826795683331,0.3151891194763997,0.07645571125076969
487.0,0.2274797498966383,0.6642336768688815,0.5436646049126423,0.94119673361666,0.01286061624179343,0.012024581139104512
488.0,0.4919861324551822,0.274061023022884,0.9664059269997023,0.983413233140109,0.6599203210936547,0.26992416368310695
489.0,0.7313671762396524,0.03272469424532028,0.7755355003163361,1.0,0.9976265127981268,0.32049674529340944
490.0,0.5349317665033878,0.49340008625693815,0.7736525870547573,0.0,0.9898818746334835,0.154245980012132
491.0,0.939878875590305,0.4964400212236383,0.5002237384113729,0.9999999894626338,0.48806143845495664,0.21208412385769254
492.0,0.02941993315030267,0.3416365828696982,0.7062762779297174,0.3088036171755252,0.20046715381980773,0.23005627008723672
493.0,0.12344697383361065,0.5200346157320281,0.6457355092802758,0.9770015497287586,0.7830260523458112,0.10919325753152374
494.0,0.780780866039155,0.30756545115894873,0.8147970512599103,0.9999999955998353,0.4182890393235312,0.047781587167863446
495.0,0.7893207571440136,0.5337877152504008,0.6338809717730846,0.9998419738860693,0.10520812242864516,0.18369492632767526
496.0,0.7778400648480241,0.3319718185382009,0.8379206900977173,0.9929757658269863,0.6567185249151544,0.15045722785818844
497.0,0.008214785820952303,0.33347806777673034,0.627805382731373,0.457041604302669,0.13105108532239512,0.11792071787677164
498.0,0.07988333256687963,0.5938993847757523,0.40527484079383747,0.43107649129354886,0.025412527507644042,0.009508104080581127
499.0,0.8998009034296852,0.2933617498860336,0.22690813097030493,1.0,0.6842842250521393,1.9486346075247396e-06
500.0,0.9295190453765168,0.7181224764470742,0.47197054712538833,0.9999999999512567,0.26727418831250416,0.0
501.0,0.8854982576713804,0.33500480469018135,0.4946821579440295,0.6646602884113868,0.1744744877958785,0.2011729392863958
502.0,0.26605281874306397,0.6610419849522734,0.7362611177890405,0.984134295694771,0.10181418879174989,0.07007455903054016
503.0,0.012523313299510008,0.49204406388598054,0.6517690635049447,0.8974403629794768,0.20711481688175484,0.03853111183677362
504.0,0.23278454545644434,0.048432280897221784,0.9809110991557907,0.9920746228130877,0.6386557159194295,0.29344077872408303
505.0,0.5020523999763986,0.039412941679508574,0.606386759386273,0.999965313545151,0.9946314534370696,0.6456463796234599
506.0,0.15425117778798414,0.6206975289677288,0.6750200695562923,0.785896888350538,0.10912412401206972,0.04797149001775142
507.0,0.17940062770984777,0.5218062215097847,0.8171552255718163,0.8183998665013877,0.692974701887675,0.1122382970493837
508.0,0.9365904408099636,0.4646558370018812,0.4086070238042109,0.9999999999323104,0.1472480289211415,0.2697771572712566
509.0,0.22525306002604883,0.517867298647382,0.5587922988697579,0.846634648922841,0.2064309851618568,0.1770008034848691
510.0,0.26742053679452704,0.5724045527441702,0.6323534681485891,0.17383945309386314,0.04257343495316002,0.11063728858940605
511.0,0.7350442180731632,0.566061154263269,0.8816076160447106,0.9994689077343903,0.12255239272341703,0.09717012737515873
512.0,0.37456324272390595,0.36647887833730275,0.6497915969010937,0.9749929466779163,0.9914778344590292,0.22837047757564127
513.0,0.9977710922033437,0.4961503255762154,0.8186457873697877,0.9999999999945307,0.25256196884438153,0.07923975961204203
514.0,0.17730243323699751,0.07813886123537121,0.7287536010359802,0.7902502780033409,0.557192230334518,0.09222061018445077
515.0,0.1592871576034447,0.4199091146969127,0.5181925125442777,0.9697764449503548,0.03964961059440455,0.2675461742784853
516.0,0.15660089722367682,0.47772311020551633,0.6502256492457746,0.8437739177758565,0.9450843712814905,0.0447748435317106
517.0,0.5047120018534966,0.514739081621801,0.5724177019970665,0.9992014079115604,0.2130853908037221,0.19597736409400934
518.0,0.2633854687329299,0.7423817504880361,0.771384733112143,0.04101077612469704,0.8787542236066354,0.03262134569370509
519.0,0.14976337900489856,0.3824823287295305,0.8726020918754626,0.8777585494840895,0.1311490779103094,0.15414390515265733
520.0,0.11787551899925967,0.1436374402713978,0.5845736449737976,0.6839362476063291,0.6789467993766078,0.2442751915017653
521.0,0.28604130050193655,0.315707641642159,0.4305031123741307,0.7259454918576833,0.26706815694344344,0.25609153523320055
522.0,0.5780608244970351,0.5623448908327856,0.3452260808170441,0.9819183043630568,0.08807423527967309,0.1674013131909139
523.0,0.6295893987509635,0.2867222775092907,0.6717475324497442,0.9850990183920434,0.40462447457241785,0.3274446298038485
524.0,0.7023960713855316,0.3578913144731122,0.7606179924923384,0.9999997978480347,0.5645906546367063,0.4022723331463146
525.0,0.3153410882997447,0.8274316606094128,0.6072600687232922,0.9680589279753878,0.8712028122837604,0.027607122716853977
526.0,0.914515794625608,0.18037797811376804,0.7185367557226721,0.9998873165434983,0.17911959338221842,0.3697229739556005
527.0,0.7647295639944112,0.1086020782338758,0.345172658392085,1.0,0.9939180361753247,1.1667850198497178e-06
528.0,0.5340864907841988,0.37559138866858754,0.7887545867932237,0.9947911285524322,0.20900629231586385,0.17415714049851538
529.0,0.025073004831505763,0.6309809762207421,0.4158131172058106,0.5053706327226166,0.12091481360445244,0.07969897022301764
530.0,0.8624336504199592,0.5132086599719858,0.7997633371702475,0.9999968610684443,0.1329152668734819,0.20788769044169023
531.0,0.23693611788907665,0.6838161627754358,0.7348611838686858,0.5949946721135171,0.17794499662990682,0.09593526834301841
532.0,0.4029602514716527,0.22852039393750334,0.666394894588613,0.9979809185126247,0.9235605389755492,0.4092896383939028
533.0,0.8457220820682054,0.4486501913200174,0.7970948185995176,0.9999892749498275,0.9999938379308229,0.1476016707955454
534.0,0.13221032154074688,0.07388406818195421,0.6676197861903276,0.9985225011028975,0.8364525295911489,0.39670244021080675
535.0,0.4067481660087205,0.017684392024014377,0.5128513313429609,0.96581518997478,0.9945368522493684,0.3701676804721823
536.0,0.6562703237993197,0.5576846759639473,0.3681026083464156,0.9999493626631863,0.03656574491100602,0.18763772813793256
537.0,0.282276666733121,0.46952041215408913,0.684816979240335,0.932493557808254,0.851969735359461,0.0864828676921357
538.0,0.040646194463216934,0.4061490192810991,0.5354558057728754,0.15684460507931847,0.07743834865080654,0.16566051891293782
539.0,0.9103475428190131,0.3204065034708235,0.9759509642691079,0.9999999999980488,0.45984216947348705,0.11296397207092418
540.0,0.41740606914672973,0.21951626565463178,0.5414802696892937,0.10788635641116451,0.44275620180657144,0.19552540729752677
541.0,0.10389144762130931,0.3351145846909759,0.7558073587625556,0.8498939854045442,0.655620414119602,0.18515745047068616
542.0,0.47735426261385294,0.36485276995348603,0.7469721613735548,0.8429860504885754,0.05935646091165932,0.23630851583235502
543.0,0.9772197448022679,0.4757322775014239,0.502821429691344,0.5242676553324657,0.22333912367032258,0.07912324803304457
544.0,0.5660742575701034,0.33098002152461814,0.4638852326451939,0.5430833024112187,0.9997025779863118,0.17310540498157234
545.0,0.6351195054285099,0.5835194925314653,0.4862851307551641,0.9946257593770472,0.3824395067410514,0.0938096180158337
546.0,0.09192914458498869,0.4476211092575788,0.8594164251598108,0.9934499062756014,0.8322368825324449,0.11823174962858365
547.0,0.7511438777845664,0.6483996356995811,0.8556570978928875,0.9999982988061161,0.0,0.289959473599706
548.0,0.9331509692926954,0.3203327020487924,0.5408454082330906,0.6644429089215925,0.6786913805965786,0.18511389489686425
549.0,0.3154157236682348,0.1367629200599149,0.5343968052725679,0.9755836993773906,0.6810042007235607,0.13276499895267152
550.0,0.9755453261968479,0.687294453546808,0.7333628822144117,0.9999999998441665,0.30741876502786436,0.06822673217953981
551.0,0.3579708101093605,0.6533998812896666,0.2551514077486845,0.9765154266311526,0.9317102573177733,0.02014985690451728
552.0,0.662068125040172,0.5544458846539807,0.8718836923208377,0.058632330533508234,0.3471970320825769,0.033461826237522335
553.0,0.7675521461191696,0.5414829375385924,0.8190175523633069,0.99997452342279,0.14529257260587872,0.19877085985755602
554.0,0.7238848878947177,0.5614296092349301,0.5805394061640698,0.9999994471018101,0.3657894256557121,0.19215856255585895
555.0,0.49694344081251907,0.7510619094795363,0.5622026088571839,0.14154651681984604,0.943004962206141,0.03296003688931125
556.0,0.24114391653584447,0.3055976550700934,0.9947180146335981,0.9780124181000028,0.9922739639332923,0.29321545596112386
557.0,0.9224149989052896,0.38073907200964063,0.4835372823680269,0.9999999986919527,0.617836375191205,0.12123644906677612
558.0,0.18664508493455034,0.4192300404596361,0.5675029748770374,0.9540608591837794,0.6346113711889985,0.15717822841578483
559.0,0.7516306230995056,0.6777871432073335,0.6324111707436043,0.01509372461969372,0.26306788759735034,0.0
560.0,0.49948857948761827,0.48217048637692494,0.867783961975463,0.9929028471874294,0.48506824266693155,0.13336142016614982
561.0,0.5884233525613399,0.5287695020351835,0.5705624744825021,0.36025506966308013,0.34725253174774157,0.1494929427718629
562.0,0.47693314238401097,0.5929254072751533,0.7073292184658414,0.25065639264288403,0.2616247474731,0.09278140521371428
563.0,0.9777933918989475,0.18467003973076979,0.92471120993518,0.8153283114220482,0.9958990681843898,0.3972811039380958
564.0,0.291107840540155,0.1275847021515374,0.265540581690299,0.9962444635300737,0.6124258886480299,0.039569232715583776
565.0,0.780251975156314,0.476875352020595,0.3625573469933724,0.9999999999945406,0.9999969918119591,0.46119701189148166
566.0,0.9151595995977999,0.9030661833379374,0.3998098909103358,0.341632680823637,0.08944551997255179,0.0005459371742279227
567.0,0.31045275646717213,0.14615086038947855,0.9049803056269629,0.9984973666413658,0.8188816404428435,0.3235429404336268
568.0,0.39972376146185207,0.67994646503837,0.6898806380979507,0.9785155139691509,0.04722200463547345,0.09879995482911841
569.0,0.45224777664290994,0.8237217464184148,0.3695435734401854,0.992631562204908,0.02782633129172732,0.022034708478996357
570.0,0.25634623471806994,0.27217699771536613,0.9563457610420462,0.9908009465705205,0.9828370171543437,0.3390520837471453
571.0,0.410386667974201,0.6080145243453553,0.5093007752826022,0.09382355514487979,0.9999905993041994,0.04440720284653443
572.0,0.5603546417281502,0.4640014542120733,0.463695329573079,0.9804804700747111,0.060328099905337,0.17415260918285666
573.0,0.9648724883647642,0.4329253873895094,0.9119308620845905,0.9999999999999453,0.1688076335791165,0.10630839585757289
574.0,0.8647646527064416,0.6448165428903655,0.40707884267368266,0.9998286598556837,0.3509717477016586,0.08393512735746395
575.0,0.2779244635192496,0.503092816377963,0.5318593813594452,0.9376495464433473,0.29465091502862895,0.05905899920824656
576.0,0.8223971502756348,0.5039954985629698,0.9436584405835997,0.999985325170104,0.48799543554394437,0.10269775804170586
577.0,0.29417442190165866,0.5262377225079015,0.32963550500688077,0.9284702514952209,0.12723197692165106,0.1434142070593636
578.0,0.7994999540419133,0.4803659391231832,0.7526452001161974,0.5176136400592194,0.041395784648900355,0.11547482700659711
579.0,0.22667252317362352,0.45242910835935757,0.7896700937723126,0.9512234345141605,0.9185192677404861,0.16670044652583924
580.0,0.5454572301679242,0.45164612411257044,0.5466208119693283,0.9996009209946758,0.40086912754262444,0.19070166372931813
581.0,0.1031023522540565,0.5201195983194437,0.4392743870288863,0.5682699900606435,0.040311747196184744,0.05079733881938986
582.0,0.3374233166224385,0.569140330203607,0.6004943416080277,0.9957270778853873,0.17743790144819963,0.10526740540654231
583.0,0.12599830861958056,0.7766334580447903,0.4190398837301276,0.7478478090673923,0.4501588563447794,0.009926282353570966
584.0,0.2882665133621132,0.0805211925494749,0.19477284419252744,0.9714952871312748,0.8819740188880125,0.0016193411383408063
585.0,0.8797583069748257,0.35672817550041125,0.8384953288947834,0.9998008614907717,0.16070303993440535,0.023104850826169754
586.0,0.03586327632292812,0.9265151272996879,0.4533323263408894,0.8272096826581893,0.8065010034882037,0.1380240555374958
587.0,0.34490070651328,0.43006888997294074,0.7222782389570765,0.7461837140556256,0.1786048640680813,0.1803217088431512
588.0,0.8368897444796558,0.7666669816010817,0.5978835251909611,0.9999821661548275,0.008705556126408474,0.22854399625222477
589.0,0.25822173733481346,0.23782584893222747,0.5260827075168665,0.9055886960482584,0.6337093564344496,0.3435396132133307
590.0,0.8739241281886623,0.702615122827488,0.5940489012350695,0.29404786189417975,0.9999981624062722,0.0227105575939118
591.0,0.9986328013348964,0.7487856476995981,0.5217662406701858,0.25095708609702516,1.0,0.0010514815746380294
592.0,0.9366355870247257,0.5415617498841306,0.583443244154221,0.45744088362324387,0.4217842103854278,0.14017624557131161
593.0,0.484302084518075,0.13368148060766438,0.9291980831548508,0.9986081709502083,0.9997277361757727,0.278594393831738
594.0,0.12392475276113746,0.3695901984221909,0.48557693604275676,0.7667383303403199,0.2571039142487359,0.011270171435838255
595.0,0.9468323588283213,0.43530033043139704,0.3473636571654345,0.13045278979579356,0.22000842845935503,0.14649140112867245
596.0,0.3518577968596895,0.45751740194795854,0.9286997503328589,0.3227191163939284,0.08879827814267459,0.1591095349865518
597.0,0.6168155643155996,0.23508733289176856,0.944989505709461,0.9999999716688759,0.9748562734122684,0.2908638763337879
598.0,0.839542300106588,0.9965705784058857,0.4949346831759543,0.9999999317606809,3.1425058281903236e-09,0.003341420431076325
599.0,0.5992160090935341,0.35922644086131844,0.6555200603941908,0.20475834637389823,0.17571190681290588,0.19851570658994172
600.0,0.1345815398622907,0.5049537057582564,0.7068280289945204,0.1182852684553775,0.07389558719124947,0.30826370307618783
601.0,0.7468540558197462,0.4279278868507572,0.5809316096501032,0.9999842859592297,0.5090144748518547,0.26926620543323515
602.0,0.09148060110155894,0.1553629982389465,0.7527734241992895,0.9471222796717302,0.7186229231350038,0.3516860207855881
603.0,0.009252717199854193,0.8778385321132205,0.36122269326997064,0.19422750183496137,0.0012006330893577551,0.0014630767228363591
604.0,0.7439817851269034,0.8506665810604095,0.4826694188635423,0.9999999978283776,0.11551231305227905,0.002458131590128221
605.0,0.33811481550812694,0.7235994563548509,0.4192386275326905,0.8086490825938657,0.00053887412254567,0.05171736877120875
606.0,0.23966875907264354,0.0054343932022716795,0.5840706341494635,0.990344808365305,1.0,0.27825312146485376
607.0,0.20829263708762613,0.3888453099459457,0.21921248591454146,0.7617914102667658,0.8390157012097542,0.10198646936055422
608.0,0.7894811885043183,0.608071375445408,0.6014994926224474,0.33865376710144235,0.9297140430350487,0.09970746755965976
609.0,0.11419398298767225,0.5558338067145041,0.6457196560601463,0.5985832767566058,0.06178971022144965,0.16901038704496346
610.0,0.349664542842018,0.9864240738193988,0.32576496204598826,0.9663762066874456,0.0048088519252096895,0.00018052136807470039
611.0,0.4862140184525392,0.6009657321246,0.92464264891219,0.9938718456748845,0.03746925202831786,0.14977380511591434
612.0,0.7565824336422307,0.21673186046346307,0.9911344492217096,0.19904877975663804,0.27070577808326957,0.14088547623812475
613.0,0.30716634156482114,0.007427489560365947,3.757814589579602,0.9999994600594343,0.9999950427655081,0.47545086949370086
614.0,0.31462284051348977,0.47374601636566904,0.42960263641187724,0.9928092682007588,0.21495046065951134,0.18469502806582344
615.0,0.5345914229546935,0.45885784817434394,0.6285528707688189,0.9999985917523645,0.9596561535245077,0.18658790407552872
616.0,0.17126146530583397,0.940161309437467,0.48682404211535135,0.7733030673614016,0.9522775343834786,0.0002005190486882506
617.0,0.2573197655298527,0.03190972933904068,0.8305406903219333,0.8581898782938501,0.7674594118766639,0.7175628406467108
618.0,0.06500074175979964,0.4683262939091378,0.7143266913380799,0.9802377678028603,0.2231539722871301,0.15708563313875723
619.0,0.6939183736517833,0.3911887991409365,0.5212225562302308,0.999997325260512,0.2658717999793297,0.21202313594717248
620.0,0.023413950647109973,0.18923052624960732,0.494774489049059,0.9897251213079283,0.48451532766590844,0.20191077994944873
621.0,0.7077561905658227,0.2099383989270854,0.8324733588307495,0.9999999938277024,0.3052560759098127,0.026577078253091024
622.0,0.9849299738242304,0.582286369927912,0.6610852787765906,0.25106700850164476,0.08699229395782289,0.14150530638156905
