Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh
sub-2011_3,0.7580446240579577,0.2970107224060496,12.020342228014442,0.49418267998067406,0.9999752900244391,0.481334784574453,4.804461852390928
sub-2011_4,1.0,0.0,5.877129503037418,0.48810152672752427,0.48810180518992685,1.0,3.851720534951108
sub-2011_5,1.0,0.0,5.416743246865658,0.4688650149210629,1.0,0.5129102350249292,5.7320120572074345
sub-2011_6,0.5919913743769988,0.015754595882167106,20.0,0.0,0.4974224308425401,1.0,3.3226004124237067
sub-2011_7,1.0,0.4309400542363967,5.972037143327421,0.511710420191225,0.5117092218032054,0.0,2.5678137129720784
sub-2011_8,0.8283268778505551,0.8608337266702543,10.434159032262464,0.483835122921218,1.0,0.0,1.8802914313971337
sub-2011_9,0.8889312474077615,0.011884414432731943,20.0,0.5034968240558276,0.5029918573510437,0.5038853057980703,8.07120563983919
sub-2011_10,0.014939142180775484,0.021139762077235853,20.0,0.5003565092879473,0.5722719791849799,0.0,6.910647186123432
sub-2005_1,1.0,0.771203847322836,0.25787348561026713,1.0,0.7712037864734599,0.5000000057519425,8.604584564145014
sub-2005_2,0.011117326213041038,0.0,20.0,0.49869578869545444,0.48821265344964077,0.5084333398832509,7.143229585394102
sub-2005_3,0.0,0.029399155752723064,20.0,0.5084333473387516,0.500512891185785,0.5073826621215155,6.421629787552578
sub-2005_4,0.35698773131295614,0.3978607574120628,0.22908178706554685,0.19853689947598963,1.0,0.9642639145024273,8.717463970219612
sub-2005_5,0.017337996956668992,0.0,20.0,0.4935390316330768,0.49650318021037976,0.5000000006293397,8.579238293275571
sub-2005_6,0.024045194663408098,0.0,3.300982553383859,0.0,0.5016651946492644,0.5000000349265047,8.130433400416871
sub-2005_7,0.0,0.21324465066010942,20.0,0.5000000066337882,0.49650317492351376,1.0,4.056498161392613
sub-2005_8,0.3077946102114076,0.15911602011141981,1.8944900900556798,0.0,0.5347056182460047,0.0,5.769984577962269
sub-2005_9,0.0,1.0,0.13987254174632577,1.0,0.0,1.0,8.987347700687488
sub-2005_10,0.0,9.560275209716541e-08,5.026440917170422,0.513913375762486,1.0,0.513915510632767,7.70344117371948
sub-2001_1,0.7053494385740674,0.3825807633563758,1.484554965157161,0.0,0.8946021354068479,0.5523445539808992,4.851545558473524
sub-2001_2,0.008520892592872295,0.47948116752491077,3.4083994471640335,0.5036900932049365,0.7438129715976726,1.0,7.991368286277514
sub-2001_3,0.01475104198152178,0.01726809353235412,20.0,0.5034967929297484,0.5233131981518022,0.0,5.8314308529883725
sub-2001_4,0.9704248416691619,0.4855775445253013,10.418267841748035,0.4932876414193241,0.493288029435213,0.5067123257803002,5.135627578782711
sub-2001_5,1.0,0.7594135461617352,0.23933956399568337,1.0,0.20779479037369064,0.24058632426152432,8.429797199488664
sub-2001_6,0.0,1.0,5.6541555261812695,0.49999960802569743,0.0,0.48763227941068954,5.340402482227315
sub-2001_7,0.7866434804395236,0.24079778422214762,1.5078551720991,1.0,0.6505278045890142,0.49388214077111015,4.555359417311379
sub-2001_8,0.9402688501148976,0.0,0.4679558325041482,0.6494505756268458,0.1395667384527829,0.22446811378655263,7.712287273295624
sub-2001_9,0.9986427916417794,0.5127574002747903,5.339958164475682,0.48690261851715005,0.48690380532569,0.4684141350161651,5.732012100558903
sub-2001_10,0.008280528211900031,0.17729397516067757,20.0,0.5009676267003099,0.49650318705266944,0.49650318573100577,7.061854319889211
sub-2002_1,0.01590510664977705,0.0,20.0,0.499999998498014,0.5014872285586265,1.0,5.868954434738544
sub-2002_2,0.0,0.0,0.4487379516994778,0.6558510264815226,1.0,0.6558510336194363,7.372275039144565
sub-2002_3,0.0,0.5133880752195403,5.223565102305166,0.486618091673305,0.4935437922118346,0.9999947885917817,8.012417410314054
sub-2002_4,0.0,0.35659255535845646,0.13987256598411107,0.17562708946805505,0.9546285343515238,0.0,9.33225858461339
sub-2002_5,0.0,0.8244192711969841,0.33733371148481284,0.5999554140627531,0.29267922899853765,0.0,8.60880184165497
sub-2002_6,0.0,0.0,0.22485891447226772,0.0004301960875407321,0.18897687956556541,0.8110227500045017,8.444956291253435
sub-2002_7,0.0,0.6370342628820553,0.13987253925779825,0.0,0.0,0.0,8.987347700687488
sub-2002_8,1.0,0.9626298613322422,0.3984998804424511,0.32450113345668014,0.324501134720275,1.0,6.718382183413939
sub-2002_9,0.0,1.0,5.844046812512803,0.0,0.48803256096781794,1.0,3.8517205406493256
sub-2002_10,0.500000145374529,0.0,0.13987246265587897,0.0,0.0,0.3403181191815955,9.465867681783077
sub-2003_1,0.02367167187397333,0.04624120178744045,5.9113672916884195,0.5118340239898026,0.49999960130259735,1.0,6.624309311400241
sub-2003_2,1.0,1.0,0.13987255448215175,1.0,0.500000021502976,1.0,9.19212279415942
sub-2003_3,0.0,0.0,5.088361653765215,0.0,0.46685519034362283,0.5066258313991716,7.3248952674670695
sub-2003_4,0.0,0.4999983592311833,5.1493892879146355,0.5000020887176412,0.48642233744184765,0.9999955785616788,8.112991289242553
sub-2003_5,0.0,0.0,0.16006814912390593,0.9369156290513153,0.06308440505780954,0.6395349373085091,9.26109258831107
sub-2003_6,0.0,0.13335988160284185,5.196974403262507,0.4999957901900378,0.4490937550163842,0.0,5.267912058147196
sub-2003_7,0.7072601414421968,0.0,0.33739142878590134,0.11784226017285036,0.29271481480420874,8.56687936887546e-05,7.712287273295673
sub-2003_8,0.0,0.5396437619349986,5.658530706407821,0.0,0.999989501805573,0.48763574507572943,3.520554743436368
sub-2003_9,0.2529382983351729,0.8561312787408661,0.0629191507825615,0.0,0.6115829115385276,0.5000003138071714,9.666270971346917
sub-2003_10,0.007055066629193295,1.0,20.0,0.495217715920449,0.49650318383231634,1.0,6.485652575359789
sub-1009_1,0.0,0.9167087598119019,0.7099834117124504,0.0,0.6105967521068755,1.0,4.13940870769981
sub-1009_2,0.0,0.08264188651635263,0.13987254620814918,0.40450173892013624,0.9999999858835262,0.17460758229461715,9.47926726475966
sub-1009_3,0.02683855487419636,0.0,5.070514379207566,0.486209768070018,1.0,0.5137930576079173,7.908216231474708
sub-1009_4,0.0,0.5137929437685732,5.046765960216676,0.5000011632916304,0.45554171379869907,0.9998679112948516,6.293143586874091
sub-1009_5,1.0,0.0,5.669813358256378,0.48766706479510097,0.0,0.5395728196649345,3.520554721357814
sub-1009_6,1.0,0.22342691820285965,0.5657152488798012,0.5369155368890551,0.3763754914022476,1.0,7.416588447873085
sub-1009_7,0.0,0.3866675718910625,0.3373336905970674,0.4999999871260407,0.7073207292173097,0.0,8.504600596781959
sub-1009_8,0.0,0.9769704220744098,0.3485826105794565,0.2993695788063206,0.7006303792881708,0.700630405937491,8.299825503310034
sub-1009_9,0.020480498256476663,0.0,20.0,0.33977000178017724,0.49968014144170475,0.0,4.768377264890876
sub-1009_10,0.0,0.0,5.1467575691388685,0.513588938798885,0.0,0.5435927757805598,6.088368423379436
sub-1021_1,0.6754988620701464,1.0,0.39849989422201315,0.0,0.3245011463439187,1.0,6.718382183413936
sub-1021_2,0.9677313701190197,0.986754948172841,6.293842474242874,0.5000009545342511,0.9812505607327368,0.4888898522966383,4.056495579391066
sub-1021_3,1.0,0.8232126227518068,0.5291336424017044,1.0,0.07596914337309693,0.13132653163035457,4.731970925073734
sub-1021_4,1.0,0.46991385011015363,0.17471351331906904,0.9002912235074518,0.0997090371304622,0.25847706220722466,9.126718428306141
sub-1021_5,6.712279455734505e-07,1.0,5.355865874586827,0.5314889326627332,0.5314893087204638,0.5130594949207583,5.044489898255014
sub-1021_6,0.08455745478177967,1.0,0.3373336861316046,0.7073207390417434,0.7073207556946944,0.2926792383154726,7.612303305932572
sub-1021_7,0.0,0.06730927884546589,0.13987252974535888,0.0,0.2589352825871324,1.0,9.296324039032424
sub-1021_8,0.8218252260198207,0.41273265560028916,0.33889383525433786,0.0023018244899163263,0.49999999176840937,0.4999999999730029,8.709375690253887
sub-1021_9,0.015764050153883873,0.9011130142899663,20.0,0.5012327113703762,0.7810076806169317,0.4915666535693373,4.912483199333056
sub-1021_10,0.012558706928885744,0.02069372958240742,20.0,0.4951621288516561,0.500724542239953,1.0,7.270263410559282
sub-1035_1,0.395546957064299,0.045909578301873255,3.1239379039305817,1.0,0.0,0.5154197492920286,3.914565429109886
sub-1035_2,1.0,0.0,5.73787550016405,0.4878113588243755,0.4878114656442177,1.0,3.851720576904478
sub-1035_3,0.8331954592422217,0.010757750379394098,20.0,0.9829101616613167,0.5048367192793326,0.5011381013369802,8.297962350372664
sub-1035_4,0.0,1.0,0.33733369686455467,0.29267925122047456,0.7073207161705328,0.9280955806163224,7.612303305932571
sub-1035_5,0.0,1.139979281291337e-06,5.425273496606849,0.5128873910700646,1.0,0.48711145453599614,6.419534262696114
sub-1035_6,0.0,0.46380587881098373,0.4632786819595086,0.9843067345123329,0.6509594022939263,0.6509593995010227,7.372275039144561
sub-1035_7,0.0,1.0,0.1398725411422162,1.0,1.0,0.0,8.987347700687486
sub-1035_8,0.08153355548940744,1.0,5.977199533350933,0.5116969468451366,0.49999962977454937,1.0,4.056495610901299
sub-1035_9,0.010338405465793411,0.017682596746244825,20.0,0.4965031760430743,0.5068643991077222,0.5008850553909093,8.160470571484533
sub-1035_10,0.012050576156222573,0.02003304450819404,20.0,0.49156665881248535,0.5018560782249192,1.0,6.093880987089606
sub-1034_1,6.803698331519559e-07,1.0,5.762440929713798,0.5121361700866807,1.0,0.5121344020837,3.8517205705423736
sub-1034_2,0.010028001851551354,0.03441168411557914,20.0,0.5063644638189517,0.0,1.0,4.302189682111745
sub-1034_3,0.08692752989560104,1.0,0.4487379458467398,0.3441489711918033,0.655851035868034,0.34414901259133157,7.372275039144572
sub-1034_4,0.0,0.39783703984967284,0.6362092368406586,0.8526654105542887,0.39007344884541395,0.6099265477271419,6.68475284176711
sub-1034_5,0.7743961941696818,0.9747299354835647,6.531416700756918,0.5451745392511665,0.48929268114813884,1.0,2.5678136554556246
sub-1034_6,1.0,0.01996392966843923,20.0,0.49650317259112176,0.5005248893286006,0.5204414040453549,6.055811065567511
sub-1034_7,0.001211564831770884,0.6558224983191394,20.0,0.5050151811237912,0.5034968086418402,0.5479906240748352,7.776494058779703
sub-1034_8,1.0,0.021435927694970793,20.0,0.5034968222427489,1.0,0.5046948063203623,4.056505507357718
sub-1034_9,1.0,0.7476204771675604,5.44833622629,0.4871643631246348,0.4871618847863555,0.48716906193460535,6.419534250368062
sub-1034_10,0.012050572088780196,0.021435913504142902,20.0,0.5018560834397939,0.5046948078955402,0.49650319063559395,6.986188248672502
sub-1020_1,0.0,0.0,0.22466546265733123,0.5994149228011744,1.0,0.7379900141320168,8.71870117887692
sub-1020_2,1.0,0.037654619060878844,5.384066369690609,0.0,0.46867590541353554,0.48701288191961667,5.044489880821041
sub-1020_3,1.0,0.5071603399814388,9.701173755318113,0.48261710541937985,1.0,0.9999060183818085,3.164198595414388
sub-1020_4,0.9575320948800736,0.5012137478210914,5.798916881562483,0.5000004136419856,0.48794159371204937,0.0,5.340402468472465
sub-1020_5,1.0,0.5055773091448824,10.413504124625831,0.49328408067128954,0.050327716392437764,0.9976970485286077,2.5678138533982784
sub-1020_6,1.0,0.6231062839350666,0.5291336492607401,1.0,0.36782871876548884,0.7384353763029213,6.347043586616664
sub-1020_7,0.010992630459644437,0.19688536752307162,20.0,0.5010720186615761,0.5026056589057089,0.5034968109895936,7.011632062916677
sub-1020_8,0.8958521407035298,0.2320325586532037,6.3988398124156145,0.479852327350368,0.9922050022100225,0.4899485361856204,3.264182276333568
sub-1020_9,1.0,0.35385648293369387,0.33733367718869117,0.1177768288719953,0.7073207372019131,0.29267924897353953,7.712287273295626
sub-1020_10,1.0,0.0,5.5496451132034155,1.0,0.512602531075659,0.4767674467655706,4.54808920496948
sub-1008_1,0.0,1.0,5.274517999527809,0.5132571401910495,0.5000002896928089,0.4867390180403927,8.112991211755588
sub-1008_2,0.30751050435352634,1.0,5.448803986285714,0.47633936979274905,1.0,0.5000001917566528,6.036771103765673
sub-1008_3,0.0,0.014032714712381903,20.0,0.5034968213511247,0.5092620394459043,0.49954761005463777,8.592493747381354
sub-1008_4,0.0,0.509218117210343,8.927309367017678,0.49999987868136786,1.0,0.5000005163238347,8.317766167783347
sub-1008_5,0.2529493116155932,0.018365189869903254,20.0,0.5034968129920582,0.5002801480004406,0.514007814503996,7.175578412822071
sub-1008_6,0.17337295015073784,0.008274465502625401,20.0,0.5034968026150178,1.0,0.49828075413928125,6.021386252629488
sub-1008_7,0.006017886857499041,0.5078347210917561,20.0,0.5096160242841584,0.11356310891992416,0.9987837051157052,4.289773465112489
sub-1008_8,1.0,0.14464464113291842,0.5927683258984822,0.6179824706294033,0.9421016772030518,0.6179824737822507,5.2672171790033095
sub-1008_9,0.0,0.3350111010772635,0.3373337016946072,0.8822231317291956,0.999999986664867,0.29267927500015867,7.712287273295626
sub-1008_10,0.11731287839689841,1.0,5.064818062845636,0.47454647744011585,0.4861946231826077,0.513807996133608,7.115902932378852
sub-1036_1,0.9765598400874268,0.0,5.189000860271313,1.0,0.4865233436661209,0.5043043135830896,7.9771859494687325
sub-1036_2,0.21049979316693623,0.012527444245020574,20.0,0.5000000017109706,0.5058992752399638,1.0,7.421664349846893
sub-1036_3,0.0,0.49999909157149763,5.238605140144025,0.5042635456201818,0.9999982068366087,0.5133501911534543,8.18196101693122
sub-1036_4,0.0,0.21597285616782874,20.0,0.49650317739517785,1.0,0.5034967835837013,3.851724770586099
sub-1036_5,0.9669728066850202,0.9386299093191025,7.498409416299524,1.0,0.4906734779396511,1.0,1.2839068180864879
sub-1036_6,0.004284768981998861,0.5722492351050121,20.0,0.49892156827697515,0.5005204531376263,0.0,7.719133085914396
sub-1036_7,1.0,0.016803534825876387,20.0,0.4965031863793523,0.503496825284741,0.5102405275486358,7.078148651859955
sub-1036_8,0.0,0.050380287588242714,5.41150773527396,0.5129206139405509,1.0,0.5129199321928624,6.419534276721947
sub-1036_9,0.9175742263464296,0.506517204798882,10.61252456363254,0.5065866795138313,0.49341180892235964,0.9998588758122803,3.8517207373316067
sub-1036_10,0.03869482974748939,0.0,0.44147837705119364,0.20794326999359405,0.5000000088837291,0.11794993196251187,7.917062366767566
sub-1022_1,0.00767795368303281,1.0,20.0,0.49650318593773063,0.4962657690350568,0.503496810384026,7.468091929325127
sub-1022_2,0.9994805585660004,0.512389235833762,5.587627811961353,1.0,0.48748248711386377,0.48748902295761976,5.13562743904917
sub-1022_3,0.33862233317349943,0.009991640449473283,20.0,0.4936295291704499,0.49651607563660516,0.5062695018264478,7.4663922309922555
sub-1022_4,1.0,0.6321712450791109,0.5291336849470157,1.0,0.5000000008269295,1.0,6.5518186800886
sub-1022_5,1.0,0.20548210240811615,1.33412456897714,0.09650869491999858,0.5418776356334826,0.6761308994186257,7.070476584323245
sub-1022_6,1.0,0.049384859742321444,5.524446159655654,0.4999992889442151,0.5126576577960855,0.0,6.624309295027495
sub-1022_7,0.013467931401691422,0.7450777199820908,20.0,0.49909731562380116,0.5058434312545961,0.49650318660256976,8.252958056061924
sub-1022_8,1.0,0.00978700436744807,20.0,0.4987327162598708,0.5113277755017825,0.5010814065856415,4.307525945303034
sub-1022_9,0.019107370708289426,1.0,5.917381531225868,0.4782121703779167,0.2951294778496293,0.48817963643748963,5.831995887407412
sub-1022_10,0.4488285402086448,0.5170683914098111,9.766343890716424,0.4999994235179758,0.999585312068489,1.0,4.652880321690916
sub-1023_1,0.9720922772686745,1.0,0.5927683178041745,0.6179824644354869,1.0,0.6179824723927929,5.267217179003309
sub-1023_2,0.3728844479606582,0.018405142512481855,20.0,0.4933946557535312,0.5090250329037511,0.494758190686635,6.075123172383692
sub-1023_3,0.0,0.06161022796320037,5.128849947399793,0.0,0.48636657845743614,0.4863644684205133,7.703441100435299
sub-1023_4,0.014261538735008248,0.02402126620404135,20.0,1.0,0.49488735613564117,0.5070214939559129,6.930769651567474
sub-1023_5,0.7923169880938384,1.0,5.573050774097731,0.48745208403830664,0.5125477654153568,0.5125480434318038,5.135627424956438
sub-1023_6,0.0,0.808823729417777,0.4487380008906469,1.0,0.6558510072941708,0.6558510028176303,7.372275039144561
sub-1023_7,0.7057637685888936,0.25025550888946047,2.182535206751223,0.0,0.7175558677945507,0.5415087963430145,4.627508926267564
sub-1023_8,0.0,0.009124336827851767,20.0,0.5131397139602704,0.5022968739253039,0.5111687381415426,6.706971026010903
sub-1023_9,0.0,1.0,5.33159641889877,0.4683711179412279,0.5131176101661975,0.48688188595017917,5.7320121271444995
sub-1023_10,0.7982636158043225,0.9926929743131063,7.083090577284379,0.9963475862022371,0.4901261059528834,0.0,1.2839068181883744
sub-1037_1,0.5039454336236817,1.0,8.681209052437874,0.49999993252401626,0.0,0.4999997782855105,5.545177444676386
sub-1037_2,0.1439536316323422,0.0,5.5137145148537305,0.48731586878085464,0.0,0.4959491833586306,6.6932790905593045
sub-1037_3,0.0,0.006121584415443414,20.0,0.5034968137536564,0.0,0.49852258465370575,7.527575086092901
sub-1037_4,6.006445270425601e-07,0.2969819063737503,11.990182094869654,0.5058316999964159,0.0,0.9998684766306651,5.13562773426818
sub-1037_5,0.0,0.040958715317620624,5.260767749421721,0.8291506987924191,0.5132946766226453,1.0,8.033882968718508
sub-1037_6,0.0,0.8548178823611696,5.2264428560763,0.5086812828073353,0.10011689259320233,1.0,8.048351925541468
sub-1037_7,0.0,0.0,0.13987254946443928,0.34031822789857913,1.0,1.0,9.261092588311072
sub-1037_8,1.0,0.5118105128500052,5.921803229450306,0.4999990888969548,1.0,0.34124932737834346,4.0564956151675196
sub-1037_9,1.0,1.0,5.597363936996454,0.46986732399519493,0.512495463014475,0.5124947751072596,4.4481052139061585
sub-1037_10,0.0,0.5126593341146974,5.520204954159868,0.5040473067423674,0.9999917764359062,0.5126729415788177,6.693279119735962
