Trial,Stim_Sequence,Choice,Trustee_Response,Beta,Subject
27,2,4,0,0.373316174141093,sub-1007_4
28,1,1,1,0.373316174141093,sub-1007_4
29,1,2,1,0.373316174141093,sub-1007_4
30,0,3,1,0.373316174141093,sub-1007_4
31,1,1,1,0.373316174141093,sub-1007_4
32,1,1,1,0.373316174141093,sub-1007_4
33,0,3,1,0.373316174141093,sub-1007_4
34,1,2,1,0.373316174141093,sub-1007_4
35,0,3,1,0.373316174141093,sub-1007_4
36,0,4,1,0.373316174141093,sub-1007_4
37,1,2,0,0.373316174141093,sub-1007_4
38,2,2,0,0.373316174141093,sub-1007_4
39,0,4,1,0.373316174141093,sub-1007_4
40,1,2,1,0.373316174141093,sub-1007_4
41,2,4,0,0.373316174141093,sub-1007_4
42,0,2,0,0.373316174141093,sub-1007_4
43,2,2,0,0.373316174141093,sub-1007_4
44,0,4,1,0.373316174141093,sub-1007_4
45,2,3,0,0.373316174141093,sub-1007_4
1,0,2,1,0.373316174141093,sub-1007_5
2,1,3,1,0.373316174141093,sub-1007_5
3,2,3,0,0.373316174141093,sub-1007_5
4,2,2,0,0.373316174141093,sub-1007_5
5,2,2,0,0.373316174141093,sub-1007_5
6,1,1,1,0.373316174141093,sub-1007_5
7,0,3,1,0.373316174141093,sub-1007_5
8,0,3,1,0.373316174141093,sub-1007_5
9,2,3,0,0.373316174141093,sub-1007_5
10,0,1,1,0.373316174141093,sub-1007_5
11,0,3,1,0.373316174141093,sub-1007_5
12,2,4,1,0.373316174141093,sub-1007_5
13,1,2,1,0.373316174141093,sub-1007_5
14,2,2,0,0.373316174141093,sub-1007_5
15,2,3,0,0.373316174141093,sub-1007_5
16,0,3,1,0.373316174141093,sub-1007_5
17,2,1,0,0.373316174141093,sub-1007_5
18,0,1,1,0.373316174141093,sub-1007_5
19,1,2,0,0.373316174141093,sub-1007_5
20,0,2,1,0.373316174141093,sub-1007_5
21,1,4,1,0.373316174141093,sub-1007_5
22,2,2,0,0.373316174141093,sub-1007_5
23,2,2,1,0.373316174141093,sub-1007_5
24,0,2,1,0.373316174141093,sub-1007_5
25,1,2,1,0.373316174141093,sub-1007_5
26,2,1,0,0.373316174141093,sub-1007_5
27,1,3,0,0.373316174141093,sub-1007_5
28,1,1,0,0.373316174141093,sub-1007_5
29,1,1,0,0.373316174141093,sub-1007_5
30,0,3,1,0.373316174141093,sub-1007_5
31,0,1,1,0.373316174141093,sub-1007_5
32,0,3,1,0.373316174141093,sub-1007_5
33,2,3,0,0.373316174141093,sub-1007_5
34,1,1,0,0.373316174141093,sub-1007_5
35,1,2,0,0.373316174141093,sub-1007_5
36,2,3,1,0.373316174141093,sub-1007_5
37,1,3,1,0.373316174141093,sub-1007_5
38,0,4,1,0.373316174141093,sub-1007_5
39,2,2,0,0.373316174141093,sub-1007_5
40,1,3,1,0.373316174141093,sub-1007_5
41,0,3,1,0.373316174141093,sub-1007_5
42,1,4,0,0.373316174141093,sub-1007_5
43,0,4,0,0.373316174141093,sub-1007_5
44,2,4,0,0.373316174141093,sub-1007_5
45,1,1,0,0.373316174141093,sub-1007_5
1,0,1,1,0.373316174141093,sub-1007_6
2,0,2,1,0.373316174141093,sub-1007_6
3,1,3,1,0.373316174141093,sub-1007_6
4,1,2,1,0.373316174141093,sub-1007_6
5,2,2,0,0.373316174141093,sub-1007_6
6,2,3,0,0.373316174141093,sub-1007_6
7,0,2,1,0.373316174141093,sub-1007_6
8,0,2,1,0.373316174141093,sub-1007_6
9,0,4,1,0.373316174141093,sub-1007_6
10,0,1,1,0.373316174141093,sub-1007_6
11,2,3,0,0.373316174141093,sub-1007_6
12,2,1,1,0.373316174141093,sub-1007_6
13,1,3,1,0.373316174141093,sub-1007_6
14,1,1,1,0.373316174141093,sub-1007_6
15,2,3,0,0.373316174141093,sub-1007_6
16,2,3,0,0.373316174141093,sub-1007_6
17,2,1,0,0.373316174141093,sub-1007_6
18,2,2,0,0.373316174141093,sub-1007_6
19,1,3,1,0.373316174141093,sub-1007_6
20,0,2,1,0.373316174141093,sub-1007_6
21,2,2,0,0.373316174141093,sub-1007_6
22,1,2,0,0.373316174141093,sub-1007_6
23,0,1,1,0.373316174141093,sub-1007_6
24,0,3,1,0.373316174141093,sub-1007_6
25,1,1,0,0.373316174141093,sub-1007_6
26,1,1,0,0.373316174141093,sub-1007_6
27,0,3,1,0.373316174141093,sub-1007_6
28,1,2,0,0.373316174141093,sub-1007_6
29,2,1,0,0.373316174141093,sub-1007_6
30,2,2,0,0.373316174141093,sub-1007_6
31,1,3,1,0.373316174141093,sub-1007_6
32,0,2,1,0.373316174141093,sub-1007_6
33,0,1,1,0.373316174141093,sub-1007_6
34,1,1,0,0.373316174141093,sub-1007_6
35,2,3,0,0.373316174141093,sub-1007_6
36,0,2,1,0.373316174141093,sub-1007_6
37,1,2,1,0.373316174141093,sub-1007_6
38,2,4,0,0.373316174141093,sub-1007_6
39,1,4,0,0.373316174141093,sub-1007_6
40,2,3,0,0.373316174141093,sub-1007_6
41,1,3,1,0.373316174141093,sub-1007_6
42,1,1,1,0.373316174141093,sub-1007_6
43,2,4,0,0.373316174141093,sub-1007_6
44,0,4,1,0.373316174141093,sub-1007_6
45,0,4,1,0.373316174141093,sub-1007_6
1,0,3,1,0.373316174141093,sub-1007_7
2,0,2,1,0.373316174141093,sub-1007_7
3,2,3,0,0.373316174141093,sub-1007_7
4,1,4,1,0.373316174141093,sub-1007_7
5,1,2,1,0.373316174141093,sub-1007_7
6,0,4,1,0.373316174141093,sub-1007_7
7,0,4,1,0.373316174141093,sub-1007_7
8,1,1,1,0.373316174141093,sub-1007_7
9,1,3,1,0.373316174141093,sub-1007_7
10,0,1,0,0.373316174141093,sub-1007_7
11,0,4,1,0.373316174141093,sub-1007_7
12,2,4,0,0.373316174141093,sub-1007_7
13,2,2,0,0.373316174141093,sub-1007_7
14,1,1,0,0.373316174141093,sub-1007_7
15,0,3,1,0.373316174141093,sub-1007_7
16,1,2,1,0.373316174141093,sub-1007_7
17,2,1,0,0.373316174141093,sub-1007_7
18,2,1,0,0.373316174141093,sub-1007_7
19,0,1,1,0.373316174141093,sub-1007_7
20,1,3,1,0.373316174141093,sub-1007_7
21,2,2,0,0.373316174141093,sub-1007_7
22,0,4,1,0.373316174141093,sub-1007_7
23,1,2,1,0.373316174141093,sub-1007_7
24,1,2,1,0.373316174141093,sub-1007_7
25,2,2,0,0.373316174141093,sub-1007_7
26,0,4,1,0.373316174141093,sub-1007_7
27,0,2,1,0.373316174141093,sub-1007_7
28,0,3,1,0.373316174141093,sub-1007_7
29,2,3,0,0.373316174141093,sub-1007_7
30,0,3,1,0.373316174141093,sub-1007_7
31,1,3,1,0.373316174141093,sub-1007_7
32,1,4,1,0.373316174141093,sub-1007_7
33,2,4,0,0.373316174141093,sub-1007_7
34,0,1,1,0.373316174141093,sub-1007_7
35,1,1,1,0.373316174141093,sub-1007_7
36,2,2,0,0.373316174141093,sub-1007_7
37,0,3,1,0.373316174141093,sub-1007_7
38,1,3,0,0.373316174141093,sub-1007_7
39,1,3,1,0.373316174141093,sub-1007_7
40,2,4,0,0.373316174141093,sub-1007_7
41,2,4,0,0.373316174141093,sub-1007_7
42,1,4,1,0.373316174141093,sub-1007_7
43,2,2,0,0.373316174141093,sub-1007_7
44,2,4,0,0.373316174141093,sub-1007_7
45,2,4,0,0.373316174141093,sub-1007_7
1,1,3,0,0.373316174141093,sub-1007_8
2,2,1,0,0.373316174141093,sub-1007_8
3,2,4,0,0.373316174141093,sub-1007_8
4,1,1,1,0.373316174141093,sub-1007_8
5,2,1,0,0.373316174141093,sub-1007_8
6,2,1,0,0.373316174141093,sub-1007_8
7,1,3,1,0.373316174141093,sub-1007_8
8,1,3,0,0.373316174141093,sub-1007_8
9,0,3,1,0.373316174141093,sub-1007_8
10,0,1,1,0.373316174141093,sub-1007_8
11,2,3,0,0.373316174141093,sub-1007_8
12,2,2,0,0.373316174141093,sub-1007_8
13,0,1,1,0.373316174141093,sub-1007_8
14,1,3,1,0.373316174141093,sub-1007_8
15,0,2,1,0.373316174141093,sub-1007_8
16,1,2,1,0.373316174141093,sub-1007_8
17,0,2,1,0.373316174141093,sub-1007_8
18,0,1,0,0.373316174141093,sub-1007_8
19,2,4,0,0.373316174141093,sub-1007_8
20,1,2,0,0.373316174141093,sub-1007_8
21,1,4,1,0.373316174141093,sub-1007_8
22,0,3,1,0.373316174141093,sub-1007_8
23,0,1,1,0.373316174141093,sub-1007_8
24,0,1,1,0.373316174141093,sub-1007_8
25,1,4,0,0.373316174141093,sub-1007_8
26,2,3,0,0.373316174141093,sub-1007_8
27,0,1,1,0.373316174141093,sub-1007_8
28,2,1,1,0.373316174141093,sub-1007_8
29,1,4,1,0.373316174141093,sub-1007_8
30,2,3,0,0.373316174141093,sub-1007_8
31,0,2,1,0.373316174141093,sub-1007_8
32,2,3,0,0.373316174141093,sub-1007_8
33,2,4,0,0.373316174141093,sub-1007_8
34,1,3,1,0.373316174141093,sub-1007_8
35,1,2,0,0.373316174141093,sub-1007_8
36,2,1,0,0.373316174141093,sub-1007_8
37,1,2,0,0.373316174141093,sub-1007_8
38,0,3,1,0.373316174141093,sub-1007_8
39,0,4,0,0.373316174141093,sub-1007_8
40,0,3,1,0.373316174141093,sub-1007_8
41,1,3,0,0.373316174141093,sub-1007_8
42,2,3,0,0.373316174141093,sub-1007_8
43,1,4,0,0.373316174141093,sub-1007_8
44,2,1,0,0.373316174141093,sub-1007_8
45,0,1,1,0.373316174141093,sub-1007_8
1,1,1,1,0.373316174141093,sub-1007_9
2,0,2,1,0.373316174141093,sub-1007_9
3,2,3,0,0.373316174141093,sub-1007_9
4,1,1,1,0.373316174141093,sub-1007_9
5,2,4,0,0.373316174141093,sub-1007_9
6,2,4,1,0.373316174141093,sub-1007_9
7,0,1,1,0.373316174141093,sub-1007_9
8,2,4,0,0.373316174141093,sub-1007_9
9,1,2,1,0.373316174141093,sub-1007_9
10,2,1,0,0.373316174141093,sub-1007_9
11,0,3,1,0.373316174141093,sub-1007_9
12,0,1,1,0.373316174141093,sub-1007_9
13,2,2,0,0.373316174141093,sub-1007_9
14,1,1,1,0.373316174141093,sub-1007_9
15,1,1,1,0.373316174141093,sub-1007_9
16,0,3,1,0.373316174141093,sub-1007_9
17,1,1,0,0.373316174141093,sub-1007_9
18,1,4,0,0.373316174141093,sub-1007_9
19,2,1,0,0.373316174141093,sub-1007_9
20,1,4,1,0.373316174141093,sub-1007_9
21,2,4,0,0.373316174141093,sub-1007_9
22,1,4,1,0.373316174141093,sub-1007_9
23,1,4,1,0.373316174141093,sub-1007_9
24,2,1,0,0.373316174141093,sub-1007_9
25,1,4,0,0.373316174141093,sub-1007_9
26,0,4,1,0.373316174141093,sub-1007_9
27,0,4,1,0.373316174141093,sub-1007_9
28,2,3,0,0.373316174141093,sub-1007_9
29,0,2,1,0.373316174141093,sub-1007_9
30,2,1,0,0.373316174141093,sub-1007_9
31,1,1,1,0.373316174141093,sub-1007_9
32,0,2,1,0.373316174141093,sub-1007_9
33,0,1,1,0.373316174141093,sub-1007_9
34,2,4,0,0.373316174141093,sub-1007_9
35,0,1,1,0.373316174141093,sub-1007_9
36,2,2,0,0.373316174141093,sub-1007_9
37,0,2,1,0.373316174141093,sub-1007_9
38,1,1,0,0.373316174141093,sub-1007_9
39,2,1,0,0.373316174141093,sub-1007_9
40,0,1,1,0.373316174141093,sub-1007_9
41,0,3,1,0.373316174141093,sub-1007_9
42,2,2,0,0.373316174141093,sub-1007_9
43,1,1,0,0.373316174141093,sub-1007_9
44,1,3,0,0.373316174141093,sub-1007_9
45,0,4,1,0.373316174141093,sub-1007_9
1,1,3,0,0.373316174141093,sub-1007_10
2,0,4,1,0.373316174141093,sub-1007_10
3,1,3,0,0.373316174141093,sub-1007_10
4,1,3,0,0.373316174141093,sub-1007_10
5,0,3,0,0.373316174141093,sub-1007_10
6,1,1,1,0.373316174141093,sub-1007_10
7,0,3,1,0.373316174141093,sub-1007_10
8,2,2,0,0.373316174141093,sub-1007_10
9,2,2,1,0.373316174141093,sub-1007_10
10,0,1,1,0.373316174141093,sub-1007_10
11,0,1,1,0.373316174141093,sub-1007_10
12,2,3,1,0.373316174141093,sub-1007_10
13,2,2,0,0.373316174141093,sub-1007_10
14,2,3,0,0.373316174141093,sub-1007_10
15,1,1,0,0.373316174141093,sub-1007_10
16,0,1,1,0.373316174141093,sub-1007_10
17,0,1,1,0.373316174141093,sub-1007_10
18,1,2,1,0.373316174141093,sub-1007_10
19,1,3,0,0.373316174141093,sub-1007_10
20,2,1,0,0.373316174141093,sub-1007_10
21,2,4,0,0.373316174141093,sub-1007_10
22,2,3,0,0.373316174141093,sub-1007_10
23,1,2,0,0.373316174141093,sub-1007_10
24,1,4,0,0.373316174141093,sub-1007_10
25,1,4,1,0.373316174141093,sub-1007_10
26,1,1,0,0.373316174141093,sub-1007_10
27,2,4,0,0.373316174141093,sub-1007_10
28,2,3,0,0.373316174141093,sub-1007_10
29,0,4,1,0.373316174141093,sub-1007_10
30,2,3,0,0.373316174141093,sub-1007_10
31,0,3,1,0.373316174141093,sub-1007_10
32,2,4,0,0.373316174141093,sub-1007_10
33,0,4,1,0.373316174141093,sub-1007_10
34,1,1,1,0.373316174141093,sub-1007_10
35,1,3,0,0.373316174141093,sub-1007_10
36,0,1,1,0.373316174141093,sub-1007_10
37,0,2,1,0.373316174141093,sub-1007_10
38,2,1,0,0.373316174141093,sub-1007_10
39,0,1,1,0.373316174141093,sub-1007_10
40,1,2,1,0.373316174141093,sub-1007_10
41,0,2,1,0.373316174141093,sub-1007_10
42,0,2,1,0.373316174141093,sub-1007_10
43,2,2,0,0.373316174141093,sub-1007_10
44,2,4,0,0.373316174141093,sub-1007_10
45,1,3,0,0.373316174141093,sub-1007_10
1,0,1,1,0.656459925811953,sub-1013_1
2,2,1,0,0.656459925811953,sub-1013_1
3,1,3,0,0.656459925811953,sub-1013_1
4,2,1,0,0.656459925811953,sub-1013_1
5,1,4,1,0.656459925811953,sub-1013_1
6,0,4,1,0.656459925811953,sub-1013_1
7,1,2,1,0.656459925811953,sub-1013_1
8,1,2,1,0.656459925811953,sub-1013_1
9,0,2,1,0.656459925811953,sub-1013_1
10,0,4,1,0.656459925811953,sub-1013_1
11,1,3,0,0.656459925811953,sub-1013_1
12,2,4,0,0.656459925811953,sub-1013_1
13,2,2,0,0.656459925811953,sub-1013_1
14,0,4,1,0.656459925811953,sub-1013_1
15,1,4,0,0.656459925811953,sub-1013_1
16,0,3,1,0.656459925811953,sub-1013_1
17,1,4,1,0.656459925811953,sub-1013_1
18,0,3,1,0.656459925811953,sub-1013_1
19,1,3,0,0.656459925811953,sub-1013_1
20,0,2,1,0.656459925811953,sub-1013_1
21,2,4,0,0.656459925811953,sub-1013_1
22,2,2,0,0.656459925811953,sub-1013_1
23,1,2,1,0.656459925811953,sub-1013_1
24,2,4,0,0.656459925811953,sub-1013_1
25,0,2,1,0.656459925811953,sub-1013_1
26,1,3,1,0.656459925811953,sub-1013_1
27,2,4,0,0.656459925811953,sub-1013_1
28,0,4,1,0.656459925811953,sub-1013_1
29,1,2,0,0.656459925811953,sub-1013_1
30,0,3,0,0.656459925811953,sub-1013_1
31,2,4,0,0.656459925811953,sub-1013_1
32,1,3,1,0.656459925811953,sub-1013_1
33,0,3,1,0.656459925811953,sub-1013_1
34,2,1,0,0.656459925811953,sub-1013_1
35,1,3,1,0.656459925811953,sub-1013_1
36,1,2,1,0.656459925811953,sub-1013_1
37,0,1,1,0.656459925811953,sub-1013_1
38,2,2,0,0.656459925811953,sub-1013_1
39,1,1,1,0.656459925811953,sub-1013_1
40,2,4,0,0.656459925811953,sub-1013_1
41,0,2,1,0.656459925811953,sub-1013_1
42,2,1,0,0.656459925811953,sub-1013_1
43,2,2,0,0.656459925811953,sub-1013_1
44,2,4,0,0.656459925811953,sub-1013_1
45,0,1,1,0.656459925811953,sub-1013_1
1,2,3,0,0.656459925811953,sub-1013_2
2,0,4,1,0.656459925811953,sub-1013_2
3,2,3,0,0.656459925811953,sub-1013_2
4,1,1,0,0.656459925811953,sub-1013_2
5,2,2,1,0.656459925811953,sub-1013_2
6,1,4,0,0.656459925811953,sub-1013_2
7,1,1,1,0.656459925811953,sub-1013_2
8,2,3,0,0.656459925811953,sub-1013_2
9,2,2,0,0.656459925811953,sub-1013_2
10,0,4,1,0.656459925811953,sub-1013_2
11,2,2,0,0.656459925811953,sub-1013_2
12,0,4,1,0.656459925811953,sub-1013_2
13,1,3,1,0.656459925811953,sub-1013_2
14,2,3,0,0.656459925811953,sub-1013_2
15,2,3,0,0.656459925811953,sub-1013_2
16,2,1,0,0.656459925811953,sub-1013_2
17,1,4,1,0.656459925811953,sub-1013_2
18,0,2,1,0.656459925811953,sub-1013_2
19,0,4,1,0.656459925811953,sub-1013_2
20,0,2,1,0.656459925811953,sub-1013_2
21,1,2,0,0.656459925811953,sub-1013_2
22,2,3,1,0.656459925811953,sub-1013_2
23,0,4,1,0.656459925811953,sub-1013_2
24,0,2,1,0.656459925811953,sub-1013_2
25,2,1,0,0.656459925811953,sub-1013_2
26,2,3,0,0.656459925811953,sub-1013_2
27,0,4,1,0.656459925811953,sub-1013_2
28,1,1,1,0.656459925811953,sub-1013_2
29,1,3,1,0.656459925811953,sub-1013_2
30,2,4,0,0.656459925811953,sub-1013_2
31,0,1,1,0.656459925811953,sub-1013_2
32,1,1,1,0.656459925811953,sub-1013_2
33,0,2,1,0.656459925811953,sub-1013_2
34,2,2,0,0.656459925811953,sub-1013_2
35,1,4,1,0.656459925811953,sub-1013_2
36,1,4,0,0.656459925811953,sub-1013_2
37,0,3,1,0.656459925811953,sub-1013_2
38,1,2,0,0.656459925811953,sub-1013_2
39,0,4,1,0.656459925811953,sub-1013_2
40,2,2,0,0.656459925811953,sub-1013_2
41,1,3,1,0.656459925811953,sub-1013_2
42,0,1,1,0.656459925811953,sub-1013_2
43,0,3,1,0.656459925811953,sub-1013_2
44,1,2,1,0.656459925811953,sub-1013_2
45,1,1,0,0.656459925811953,sub-1013_2
1,2,4,0,0.656459925811953,sub-1013_3
2,0,2,1,0.656459925811953,sub-1013_3
3,0,2,1,0.656459925811953,sub-1013_3
4,1,1,1,0.656459925811953,sub-1013_3
5,1,2,1,0.656459925811953,sub-1013_3
6,1,3,1,0.656459925811953,sub-1013_3
7,0,1,1,0.656459925811953,sub-1013_3
8,2,3,0,0.656459925811953,sub-1013_3
9,1,4,0,0.656459925811953,sub-1013_3
10,2,1,0,0.656459925811953,sub-1013_3
11,0,2,1,0.656459925811953,sub-1013_3
12,2,4,0,0.656459925811953,sub-1013_3
13,0,4,1,0.656459925811953,sub-1013_3
14,2,3,0,0.656459925811953,sub-1013_3
15,1,3,1,0.656459925811953,sub-1013_3
16,0,3,1,0.656459925811953,sub-1013_3
17,1,1,1,0.656459925811953,sub-1013_3
18,2,2,0,0.656459925811953,sub-1013_3
19,1,1,0,0.656459925811953,sub-1013_3
20,0,1,1,0.656459925811953,sub-1013_3
21,0,2,1,0.656459925811953,sub-1013_3
22,0,2,1,0.656459925811953,sub-1013_3
23,1,2,1,0.656459925811953,sub-1013_3
24,2,3,0,0.656459925811953,sub-1013_3
25,1,2,1,0.656459925811953,sub-1013_3
26,0,4,1,0.656459925811953,sub-1013_3
27,2,4,0,0.656459925811953,sub-1013_3
28,2,4,0,0.656459925811953,sub-1013_3
29,2,4,0,0.656459925811953,sub-1013_3
30,2,4,0,0.656459925811953,sub-1013_3
31,1,2,0,0.656459925811953,sub-1013_3
32,2,4,0,0.656459925811953,sub-1013_3
33,0,4,1,0.656459925811953,sub-1013_3
34,0,4,1,0.656459925811953,sub-1013_3
35,2,3,0,0.656459925811953,sub-1013_3
36,0,3,1,0.656459925811953,sub-1013_3
37,0,4,1,0.656459925811953,sub-1013_3
38,0,2,1,0.656459925811953,sub-1013_3
39,2,3,0,0.656459925811953,sub-1013_3
40,1,2,1,0.656459925811953,sub-1013_3
41,1,3,1,0.656459925811953,sub-1013_3
42,2,3,0,0.656459925811953,sub-1013_3
43,1,2,0,0.656459925811953,sub-1013_3
44,1,1,0,0.656459925811953,sub-1013_3
45,1,4,0,0.656459925811953,sub-1013_3
1,0,3,1,0.656459925811953,sub-1013_4
2,2,4,0,0.656459925811953,sub-1013_4
3,1,3,0,0.656459925811953,sub-1013_4
4,1,2,0,0.656459925811953,sub-1013_4
5,0,1,1,0.656459925811953,sub-1013_4
6,2,4,1,0.656459925811953,sub-1013_4
7,2,4,0,0.656459925811953,sub-1013_4
8,2,1,0,0.656459925811953,sub-1013_4
9,2,3,0,0.656459925811953,sub-1013_4
10,0,3,1,0.656459925811953,sub-1013_4
11,2,4,0,0.656459925811953,sub-1013_4
12,0,3,0,0.656459925811953,sub-1013_4
13,2,1,0,0.656459925811953,sub-1013_4
14,1,3,1,0.656459925811953,sub-1013_4
15,1,1,0,0.656459925811953,sub-1013_4
16,1,2,1,0.656459925811953,sub-1013_4
17,0,4,1,0.656459925811953,sub-1013_4
18,1,3,0,0.656459925811953,sub-1013_4
19,2,2,1,0.656459925811953,sub-1013_4
20,0,2,1,0.656459925811953,sub-1013_4
21,2,1,0,0.656459925811953,sub-1013_4
22,2,4,0,0.656459925811953,sub-1013_4
23,0,1,1,0.656459925811953,sub-1013_4
24,0,4,1,0.656459925811953,sub-1013_4
25,0,4,1,0.656459925811953,sub-1013_4
26,2,3,0,0.656459925811953,sub-1013_4
27,0,1,1,0.656459925811953,sub-1013_4
28,1,2,1,0.656459925811953,sub-1013_4
29,0,1,1,0.656459925811953,sub-1013_4
30,1,1,1,0.656459925811953,sub-1013_4
31,0,2,1,0.656459925811953,sub-1013_4
32,1,1,0,0.656459925811953,sub-1013_4
33,1,1,0,0.656459925811953,sub-1013_4
34,2,3,0,0.656459925811953,sub-1013_4
35,0,4,1,0.656459925811953,sub-1013_4
36,2,3,0,0.656459925811953,sub-1013_4
37,1,4,1,0.656459925811953,sub-1013_4
38,2,4,0,0.656459925811953,sub-1013_4
39,2,1,0,0.656459925811953,sub-1013_4
40,1,3,0,0.656459925811953,sub-1013_4
41,1,2,0,0.656459925811953,sub-1013_4
42,1,4,1,0.656459925811953,sub-1013_4
43,0,4,1,0.656459925811953,sub-1013_4
44,0,4,1,0.656459925811953,sub-1013_4
45,1,2,1,0.656459925811953,sub-1013_4
1,1,3,1,0.656459925811953,sub-1013_5
2,2,3,0,0.656459925811953,sub-1013_5
3,1,3,0,0.656459925811953,sub-1013_5
4,2,1,0,0.656459925811953,sub-1013_5
5,2,1,0,0.656459925811953,sub-1013_5
6,1,4,0,0.656459925811953,sub-1013_5
7,1,1,1,0.656459925811953,sub-1013_5
8,2,3,0,0.656459925811953,sub-1013_5
9,1,1,1,0.656459925811953,sub-1013_5
10,1,2,1,0.656459925811953,sub-1013_5
11,0,4,1,0.656459925811953,sub-1013_5
12,2,3,1,0.656459925811953,sub-1013_5
13,0,3,1,0.656459925811953,sub-1013_5
14,0,3,1,0.656459925811953,sub-1013_5
15,0,2,0,0.656459925811953,sub-1013_5
16,2,4,0,0.656459925811953,sub-1013_5
17,0,3,1,0.656459925811953,sub-1013_5
18,0,2,1,0.656459925811953,sub-1013_5
19,1,4,1,0.656459925811953,sub-1013_5
20,2,3,0,0.656459925811953,sub-1013_5
21,1,3,0,0.656459925811953,sub-1013_5
22,1,3,0,0.656459925811953,sub-1013_5
23,2,2,0,0.656459925811953,sub-1013_5
24,0,2,0,0.656459925811953,sub-1013_5
25,1,3,1,0.656459925811953,sub-1013_5
26,1,2,1,0.656459925811953,sub-1013_5
27,1,3,0,0.656459925811953,sub-1013_5
28,1,1,1,0.656459925811953,sub-1013_5
29,1,3,0,0.656459925811953,sub-1013_5
30,0,3,1,0.656459925811953,sub-1013_5
31,2,3,0,0.656459925811953,sub-1013_5
32,0,4,1,0.656459925811953,sub-1013_5
33,2,3,0,0.656459925811953,sub-1013_5
34,0,4,1,0.656459925811953,sub-1013_5
35,2,3,0,0.656459925811953,sub-1013_5
36,0,2,1,0.656459925811953,sub-1013_5
37,2,2,0,0.656459925811953,sub-1013_5
38,0,4,1,0.656459925811953,sub-1013_5
39,1,1,1,0.656459925811953,sub-1013_5
40,0,1,1,0.656459925811953,sub-1013_5
41,0,4,1,0.656459925811953,sub-1013_5
