Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,Decay
15,0,4,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
16,1,2,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
17,2,2,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
18,2,1,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
19,0,4,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
20,2,1,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
21,0,4,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
22,1,2,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
23,0,4,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
24,0,2,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
25,0,4,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
26,0,3,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
27,2,1,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
28,1,2,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
29,1,2,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
30,2,2,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
31,0,4,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
32,2,1,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
33,1,3,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
34,1,1,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
35,0,4,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
36,1,1,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
37,2,1,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
38,2,1,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
39,0,3,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
40,2,2,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
41,2,1,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
42,2,1,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
43,0,3,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
44,2,1,0,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
45,1,1,1,sub-1019_2,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
1,2,2,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
2,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
3,1,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
4,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
5,1,4,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
6,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
7,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
8,1,1,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
9,1,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
10,1,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
11,1,1,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
12,1,2,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
13,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
14,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
15,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
16,0,2,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
17,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
18,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
19,1,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
20,0,3,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
21,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
22,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
23,2,2,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
24,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
25,1,1,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
26,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
27,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
28,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
29,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
30,1,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
31,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
32,2,2,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
33,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
34,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
35,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
36,1,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
37,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
38,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
39,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
40,2,1,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
41,1,3,0,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
42,1,1,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
43,0,4,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
44,1,1,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
45,1,2,1,sub-1019_3,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
1,2,3,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
2,2,2,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
3,1,1,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
4,0,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
5,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
6,1,3,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
7,0,1,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
8,0,3,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
9,1,2,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
10,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
11,1,1,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
12,1,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
13,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
14,0,2,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
15,1,1,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
16,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
17,0,3,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
18,1,2,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
19,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
20,1,3,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
21,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
22,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
23,1,2,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
24,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
25,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
26,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
27,2,3,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
28,1,1,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
29,1,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
30,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
31,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
32,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
33,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
34,1,2,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
35,0,4,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
36,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
37,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
38,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
39,2,1,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
40,1,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
41,1,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
42,2,1,0,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
43,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
44,0,4,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
45,1,1,1,sub-1019_4,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
1,1,3,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
2,1,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
3,2,2,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
4,0,3,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
5,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
6,2,2,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
7,1,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
8,0,3,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
9,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
10,2,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
11,1,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
12,0,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
13,1,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
14,1,3,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
15,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
16,2,2,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
17,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
18,1,4,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
19,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
20,1,3,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
21,1,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
22,0,2,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
23,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
24,1,2,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
25,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
26,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
27,1,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
28,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
29,2,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
30,1,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
31,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
32,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
33,1,2,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
34,0,3,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
35,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
36,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
37,1,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
38,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
39,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
40,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
41,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
42,1,1,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
43,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
44,0,4,1,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
45,2,1,0,sub-1019_5,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
1,1,2,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
2,1,4,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
3,0,2,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
4,0,2,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
5,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
6,2,3,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
7,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
8,1,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
9,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
10,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
11,0,3,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
12,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
13,1,1,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
14,1,1,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
15,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
16,1,2,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
17,1,2,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
18,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
19,1,3,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
20,2,2,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
21,2,1,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
22,1,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
23,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
24,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
25,1,1,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
26,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
27,1,1,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
28,1,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
29,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
30,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
31,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
32,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
33,1,1,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
34,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
35,1,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
36,0,4,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
37,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
38,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
39,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
40,0,3,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
41,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
42,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
43,0,4,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
44,1,3,1,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
45,2,1,0,sub-1019_6,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
1,0,4,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
2,2,4,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
3,0,4,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
4,1,4,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
5,1,3,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
6,0,3,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
7,1,4,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
8,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
9,1,4,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
10,1,3,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
11,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
12,1,4,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
13,0,4,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
14,0,2,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
15,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
16,1,2,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
17,0,4,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
18,1,2,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
19,1,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
20,0,2,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
21,1,2,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
22,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
23,0,2,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
24,1,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
25,2,4,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
26,0,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
27,1,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
28,0,2,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
29,0,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
30,0,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
31,0,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
32,0,3,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
33,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
34,2,3,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
35,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
36,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
37,1,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
38,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
39,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
40,0,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
41,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
42,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
43,2,1,0,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
44,1,1,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
45,1,2,1,sub-1019_7,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
1,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
2,0,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
3,0,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
4,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
5,1,2,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
6,0,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
7,1,4,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
8,0,2,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
9,0,3,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
10,2,4,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
11,1,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
12,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
13,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
14,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
15,1,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
16,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
17,1,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
18,1,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
19,0,3,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
20,0,4,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
21,1,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
22,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
23,0,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
24,1,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
25,0,2,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
26,0,3,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
27,1,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
28,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
29,1,4,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
30,0,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
31,1,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
32,0,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
33,1,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
34,2,3,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
35,1,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
36,0,1,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
37,0,2,1,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
38,2,2,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
39,0,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
40,2,1,0,sub-1019_8,0.0055367568482574,0.0236273090399445,20.0,0.0184833328223993
