Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,iProbA,iProbB,iProbC
36,1,1,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
37,0,3,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
38,0,3,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
39,2,1,0,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
40,1,1,0,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
41,1,4,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
42,0,3,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
43,2,1,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
44,0,3,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
45,1,4,1,sub-1013_6,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
1,1,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
2,1,3,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
3,1,3,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
4,2,2,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
5,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
6,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
7,0,2,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
8,1,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
9,0,2,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
10,0,2,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
11,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
12,1,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
13,2,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
14,0,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
15,1,3,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
16,0,2,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
17,0,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
18,1,3,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
19,1,1,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
20,2,2,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
21,0,3,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
22,2,3,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
23,2,2,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
24,1,2,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
25,1,1,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
26,0,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
27,1,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
28,0,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
29,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
30,1,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
31,2,1,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
32,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
33,0,1,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
34,0,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
35,0,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
36,1,3,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
37,0,3,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
38,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
39,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
40,1,2,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
41,0,4,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
42,1,1,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
43,0,3,1,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
44,2,2,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
45,2,1,0,sub-1013_7,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
1,1,4,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
2,1,2,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
3,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
4,1,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
5,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
6,2,4,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
7,0,3,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
8,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
9,1,3,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
10,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
11,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
12,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
13,2,2,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
14,1,3,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
15,1,4,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
16,1,1,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
17,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
18,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
19,0,4,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
20,0,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
21,2,2,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
22,1,2,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
23,1,3,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
24,2,1,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
25,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
26,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
27,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
28,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
29,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
30,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
31,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
32,0,1,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
33,1,3,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
34,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
35,1,1,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
36,1,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
37,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
38,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
39,2,2,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
40,1,1,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
41,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
42,0,4,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
43,1,1,1,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
44,1,3,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
45,2,1,0,sub-1013_8,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
1,1,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
2,1,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
3,0,1,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
4,1,3,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
5,2,3,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
6,0,1,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
7,0,2,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
8,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
9,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
10,1,1,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
11,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
12,2,2,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
13,1,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
14,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
15,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
16,1,4,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
17,0,3,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
18,1,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
19,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
20,1,1,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
21,0,2,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
22,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
23,1,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
24,1,2,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
25,1,2,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
26,1,1,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
27,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
28,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
29,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
30,1,2,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
31,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
32,2,2,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
33,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
34,1,2,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
35,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
36,1,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
37,2,2,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
38,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
39,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
40,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
41,0,4,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
42,2,1,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
43,2,3,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
44,0,1,1,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
45,2,2,0,sub-1013_9,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
1,1,2,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
2,0,2,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
3,0,4,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
4,0,3,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
5,0,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
6,1,4,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
7,1,2,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
8,1,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
9,0,4,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
10,2,4,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
11,2,3,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
12,0,3,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
13,0,3,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
14,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
15,0,3,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
16,1,3,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
17,0,2,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
18,0,4,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
19,0,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
20,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
21,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
22,2,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
23,1,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
24,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
25,1,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
26,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
27,1,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
28,2,3,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
29,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
30,0,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
31,1,3,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
32,1,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
33,0,3,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
34,1,3,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
35,1,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
36,1,2,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
37,1,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
38,2,1,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
39,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
40,1,3,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
41,0,4,1,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
42,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
43,2,1,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
44,2,2,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
45,0,2,0,sub-1013_10,0.3300666002091623,0.7567532952773803,0.3946673425687474,0.1787358961775149,0.2108312085914996,4.7114047915796345e-08
