Subject,alpha,beta,decay,llh
sub-2003_3,0.0,1e-10,1.0,8.317766166719343
sub-2003_4,1.0,20.0,0.9528604577102621,7.070134043789086
sub-2003_5,1.0,0.04467019359633258,0.0,8.284348414135033
sub-2003_6,1.0,0.04467019816090014,0.0,8.284348414135035
sub-2003_7,1.0,0.044670188992539515,0.0,8.284348414135033
sub-2003_8,1.0,0.25787349653912794,0.457592460579347,7.320677749761083
sub-2003_9,0.0,0.5170586860649589,0.3761071610012568,8.317766166719343
sub-2003_10,0.0,1e-10,1.0,8.317766166719343
sub-1009_1,1.0,0.21517612467656272,0.626706991481528,8.056043659011596
sub-1009_2,0.0,1e-10,1.0,8.317766166719343
sub-1009_3,0.0004999006198510388,17.696330974511625,0.4538652122568244,8.311103742024613
sub-1009_4,0.0,0.5300652500775489,0.6676988001287815,8.317766166719343
sub-1009_5,0.0,1e-10,0.324017137596447,8.317766166719343
sub-1009_6,0.20625521921052603,0.1674971518519356,0.634106729978785,8.317766166719343
sub-1009_7,0.0,1e-10,1.0,8.317766166719343
sub-1009_8,0.4325341388132315,0.7799007661140149,1.0,7.425468875869957
sub-1009_9,0.016207067294571,20.0,0.0,7.450231511029365
sub-1009_10,0.0,0.66820356940755,0.47111000329706526,8.317766166719343
sub-1021_1,0.0070719250856044295,20.0,0.6252368411108151,7.67505937128646
sub-1021_2,0.007764695686281956,20.0,0.0,7.673152420588128
sub-1021_3,0.0,1e-10,1.0,8.317766166719343
sub-1021_4,0.25164693384029524,0.5558285039274018,0.0,8.112991073247414
sub-1021_5,1.0,20.0,0.952293127828783,7.0669605820102355
sub-1021_6,0.2295145753621296,0.60942765374028,1.0,8.21537861998338
sub-1021_7,0.2186499250071444,0.829293852738402,0.6140275238695132,6.3679964857723705
sub-1021_8,1.0,0.13987254227880197,0.0,8.010603526511451
sub-1021_9,1.0,4.438280476255711,0.0,6.931473455425661
sub-1021_10,0.010671073285567947,20.0,0.0,6.674758502230343
sub-1035_1,1.0,5.672718724350978,0.9921267213702459,6.898054094554542
sub-1035_2,1.0,0.04467018578426859,0.0,8.284348414135033
sub-1035_3,0.0,0.17019214097624175,0.3201354341680018,8.317766166719343
sub-1035_4,0.05699428142102994,0.7837661387564049,0.0,8.284348414135033
sub-1035_5,1.0,4.4390652118906,0.0,6.931473451546195
sub-1035_6,0.004224472876812636,20.0,0.0,8.133455026720567
sub-1035_7,0.006934418473401234,20.0,0.3895214974613638,8.0316985032886
sub-1035_8,0.0,1e-10,0.8490484464805612,8.317766166719343
sub-1035_9,0.4715909145148128,0.2965972020896278,0.0,8.112991073247416
sub-1035_10,1.0,20.0,0.9224818378782583,5.56923703288938
sub-1034_1,0.0,1e-10,1.0,8.317766166719343
sub-1034_2,0.0723192363454089,0.6176806070147975,0.0,8.284348414135033
sub-1034_3,0.644842607806301,1.0093291508663218,0.4817095722120976,7.4254688758699565
sub-1034_4,0.0,1e-10,1.0,8.317766166719343
sub-1034_5,0.3704166812661379,0.3776086339868017,1.0,8.21537861998338
sub-1034_6,0.0,1e-10,0.8391995653898598,8.317766166719343
sub-1034_7,0.004722376832592338,20.0,0.0,8.04371197048014
sub-1034_8,0.0,1e-10,1.0,8.317766166719343
sub-1034_9,0.0,1e-10,1.0,8.317766166719343
sub-1034_10,1.0,20.0,1.0,6.931471805599453
sub-1020_1,0.0,1e-10,0.014372059240261192,8.317766166719343
sub-1020_2,1.0,20.0,1.0,6.931471805599453
sub-1020_3,0.0,1e-10,1.0,8.317766166719343
sub-1020_4,1.0,5.462244069161869,1.0,6.931471882041559
sub-1020_5,0.004722376567181214,20.0,0.0,8.043711970480143
sub-1020_6,1.0,0.07356753573647791,0.1957363009928162,8.26319799103439
sub-1020_7,1.0,0.25787349633059875,0.1418139793504431,7.320677749761083
sub-1020_8,1.0,2.5254734383413093,0.944615321747709,8.010603526511447
sub-1020_9,1.0,0.14903617272080044,0.8603379842869084,8.200127765226007
sub-1020_10,0.0,1e-10,0.527145156782628,8.317766166719343
sub-1008_1,0.9756677336080595,19.414247806945294,0.992615599732524,6.829084258877538
sub-1008_2,1.0,17.43346799192383,0.7007169416192814,6.829084418344844
sub-1008_3,0.0,1e-10,1.0,8.317766166719343
sub-1008_4,0.2588003996456044,0.5404649386823929,1.0,8.21537861998338
sub-1008_5,0.012084513939452004,20.0,0.0,7.087126222396167
sub-1008_6,1.0,0.06743666635262385,0.0,8.217192318120423
sub-1008_7,0.0022564016960585735,20.0,0.0,8.250640326738521
sub-1008_8,1.0,20.0,0.9627674070366906,5.787414545440425
sub-1008_9,0.00862268114046175,20.0,0.5479929283675806,7.287138758002162
sub-1008_10,0.0,1e-10,0.3792265770824941,8.317766166719343
sub-1036_1,1.0,0.13987253399357452,0.0,8.010603526511453
sub-1036_2,1.0,0.13987253755597867,0.14266749527956546,8.112991073247416
sub-1036_3,0.003337831067389877,20.0,0.0,7.980100774546503
sub-1036_4,0.0,1e-10,1.0,8.317766166719343
sub-1036_5,0.0,1e-10,0.2999630228794016,8.317766166719343
sub-1036_6,1.0,1.0288264784122825,0.8640465138987943,8.010603526511453
sub-1036_7,0.9135433019593302,0.8350006091674423,0.26340672706705404,6.327178194629452
sub-1036_8,0.6827240443328153,0.06912614541470474,0.8467369342634675,8.317766166719343
sub-1036_9,0.0,1e-10,1.0,8.317766166719343
sub-1036_10,0.8675187013350354,0.16123287066828712,0.7085183661077855,8.21537861998338
sub-1022_1,1.0,0.2578734963773125,0.18446627347821035,7.320677749761084
sub-1022_2,0.12679784244400377,0.3522945650159353,0.0,8.284348414135033
sub-1022_3,0.0,1e-10,1.0,8.317766166719343
sub-1022_4,0.0,1e-10,1.0,8.317766166719343
sub-1022_5,0.0,1e-10,1.0,8.317766166719343
sub-1022_6,0.0,0.5113218351223199,0.019328719757852136,8.317766166719343
sub-1022_7,0.0,1e-10,0.9298856576058772,8.317766166719343
sub-1022_8,1.0,4.426921137783955,0.5198563990663241,6.93147351261747
sub-1022_9,0.004722376834049638,20.0,0.0,8.043711970480146
sub-1022_10,0.0,1e-10,1.0,8.317766166719343
sub-1023_1,1.0,20.0,0.8555509250792404,7.5531743308164145
sub-1023_2,0.0,1e-10,0.2865287419293189,8.317766166719343
sub-1023_3,0.7712948747280788,0.057915834547297346,0.0,8.284348414135035
sub-1023_4,1.0,20.0,0.9930097914104303,8.21540959853127
sub-1023_5,0.004722376827065627,20.0,0.3035957869121284,8.043711970480157
sub-1023_6,0.0,1e-10,0.515400613227845,8.317766166719343
sub-1023_7,1.0,0.13987253855226683,0.0,7.9082159797754885
sub-1023_8,1.0,0.4487379859181796,0.0,6.3955308649685225
sub-1023_9,0.5464560251688878,1.0027232829579742,0.529725969073708,7.937642510913951
sub-1023_10,0.0,1e-10,1.0,8.317766166719343
sub-1037_1,0.0,1e-10,0.3006389777366719,8.317766166719343
sub-1037_2,0.2705093618815066,20.0,1.0,6.9314718949622245
sub-1037_3,1.0,0.04467019054222501,0.0,8.284348414135033
sub-1037_4,0.909072678939059,0.37107450804254877,1.0,7.4254688758699565
sub-1037_5,0.0,1e-10,1.0,8.317766166719343
sub-1037_6,0.2687088464309784,0.16624012439492003,0.0,8.284348414135033
sub-1037_7,0.924244334587749,5.606218743201951,1.0,6.931471983054654
sub-1037_8,0.0,1e-10,0.6618357750747617,8.317766166719343
sub-1037_9,0.0,1e-10,0.5356450896755716,8.317766166719343
sub-1037_10,0.5451421041505483,0.6187995633010566,1.0,7.4254688758699565
sub-1033_1,1.0,20.0,0.9659638513726496,7.215209799810173
sub-1033_2,1.0,0.13987253214837703,1.0,8.112991073247416
sub-1033_3,0.2689311608608737,20.0,1.0,6.93147190383776
sub-1033_4,0.0,1e-10,0.9694978759932122,8.317766166719343
sub-1033_5,0.4023010423130142,0.34768124186967636,0.3740998524127942,8.010603526511456
sub-1033_6,0.4022879095986894,0.3790528505413869,1.0,8.317766166719343
sub-1033_7,0.0,1e-10,1.0,8.317766166719343
sub-1033_8,0.0,1e-10,0.46662506707081064,8.317766166719343
sub-1033_9,1.0,4.429140436428646,0.7835585180190235,6.931473501290062
sub-1033_10,0.4240607587157267,0.8739021665401182,1.0,8.317766166719343
sub-1026_1,0.7003673761483685,0.28760678756841207,0.9211791756978525,8.317766166719343
sub-1026_2,0.0,1e-10,0.831496720244588,8.317766166719343
sub-1026_3,0.007989037368448615,20.0,0.3370847187410759,7.671676263584495
sub-1026_4,0.08558480994361715,1.6343151193002219,1.0,8.21537861998338
sub-1026_5,0.0,1e-10,0.8018761399369614,8.317766166719343
sub-1026_6,1.0,4.432780740422661,0.5414782414240036,6.931473482872311
sub-1026_7,0.0,1e-10,0.4825084413536862,8.317766166719343
sub-1026_8,0.3976407763009249,0.3517560138898455,0.0,8.112991073247416
sub-1026_9,1.0,20.0,0.9224818311522162,5.569237032889381
sub-1026_10,0.4090593724448675,0.3419370204359729,1.0,8.112991073247416
sub-1032_1,0.498262865659494,0.2807204227522014,1.0,8.11299107324742
sub-1032_2,0.602246193743716,0.7739185996168114,0.14926325943343635,7.4254688758699565
sub-1032_3,0.0,1e-10,1.0,8.317766166719343
sub-1032_4,0.8571454441178217,20.0,0.8948078077311856,5.550417690961055
sub-1032_5,0.0,1e-10,0.6704837039625751,8.317766166719343
sub-1032_6,0.999999981347272,5.409525825640151,0.9741432814385023,6.829084348403785
sub-1032_7,1.0,1.9027134322470238,0.9136761733274837,6.815116632900297
sub-1032_8,0.0,1e-10,0.21137026187903402,8.317766166719343
sub-1032_9,0.0022563848701329862,20.0,0.0,8.250640326742184
sub-1032_10,0.5103970164491083,1e-10,1.0,8.317766166719343
sub-1024_1,0.014620503321384822,20.0,0.7590667974225307,7.019085923070169
sub-1024_2,0.0,1e-10,0.9332768522467375,8.317766166719343
sub-1024_3,0.9905099715174392,0.34056566599353977,0.25431126707840757,7.323081329133994
sub-1024_4,1.0,20.0,1.0,6.931471805599453
sub-1024_5,0.0,1e-10,0.6338947906219579,8.317766166719343
sub-1024_6,0.002245932269611391,20.0,0.0,8.250944390126133
sub-1024_7,0.16793989541575502,0.8328726469457998,0.0,8.112991073247414
sub-1024_8,0.007892435932812686,20.0,0.664081317463079,8.129446575416331
sub-1024_9,0.012084516513414474,20.0,0.0,7.08712622239617
sub-1024_10,0.07826114657053009,20.0,0.898424877631822,6.698471235126815
sub-1030_1,0.20342150179315252,0.6875996020839322,1.0,8.21537861998338
sub-1030_2,0.0,0.47632385331750676,0.4725535082540404,8.317766166719343
sub-1030_3,0.0,1e-10,1.0,8.317766166719343
sub-1030_4,0.0,1e-10,1.0,8.317766166719343
sub-1030_5,1.0,20.0,0.9342487505736821,5.59048170585511
sub-1030_6,0.0,1e-10,1.0,8.317766166719343
sub-1030_7,0.0,1e-10,1.0,8.317766166719343
sub-1030_8,0.0,1e-10,1.0,8.317766166719343
sub-1030_9,0.012084516173005344,20.0,0.5894879133672688,7.08712622239616
sub-1030_10,1.0,10.143509163763678,1.0,6.931471805599514
sub-1018_1,0.014620500721421514,20.0,0.24570608347722978,7.121473469806102
sub-1018_2,1.0,6.423025395604206,1.0,6.931471809880466
sub-1018_3,0.0,0.06489142933954722,1.0,8.317766166719343
sub-1018_4,0.8234862373941662,0.857735000859109,0.52241547398014,7.4254688758699565
sub-1018_5,0.0,1e-10,0.9247413960969025,8.317766166719343
sub-1018_6,0.01208451661704786,20.0,0.0,7.087126222396162
sub-1018_7,1.0,20.0,1.0,6.931471805599453
sub-1018_8,0.0024658706338843406,11.516223316560023,0.8349118371625025,8.31747447823313
sub-1018_9,0.714414878940347,7.1436134975416765,0.0,6.931472029847913
sub-1018_10,1.0,0.2578735026235234,0.6833122661507475,7.423065296497048
sub-1019_1,0.0,0.9608739002782971,0.4555031182213677,8.317766166719343
sub-1019_2,1.0,7.511340329064745,0.7880804663140163,4.652880153957542
sub-1019_3,1.0,0.06743665727658678,0.0,8.217192318120425
sub-1019_4,0.0,1e-10,1.0,8.317766166719343
sub-1019_5,1.0,0.139872539621643,0.0,8.010603526511453
sub-1019_6,1.0,13.761463548723508,0.8991829689298646,5.442789897743603
sub-1019_7,1.0,20.0,0.9182329328689591,6.833297048263304
sub-1019_8,0.7139739376900792,0.37993189733953114,0.7535403548325745,8.317766166719343
sub-1019_9,0.006685851652737044,20.0,1.0,8.219591409383204
sub-1019_10,1.0,0.13987254052671133,0.0,7.9082159797754885
sub-1025_1,1.0,8.05839848525449,1.1102230246251565e-16,5.545177444542932
sub-1025_2,0.0,1e-10,1.0,8.317766166719343
sub-1025_3,0.0,1e-10,1.0,8.317766166719343
sub-1025_4,0.19192619767050478,0.7287829156814651,1.0,8.21537861998338
sub-1025_5,0.0,1e-10,0.16502711428043892,8.317766166719343
sub-1025_6,0.0,1e-10,1.0,8.317766166719343
sub-1025_7,1.0,4.435365427656279,1.0,6.931473469916916
sub-1025_8,0.0,1e-10,0.20453075246797958,8.317766166719343
sub-1025_9,0.0,1e-10,0.2570847401618257,8.317766166719343
sub-1025_10,0.5376557142891373,0.6274158075687305,1.0,7.425468875869957
sub-1028_1,0.0,1e-10,1.0,8.317766166719343
sub-1028_2,0.14233437646082137,0.018537271861326032,1.0,8.317766166719343
sub-1028_3,1.0,5.319850902442643,0.9737072935701665,6.726696829313042
sub-1028_4,0.0,0.04187489063897232,0.0941634075853478,8.317766166719343
sub-1028_5,0.0,1e-10,0.5943109628204125,8.317766166719343
sub-1028_6,0.014620501534046168,20.0,0.07403646324882962,7.121473469806102
sub-1028_7,0.28065721843856833,1e-10,0.3481936942040583,8.317766166719343
sub-1028_8,0.014620498783028282,20.0,0.0,7.121473469806102
sub-1028_9,0.0,1e-10,1.0,8.317766166719343
sub-1028_10,0.9999999935844525,7.670279075964843,0.6325228889498692,5.442789897946635
sub-1014_1,0.0,1e-10,0.5649134833604315,8.317766166719343
sub-1014_2,0.0,1e-10,1.0,8.317766166719343
sub-1014_3,1.0,20.0,0.9627674098470751,5.787414545440431
sub-1014_4,0.2734399079493823,20.0,1.0,6.931471880553214
sub-1014_5,0.0,0.7336988161909641,0.9624655733414382,8.317766166719343
sub-1014_6,0.753902533105712,0.07492471987156311,0.3438130833371651,8.278094644883407
sub-1014_7,1.0,18.99601963841882,0.0,5.545177444479562
sub-1014_8,0.9664495467878733,0.41580343690829114,0.2980428233897988,8.317766166719343
sub-1014_9,0.0,1e-10,0.6148454155313977,8.317766166719343
sub-1014_10,0.0022564000366034178,20.0,0.0,8.250640326738507
sub-1015_1,0.0,1e-10,0.8473414142116602,8.317766166719343
sub-1015_2,0.0,0.48658592279565693,0.4553369880000224,8.317766166719343
sub-1015_3,0.006833801915914317,20.0,0.0,8.017777164061489
sub-1015_4,0.002203672523929506,20.0,0.0,8.28479144202428
sub-1015_5,1.0,6.496881644350655,1.0,6.931471809029661
sub-1015_6,0.0,1e-10,1.0,8.317766166719343
sub-1015_7,0.0,0.36323947847606,1.0,8.317766166719343
sub-1015_8,0.5306004184529917,0.2636118007883749,1.0,8.21537861998338
sub-1015_9,1.0,20.0,0.808751657023723,5.442800289512281
sub-1015_10,0.0,0.28440577383150023,0.4291637369780965,8.317766166719343
sub-1029_1,0.0,1e-10,0.35398637115354104,8.317766166719343
sub-1029_2,0.0,1e-10,0.00702301330875188,8.317766166719343
sub-1029_3,0.0,1e-10,1.0,8.317766166719343
sub-1029_4,0.0,0.7774874989613011,0.37218063010112556,8.317766166719343
sub-1029_5,0.0,1e-10,1.0,8.317766166719343
sub-1029_6,0.0,1e-10,1.0,8.317766166719343
sub-1029_7,0.0,1e-10,0.8247932315554436,8.317766166719343
sub-1029_8,1.0,5.9998416122819656,0.7143306190498514,6.829084274102
sub-1029_9,0.0,1e-10,1.0,8.317766166719343
sub-1029_10,0.994450197105213,5.400340648161906,0.6024952976377788,6.039174618173282
sub-1017_1,0.0,1e-10,1.0,8.317766166719343
sub-1017_2,0.1901465424885372,0.7356039227516293,1.0,8.21537861998338
sub-1017_3,1.0,0.1398725402844996,0.0,8.010603526511451
sub-1017_4,1.0,1e-10,0.45601956217170847,8.317766166719343
sub-1017_5,1.0,5.685243086987781,0.7091511624845135,6.829084298192974
sub-1017_6,0.04007957087388977,1.114537355738109,0.0,8.284348414135035
sub-1017_7,0.0,1e-10,1.0,8.317766166719343
sub-1017_8,1.0,20.0,1.0,5.545177444479562
sub-1017_9,0.2063248722352533,0.6779238164698991,1.0,8.21537861998338
sub-1017_10,0.0013407154001326546,19.990902610039253,1.0,8.297736556027925
sub-1016_1,0.006835808429338674,20.0,0.739475947673295,8.117298751385254
sub-1016_2,0.0,0.20930247721375372,0.8944727823071691,8.317766166719343
sub-1016_3,0.7946057127858303,6.505499812857345,1.0,5.545177812629819
sub-1016_4,0.004722377455114185,20.0,0.0,8.043711970480155
sub-1016_5,0.0,1e-10,0.7937314019174633,8.317766166719343
sub-1016_6,0.0,1e-10,0.39204638220060073,8.317766166719343
sub-1016_7,1.0,6.776404989277015,0.6786826930604626,5.545177447445515
sub-1016_8,0.24225977742402202,0.7555640090351969,0.23584776068253835,8.21537861998338
sub-1016_9,0.07566452481863066,0.59037161669045,0.43644320908117606,8.284348414135033
sub-1016_10,0.0,1e-10,1.0,8.317766166719343
sub-1012_1,0.0,1e-10,1.0,8.317766166719343
sub-1012_2,1.0,0.22466546161614775,0.25020866510070106,7.3658245703413385
sub-1012_3,0.0,1e-10,1.0,8.317766166719343
sub-1012_4,0.179805465154807,0.7779104009167727,1.0,8.21537861998338
sub-1012_5,1.0,20.0,0.9528604615597822,7.07013404378908
sub-1012_6,0.0,1e-10,1.0,8.317766166719343
sub-1012_7,1.0,20.0,0.9224818372824332,6.95553139400927
sub-1012_8,0.0,1e-10,0.9919210858634423,8.317766166719343
sub-1012_9,0.999999991965753,0.3373336971781495,0.0,6.53317158502057
sub-1012_10,0.7024494472223863,0.006285207871084361,0.9401110522025001,8.317042627741191
sub-1006_1,0.510470687759414,0.6239698575899589,0.4638594166876089,8.317766166719343
sub-1006_2,0.5276084344975825,9.77629207605929,1.0,6.931471995994948
sub-1006_3,0.0,1e-10,1.0,8.317766166719343
sub-1006_4,0.0,0.6720039078141115,0.11813817094703988,8.317766166719343
sub-1006_5,0.0,0.9385369234602855,0.517346855121894,8.317766166719343
sub-1006_6,0.16277693506256263,0.8592896104480794,0.16542550378134446,8.21537861998338
sub-1006_7,0.0,1e-10,1.0,8.317766166719343
sub-1006_8,0.0,1e-10,0.9374530166024545,8.317766166719343
sub-1006_9,0.006873155321059882,20.0,0.0,8.014907861543136
sub-1006_10,0.7138551631161852,1.2617942352822566,0.6254920458639898,7.323081329133996
sub-1007_1,0.4653923305689103,0.9642144007676403,1.0,6.3955308649685225
sub-1007_2,1.0,20.0,0.9622054051313205,7.168965184271515
sub-1007_3,0.012084516159707738,20.0,1.0,7.0871262223961935
sub-1007_4,0.9999999979072649,5.438781971849929,0.7048343970815099,6.726696795283019
sub-1007_5,1.0,0.13987254108186514,1.0,8.112991073247414
sub-1007_6,0.0,1e-10,0.9198037412714574,8.317766166719343
sub-1007_7,0.004722375725685315,20.0,0.0,8.04371197048012
sub-1007_8,1.0,6.167861889736515,0.0,4.158883110972831
sub-1007_9,0.0,1e-10,1.0,8.317766166719343
sub-1007_10,0.003330542024450396,20.0,0.0,7.980765557799678
