Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta,Decay
29,1,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
30,0,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
31,2,2,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
32,1,3,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
33,1,1,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
34,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
35,0,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
36,1,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
37,0,3,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
38,0,3,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
39,0,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
40,0,4,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
41,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
42,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
43,0,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
44,1,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
45,0,3,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
1,2,4,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
2,1,4,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
3,1,1,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
4,1,1,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
5,2,2,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
6,0,1,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
7,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
8,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
9,0,3,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
10,1,1,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
11,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
12,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
13,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
14,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
15,0,3,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
16,0,3,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
17,2,2,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
18,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
19,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
20,1,2,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
21,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
22,1,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
23,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
24,2,3,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
25,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
26,1,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
27,1,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
28,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
29,1,2,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
30,2,2,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
31,0,3,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
32,1,2,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
33,0,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
34,1,2,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
35,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
36,1,2,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
37,0,4,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
38,1,2,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
39,2,2,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
40,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
41,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
42,0,3,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
43,1,4,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
44,2,1,0,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
45,1,1,1,sub-1004_10,0.347654977492263,0.595335185534949,0.0292554628290216
1,2,3,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
2,0,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
3,2,2,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
4,2,1,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
5,0,3,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
6,0,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
7,2,4,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
8,1,1,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
9,0,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
10,1,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
11,2,1,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
12,0,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
13,1,4,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
14,0,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
15,1,2,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
16,0,2,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
17,1,2,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
18,2,2,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
19,2,2,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
20,0,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
21,2,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
22,2,2,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
23,1,3,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
24,0,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
25,1,2,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
26,0,4,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
27,2,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
28,1,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
29,2,1,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
30,1,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
31,1,2,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
32,1,3,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
33,1,4,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
34,2,3,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
35,2,4,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
36,0,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
37,1,2,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
38,2,1,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
39,1,3,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
40,0,3,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
41,1,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
42,0,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
43,0,4,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
44,2,1,0,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
45,0,1,1,sub-2019_1,1.0,0.190589798820126,0.0104060894114481
1,2,4,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
2,2,1,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
3,0,4,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
4,1,4,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
5,1,1,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
6,2,1,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
7,1,4,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
8,2,3,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
9,1,4,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
10,1,3,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
11,2,2,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
12,0,4,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
13,1,2,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
14,0,3,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
15,0,2,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
16,1,3,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
17,0,3,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
18,1,2,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
19,2,4,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
20,2,1,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
21,0,1,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
22,1,2,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
23,2,2,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
24,1,2,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
25,1,4,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
26,1,4,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
27,0,4,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
28,2,3,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
29,2,4,0,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
30,0,4,1,sub-2019_2,1.0,0.190589798820126,0.0104060894114481
