Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta,Decay
30,1,3,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
31,2,3,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
32,2,2,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
33,1,1,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
34,0,3,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
35,2,1,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
36,1,2,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
37,1,4,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
38,2,3,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
39,2,1,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
40,0,3,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
41,0,4,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
42,0,4,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
43,0,3,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
44,1,1,0,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
45,0,3,1,65,0.7339606801356152,0.6362367024292364,0.3572410279748416
1,1,4,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
2,2,3,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
3,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
4,0,2,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
5,0,2,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
6,2,2,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
7,1,2,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
8,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
9,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
10,0,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
11,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
12,0,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
13,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
14,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
15,0,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
16,1,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
17,1,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
18,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
19,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
20,0,3,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
21,1,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
22,0,4,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
23,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
24,0,1,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
25,0,1,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
26,2,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
27,1,4,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
28,2,4,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
29,1,2,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
30,1,4,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
31,2,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
32,0,2,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
33,0,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
34,0,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
35,1,1,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
36,1,1,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
37,1,1,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
38,1,1,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
39,1,1,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
40,1,2,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
41,0,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
42,1,4,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
43,2,4,0,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
44,0,3,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
45,0,4,1,66,0.6490243870713192,1.0754514842464657,0.10864662256460784
1,1,2,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
2,0,2,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
3,2,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
4,2,3,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
5,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
6,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
7,1,4,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
8,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
9,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
10,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
11,2,2,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
12,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
13,2,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
14,2,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
15,1,3,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
16,1,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
17,2,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
18,1,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
19,2,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
20,1,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
21,1,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
22,2,3,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
23,2,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
24,2,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
25,1,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
26,1,4,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
27,1,1,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
28,0,1,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
29,2,4,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
30,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
31,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
32,2,1,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
33,1,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
34,1,1,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
35,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
36,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
37,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
38,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
39,1,2,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
40,2,2,0,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
41,1,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
42,2,1,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
43,1,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
44,0,4,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
45,2,1,1,67,0.9668944811924721,3.9587907792752404,0.4259719844193408
1,1,4,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
2,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
3,1,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
4,2,3,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
5,1,1,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
6,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
7,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
8,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
9,1,1,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
10,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
11,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
12,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
13,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
14,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
15,1,1,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
16,1,1,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
17,1,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
18,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
19,1,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
20,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
21,1,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
22,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
23,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
24,1,2,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
25,1,4,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
26,1,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
27,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
28,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
29,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
30,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
31,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
32,2,2,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
33,1,1,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
34,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
35,1,1,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
36,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
37,2,4,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
38,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
39,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
40,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
41,0,4,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
42,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
43,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
44,1,1,1,68,0.666215186528354,7.3914299360022735,0.1240799211972454
45,2,1,0,68,0.666215186528354,7.3914299360022735,0.1240799211972454
1,1,2,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
2,0,3,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
3,1,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
4,2,3,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
5,1,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
6,1,3,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
7,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
8,1,4,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
9,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
10,2,2,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
11,2,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
12,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
13,1,2,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
14,2,2,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
15,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
16,2,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
17,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
18,1,2,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
19,2,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
20,1,3,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
21,1,4,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
22,2,4,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
23,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
24,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
25,2,1,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
26,2,1,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
27,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
28,1,4,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
29,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
30,2,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
31,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
32,2,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
33,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
34,2,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
35,2,3,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
36,1,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
37,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
38,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
39,2,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
40,1,1,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
41,1,1,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
42,2,3,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
43,0,4,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
44,1,2,0,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
45,1,3,1,69,0.6813258356751678,0.9712337010699358,0.1736231296823566
1,1,3,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
2,0,2,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
3,2,2,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
4,1,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
5,1,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
6,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
7,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
8,1,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
9,1,4,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
10,1,4,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
11,1,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
12,1,1,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
13,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
14,2,1,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
15,1,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
16,2,1,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
17,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
18,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
19,2,2,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
20,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
21,0,4,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
22,0,1,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
23,1,2,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
24,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
25,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
26,0,1,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
27,1,2,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
28,1,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
29,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
30,1,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
31,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
32,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
33,2,3,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
34,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
35,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
36,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
37,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
38,1,4,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
39,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
40,1,1,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
41,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
42,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
43,0,4,1,70,0.4245638856172056,2.636012692642509,0.11907539973770949
44,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
45,2,1,0,70,0.4245638856172056,2.636012692642509,0.11907539973770949
1,0,2,1,71,0.9301570390878227,3.3625957884531905,0.0
2,1,4,1,71,0.9301570390878227,3.3625957884531905,0.0
3,1,4,0,71,0.9301570390878227,3.3625957884531905,0.0
4,2,4,0,71,0.9301570390878227,3.3625957884531905,0.0
5,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
6,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
7,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
8,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
9,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
10,1,1,0,71,0.9301570390878227,3.3625957884531905,0.0
11,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
12,1,1,1,71,0.9301570390878227,3.3625957884531905,0.0
13,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
14,1,1,1,71,0.9301570390878227,3.3625957884531905,0.0
15,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
16,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
17,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
18,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
19,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
20,1,1,0,71,0.9301570390878227,3.3625957884531905,0.0
21,1,1,0,71,0.9301570390878227,3.3625957884531905,0.0
22,1,1,1,71,0.9301570390878227,3.3625957884531905,0.0
23,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
24,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
25,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
26,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
27,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
28,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
29,1,1,0,71,0.9301570390878227,3.3625957884531905,0.0
30,1,1,1,71,0.9301570390878227,3.3625957884531905,0.0
31,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
32,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
33,1,1,1,71,0.9301570390878227,3.3625957884531905,0.0
34,1,1,0,71,0.9301570390878227,3.3625957884531905,0.0
35,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
36,1,1,1,71,0.9301570390878227,3.3625957884531905,0.0
37,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
38,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
39,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
40,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
41,1,1,1,71,0.9301570390878227,3.3625957884531905,0.0
42,1,1,0,71,0.9301570390878227,3.3625957884531905,0.0
43,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
44,0,4,1,71,0.9301570390878227,3.3625957884531905,0.0
45,2,1,0,71,0.9301570390878227,3.3625957884531905,0.0
1,1,2,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
2,0,2,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
3,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
4,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
5,2,2,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
6,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
7,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
8,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
9,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
10,2,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
11,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
12,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
13,1,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
14,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
15,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
16,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
17,1,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
18,2,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
19,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
20,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
21,0,4,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
22,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
23,1,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
24,0,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
25,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
26,0,2,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
27,2,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
28,1,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
29,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
30,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
31,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
32,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
33,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
34,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
35,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
36,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
37,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
38,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
39,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
40,0,4,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
41,1,1,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
42,1,2,1,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
43,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
44,2,1,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
45,1,4,0,72,0.4853138486264966,7.7719487505964855,0.04303681430818312
1,2,3,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
2,1,3,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
3,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
4,1,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
5,0,1,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
6,1,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
7,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
8,2,4,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
9,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
10,0,2,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
11,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
12,0,3,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
13,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
14,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
15,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
16,1,3,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
17,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
18,2,4,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
19,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
20,1,3,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
21,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
22,1,4,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
23,1,1,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
24,1,2,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
25,1,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
26,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
27,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
28,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
29,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
30,1,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
31,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
32,1,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
33,1,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
34,2,4,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
35,1,4,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
36,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
37,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
38,2,3,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
39,0,2,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
40,2,1,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
41,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
42,1,2,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
43,2,3,0,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
44,0,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
45,1,4,1,73,0.09791150504555729,6.7421510737645916,0.23040290839242314
1,2,1,0,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
2,0,2,1,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
3,2,3,0,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
4,1,4,1,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
5,0,3,1,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
6,0,4,1,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
7,1,4,1,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
8,1,4,0,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
9,1,2,0,74,0.7355338308583916,0.48164293358218335,0.2841204080089647
