Trial,Stim_Sequence,Choice,Trustee_Response,Beta,Subject
4,1,1,0,0.037897929552622334,74
5,0,3,1,0.037897929552622334,74
6,2,2,0,0.037897929552622334,74
7,0,4,1,0.037897929552622334,74
8,1,3,0,0.037897929552622334,74
9,1,1,0,0.037897929552622334,74
10,2,4,0,0.037897929552622334,74
11,2,3,0,0.037897929552622334,74
12,2,3,0,0.037897929552622334,74
13,2,3,0,0.037897929552622334,74
14,1,1,0,0.037897929552622334,74
15,1,3,0,0.037897929552622334,74
16,2,4,0,0.037897929552622334,74
17,2,2,0,0.037897929552622334,74
18,0,2,1,0.037897929552622334,74
19,0,1,1,0.037897929552622334,74
20,0,1,1,0.037897929552622334,74
21,1,2,1,0.037897929552622334,74
22,2,2,0,0.037897929552622334,74
23,0,2,1,0.037897929552622334,74
24,1,1,1,0.037897929552622334,74
25,1,1,0,0.037897929552622334,74
26,2,1,0,0.037897929552622334,74
27,1,4,1,0.037897929552622334,74
28,2,3,0,0.037897929552622334,74
29,0,4,1,0.037897929552622334,74
30,1,3,0,0.037897929552622334,74
31,0,2,1,0.037897929552622334,74
32,2,2,0,0.037897929552622334,74
33,0,4,1,0.037897929552622334,74
34,0,3,1,0.037897929552622334,74
35,2,1,0,0.037897929552622334,74
36,1,4,1,0.037897929552622334,74
37,0,4,1,0.037897929552622334,74
38,0,3,1,0.037897929552622334,74
39,2,3,0,0.037897929552622334,74
40,0,1,1,0.037897929552622334,74
41,1,2,1,0.037897929552622334,74
42,2,4,0,0.037897929552622334,74
43,0,2,1,0.037897929552622334,74
44,1,2,1,0.037897929552622334,74
45,1,3,0,0.037897929552622334,74
1,0,4,1,4.679467421630543,75
2,2,1,0,4.679467421630543,75
3,2,2,0,4.679467421630543,75
4,0,3,1,4.679467421630543,75
5,0,2,1,4.679467421630543,75
6,2,4,0,4.679467421630543,75
7,1,2,0,4.679467421630543,75
8,2,4,0,4.679467421630543,75
9,2,4,0,4.679467421630543,75
10,1,1,0,4.679467421630543,75
11,1,3,1,4.679467421630543,75
12,2,3,0,4.679467421630543,75
13,2,3,1,4.679467421630543,75
14,1,1,0,4.679467421630543,75
15,0,2,1,4.679467421630543,75
16,1,1,0,4.679467421630543,75
17,2,3,0,4.679467421630543,75
18,0,2,1,4.679467421630543,75
19,0,1,1,4.679467421630543,75
20,2,2,0,4.679467421630543,75
21,0,2,1,4.679467421630543,75
22,0,3,1,4.679467421630543,75
23,1,4,0,4.679467421630543,75
24,2,4,0,4.679467421630543,75
25,0,4,1,4.679467421630543,75
26,1,2,0,4.679467421630543,75
27,0,1,1,4.679467421630543,75
28,1,3,0,4.679467421630543,75
29,2,3,0,4.679467421630543,75
30,2,3,0,4.679467421630543,75
31,0,2,1,4.679467421630543,75
32,1,1,0,4.679467421630543,75
33,1,1,0,4.679467421630543,75
34,1,2,1,4.679467421630543,75
35,1,4,1,4.679467421630543,75
36,0,2,1,4.679467421630543,75
37,2,1,0,4.679467421630543,75
38,1,1,1,4.679467421630543,75
39,2,3,1,4.679467421630543,75
40,0,4,1,4.679467421630543,75
41,0,1,1,4.679467421630543,75
42,0,3,1,4.679467421630543,75
43,1,1,1,4.679467421630543,75
44,1,2,0,4.679467421630543,75
45,2,3,0,4.679467421630543,75
1,1,2,0,9.571602583812433,76
2,0,4,1,9.571602583812433,76
3,0,1,1,9.571602583812433,76
4,1,4,1,9.571602583812433,76
5,2,3,0,9.571602583812433,76
6,0,4,1,9.571602583812433,76
7,1,4,1,9.571602583812433,76
8,2,4,0,9.571602583812433,76
9,0,1,1,9.571602583812433,76
10,2,4,0,9.571602583812433,76
11,2,2,0,9.571602583812433,76
12,2,1,0,9.571602583812433,76
13,1,3,0,9.571602583812433,76
14,2,2,1,9.571602583812433,76
15,1,2,0,9.571602583812433,76
16,2,1,0,9.571602583812433,76
17,0,3,1,9.571602583812433,76
18,2,3,0,9.571602583812433,76
19,2,3,0,9.571602583812433,76
20,0,4,1,9.571602583812433,76
21,0,4,1,9.571602583812433,76
22,1,3,0,9.571602583812433,76
23,1,2,0,9.571602583812433,76
24,1,3,1,9.571602583812433,76
25,2,2,0,9.571602583812433,76
26,0,4,1,9.571602583812433,76
27,0,1,1,9.571602583812433,76
28,0,1,1,9.571602583812433,76
29,1,1,1,9.571602583812433,76
30,0,4,1,9.571602583812433,76
31,1,2,1,9.571602583812433,76
32,1,4,1,9.571602583812433,76
33,0,3,0,9.571602583812433,76
34,2,2,0,9.571602583812433,76
35,1,1,1,9.571602583812433,76
36,0,1,1,9.571602583812433,76
37,2,4,0,9.571602583812433,76
38,1,3,1,9.571602583812433,76
39,1,3,1,9.571602583812433,76
40,0,3,1,9.571602583812433,76
41,2,4,0,9.571602583812433,76
42,0,2,0,9.571602583812433,76
43,2,1,0,9.571602583812433,76
44,1,2,1,9.571602583812433,76
45,2,4,0,9.571602583812433,76
1,1,3,1,1.1215049759202083,77
2,0,4,1,1.1215049759202083,77
3,2,4,0,1.1215049759202083,77
4,0,2,1,1.1215049759202083,77
5,2,2,0,1.1215049759202083,77
6,2,3,0,1.1215049759202083,77
7,2,1,0,1.1215049759202083,77
8,0,4,1,1.1215049759202083,77
9,0,2,1,1.1215049759202083,77
10,2,3,0,1.1215049759202083,77
11,0,3,1,1.1215049759202083,77
12,0,4,1,1.1215049759202083,77
13,2,3,0,1.1215049759202083,77
14,1,3,1,1.1215049759202083,77
15,1,3,1,1.1215049759202083,77
16,1,1,1,1.1215049759202083,77
17,2,1,0,1.1215049759202083,77
18,2,1,0,1.1215049759202083,77
19,0,2,0,1.1215049759202083,77
20,1,3,1,1.1215049759202083,77
21,2,4,0,1.1215049759202083,77
22,0,3,1,1.1215049759202083,77
23,2,4,1,1.1215049759202083,77
24,2,2,0,1.1215049759202083,77
25,1,3,1,1.1215049759202083,77
26,1,2,0,1.1215049759202083,77
27,1,2,1,1.1215049759202083,77
28,0,2,1,1.1215049759202083,77
29,2,2,0,1.1215049759202083,77
30,2,3,0,1.1215049759202083,77
31,1,4,0,1.1215049759202083,77
32,1,3,1,1.1215049759202083,77
33,0,3,1,1.1215049759202083,77
34,1,1,1,1.1215049759202083,77
35,0,3,1,1.1215049759202083,77
36,1,2,1,1.1215049759202083,77
37,1,2,1,1.1215049759202083,77
38,1,1,1,1.1215049759202083,77
39,0,1,1,1.1215049759202083,77
40,1,2,0,1.1215049759202083,77
41,2,2,0,1.1215049759202083,77
42,2,1,0,1.1215049759202083,77
43,0,3,1,1.1215049759202083,77
44,0,2,1,1.1215049759202083,77
45,0,3,1,1.1215049759202083,77
1,2,4,0,1.152648817235767,78
2,0,1,1,1.152648817235767,78
3,2,4,0,1.152648817235767,78
4,1,1,1,1.152648817235767,78
5,0,4,1,1.152648817235767,78
6,1,3,0,1.152648817235767,78
7,0,2,1,1.152648817235767,78
8,2,2,0,1.152648817235767,78
9,1,1,1,1.152648817235767,78
10,1,2,1,1.152648817235767,78
11,2,3,0,1.152648817235767,78
12,2,4,0,1.152648817235767,78
13,2,1,0,1.152648817235767,78
14,0,2,1,1.152648817235767,78
15,1,1,0,1.152648817235767,78
16,1,3,1,1.152648817235767,78
17,0,2,1,1.152648817235767,78
18,2,1,0,1.152648817235767,78
19,0,3,1,1.152648817235767,78
20,1,1,1,1.152648817235767,78
21,0,1,1,1.152648817235767,78
22,2,3,0,1.152648817235767,78
23,2,2,0,1.152648817235767,78
24,0,4,1,1.152648817235767,78
25,2,4,1,1.152648817235767,78
26,0,4,1,1.152648817235767,78
27,1,4,1,1.152648817235767,78
28,2,3,0,1.152648817235767,78
29,1,2,0,1.152648817235767,78
30,2,4,0,1.152648817235767,78
31,0,2,1,1.152648817235767,78
32,1,4,1,1.152648817235767,78
33,2,1,0,1.152648817235767,78
34,1,1,1,1.152648817235767,78
35,0,4,1,1.152648817235767,78
36,1,2,1,1.152648817235767,78
37,0,2,1,1.152648817235767,78
38,0,4,1,1.152648817235767,78
39,0,1,1,1.152648817235767,78
40,0,4,0,1.152648817235767,78
41,2,2,0,1.152648817235767,78
42,1,4,0,1.152648817235767,78
43,2,1,0,1.152648817235767,78
44,1,3,0,1.152648817235767,78
45,1,3,0,1.152648817235767,78
1,1,1,1,3.45513455748749,79
2,2,1,0,3.45513455748749,79
3,1,2,1,3.45513455748749,79
4,2,4,0,3.45513455748749,79
5,0,2,1,3.45513455748749,79
6,1,2,1,3.45513455748749,79
7,2,4,0,3.45513455748749,79
8,0,3,1,3.45513455748749,79
9,0,1,1,3.45513455748749,79
10,2,1,0,3.45513455748749,79
11,1,1,1,3.45513455748749,79
12,2,3,0,3.45513455748749,79
13,0,1,1,3.45513455748749,79
14,0,2,1,3.45513455748749,79
15,1,1,0,3.45513455748749,79
16,1,2,1,3.45513455748749,79
17,0,2,1,3.45513455748749,79
18,2,3,0,3.45513455748749,79
19,0,4,1,3.45513455748749,79
20,2,2,0,3.45513455748749,79
21,1,3,1,3.45513455748749,79
22,1,2,1,3.45513455748749,79
23,1,4,1,3.45513455748749,79
24,0,2,1,3.45513455748749,79
25,0,3,1,3.45513455748749,79
26,0,2,1,3.45513455748749,79
27,1,2,0,3.45513455748749,79
28,0,3,1,3.45513455748749,79
29,2,3,0,3.45513455748749,79
30,0,4,1,3.45513455748749,79
31,2,2,0,3.45513455748749,79
32,2,1,0,3.45513455748749,79
33,1,1,1,3.45513455748749,79
34,2,2,0,3.45513455748749,79
35,1,2,1,3.45513455748749,79
36,1,1,1,3.45513455748749,79
37,1,4,1,3.45513455748749,79
38,1,4,1,3.45513455748749,79
39,0,1,1,3.45513455748749,79
40,0,2,1,3.45513455748749,79
41,2,3,0,3.45513455748749,79
42,2,4,0,3.45513455748749,79
43,0,2,1,3.45513455748749,79
44,2,3,0,3.45513455748749,79
45,2,3,0,3.45513455748749,79
1,1,3,1,14.003069427728501,80
2,1,4,0,14.003069427728501,80
3,2,4,0,14.003069427728501,80
4,0,2,1,14.003069427728501,80
5,1,3,1,14.003069427728501,80
6,0,4,1,14.003069427728501,80
7,0,4,1,14.003069427728501,80
8,1,4,1,14.003069427728501,80
9,1,4,0,14.003069427728501,80
10,1,4,0,14.003069427728501,80
11,2,2,0,14.003069427728501,80
12,0,2,1,14.003069427728501,80
13,1,2,1,14.003069427728501,80
14,2,4,0,14.003069427728501,80
15,2,3,1,14.003069427728501,80
16,1,4,0,14.003069427728501,80
17,2,3,0,14.003069427728501,80
18,0,2,1,14.003069427728501,80
19,1,1,0,14.003069427728501,80
20,1,2,1,14.003069427728501,80
21,2,4,1,14.003069427728501,80
22,0,2,1,14.003069427728501,80
23,2,2,0,14.003069427728501,80
24,2,4,0,14.003069427728501,80
25,2,4,0,14.003069427728501,80
26,2,3,0,14.003069427728501,80
27,0,4,1,14.003069427728501,80
28,2,4,0,14.003069427728501,80
29,0,2,1,14.003069427728501,80
30,2,3,0,14.003069427728501,80
31,0,1,1,14.003069427728501,80
32,0,3,1,14.003069427728501,80
33,0,4,1,14.003069427728501,80
34,1,3,0,14.003069427728501,80
35,1,2,0,14.003069427728501,80
36,2,2,0,14.003069427728501,80
37,1,1,0,14.003069427728501,80
38,0,2,1,14.003069427728501,80
39,0,3,1,14.003069427728501,80
40,0,4,1,14.003069427728501,80
41,2,4,1,14.003069427728501,80
42,1,4,1,14.003069427728501,80
43,2,4,0,14.003069427728501,80
44,1,1,0,14.003069427728501,80
45,0,1,1,14.003069427728501,80
1,2,1,0,17.51323008843436,81
2,2,3,0,17.51323008843436,81
3,0,3,1,17.51323008843436,81
4,0,2,1,17.51323008843436,81
5,1,3,0,17.51323008843436,81
6,0,3,1,17.51323008843436,81
7,1,1,1,17.51323008843436,81
8,1,1,0,17.51323008843436,81
9,0,3,1,17.51323008843436,81
10,2,1,0,17.51323008843436,81
11,2,4,0,17.51323008843436,81
12,1,4,1,17.51323008843436,81
13,1,2,0,17.51323008843436,81
14,0,4,0,17.51323008843436,81
15,1,2,0,17.51323008843436,81
16,2,4,0,17.51323008843436,81
17,1,3,0,17.51323008843436,81
18,0,3,1,17.51323008843436,81
19,1,1,1,17.51323008843436,81
20,2,4,1,17.51323008843436,81
21,2,3,0,17.51323008843436,81
22,0,4,1,17.51323008843436,81
23,0,3,1,17.51323008843436,81
24,2,2,0,17.51323008843436,81
25,0,4,1,17.51323008843436,81
26,0,4,1,17.51323008843436,81
27,1,3,1,17.51323008843436,81
28,2,3,0,17.51323008843436,81
29,1,1,1,17.51323008843436,81
30,1,4,1,17.51323008843436,81
31,2,2,0,17.51323008843436,81
32,2,2,0,17.51323008843436,81
33,0,2,1,17.51323008843436,81
34,1,3,1,17.51323008843436,81
35,0,1,1,17.51323008843436,81
36,0,3,1,17.51323008843436,81
37,0,2,1,17.51323008843436,81
38,2,3,0,17.51323008843436,81
39,0,4,1,17.51323008843436,81
40,2,1,0,17.51323008843436,81
41,1,2,0,17.51323008843436,81
42,1,4,1,17.51323008843436,81
43,2,2,0,17.51323008843436,81
44,2,3,0,17.51323008843436,81
45,1,3,1,17.51323008843436,81
1,2,2,0,2.692374563208843,82
2,0,2,1,2.692374563208843,82
3,1,1,1,2.692374563208843,82
4,0,4,1,2.692374563208843,82
5,0,2,1,2.692374563208843,82
6,2,1,0,2.692374563208843,82
7,1,2,1,2.692374563208843,82
8,1,2,0,2.692374563208843,82
9,2,2,0,2.692374563208843,82
10,1,1,1,2.692374563208843,82
11,1,2,0,2.692374563208843,82
12,1,4,1,2.692374563208843,82
13,2,3,1,2.692374563208843,82
14,0,2,1,2.692374563208843,82
15,1,3,0,2.692374563208843,82
16,0,2,1,2.692374563208843,82
17,2,1,0,2.692374563208843,82
18,1,1,1,2.692374563208843,82
19,2,3,0,2.692374563208843,82
20,0,1,1,2.692374563208843,82
21,0,3,1,2.692374563208843,82
22,0,3,1,2.692374563208843,82
23,1,4,1,2.692374563208843,82
24,2,4,0,2.692374563208843,82
25,2,3,0,2.692374563208843,82
26,0,1,1,2.692374563208843,82
27,2,1,0,2.692374563208843,82
28,1,1,0,2.692374563208843,82
29,2,4,0,2.692374563208843,82
30,2,3,0,2.692374563208843,82
31,0,1,0,2.692374563208843,82
32,0,1,1,2.692374563208843,82
33,2,1,0,2.692374563208843,82
34,1,3,1,2.692374563208843,82
35,1,4,0,2.692374563208843,82
36,0,4,1,2.692374563208843,82
37,2,4,0,2.692374563208843,82
38,1,1,1,2.692374563208843,82
39,1,2,0,2.692374563208843,82
40,1,2,1,2.692374563208843,82
41,0,2,1,2.692374563208843,82
42,0,2,0,2.692374563208843,82
43,0,3,1,2.692374563208843,82
44,2,1,0,2.692374563208843,82
45,2,1,0,2.692374563208843,82
1,0,2,1,0.9637153000519229,83
2,2,4,0,0.9637153000519229,83
3,1,1,0,0.9637153000519229,83
4,1,1,0,0.9637153000519229,83
5,1,1,1,0.9637153000519229,83
6,0,2,1,0.9637153000519229,83
7,2,4,0,0.9637153000519229,83
8,1,2,0,0.9637153000519229,83
9,0,4,1,0.9637153000519229,83
10,0,2,1,0.9637153000519229,83
11,1,2,0,0.9637153000519229,83
12,0,4,1,0.9637153000519229,83
13,1,4,1,0.9637153000519229,83
14,1,1,0,0.9637153000519229,83
15,0,4,1,0.9637153000519229,83
16,1,2,1,0.9637153000519229,83
17,0,3,1,0.9637153000519229,83
18,1,1,1,0.9637153000519229,83
19,1,3,1,0.9637153000519229,83
20,0,1,1,0.9637153000519229,83
21,0,4,1,0.9637153000519229,83
22,0,4,1,0.9637153000519229,83
23,1,4,1,0.9637153000519229,83
24,2,4,0,0.9637153000519229,83
25,2,4,1,0.9637153000519229,83
26,2,3,0,0.9637153000519229,83
27,1,3,1,0.9637153000519229,83
28,2,4,0,0.9637153000519229,83
29,2,4,0,0.9637153000519229,83
30,0,1,1,0.9637153000519229,83
31,2,4,0,0.9637153000519229,83
32,2,1,0,0.9637153000519229,83
33,2,3,0,0.9637153000519229,83
34,1,4,1,0.9637153000519229,83
35,0,4,1,0.9637153000519229,83
36,0,3,1,0.9637153000519229,83
37,2,1,0,0.9637153000519229,83
38,1,2,1,0.9637153000519229,83
39,2,4,0,0.9637153000519229,83
40,2,2,0,0.9637153000519229,83
41,0,1,1,0.9637153000519229,83
42,1,2,1,0.9637153000519229,83
43,2,2,0,0.9637153000519229,83
44,2,4,0,0.9637153000519229,83
45,0,3,1,0.9637153000519229,83
1,0,2,1,0.6241987510770828,84
2,0,1,1,0.6241987510770828,84
3,1,1,1,0.6241987510770828,84
4,0,1,1,0.6241987510770828,84
5,1,3,1,0.6241987510770828,84
6,2,4,0,0.6241987510770828,84
7,1,3,1,0.6241987510770828,84
8,2,1,0,0.6241987510770828,84
9,1,3,1,0.6241987510770828,84
10,2,4,0,0.6241987510770828,84
11,2,4,0,0.6241987510770828,84
12,0,4,1,0.6241987510770828,84
13,1,2,0,0.6241987510770828,84
14,0,3,1,0.6241987510770828,84
15,2,1,0,0.6241987510770828,84
16,2,1,0,0.6241987510770828,84
17,2,4,0,0.6241987510770828,84
18,1,1,0,0.6241987510770828,84
19,2,1,0,0.6241987510770828,84
20,2,4,0,0.6241987510770828,84
21,0,3,1,0.6241987510770828,84
22,2,1,0,0.6241987510770828,84
23,2,4,0,0.6241987510770828,84
24,0,3,1,0.6241987510770828,84
25,2,3,1,0.6241987510770828,84
26,1,3,0,0.6241987510770828,84
27,1,1,1,0.6241987510770828,84
28,0,4,1,0.6241987510770828,84
29,0,2,1,0.6241987510770828,84
30,1,2,1,0.6241987510770828,84
31,0,1,1,0.6241987510770828,84
32,2,4,0,0.6241987510770828,84
33,1,2,0,0.6241987510770828,84
34,1,3,1,0.6241987510770828,84
35,0,3,1,0.6241987510770828,84
36,2,3,0,0.6241987510770828,84
37,1,2,1,0.6241987510770828,84
38,1,3,1,0.6241987510770828,84
39,0,4,1,0.6241987510770828,84
40,1,4,1,0.6241987510770828,84
41,0,4,1,0.6241987510770828,84
42,2,4,0,0.6241987510770828,84
43,0,3,1,0.6241987510770828,84
44,0,1,0,0.6241987510770828,84
45,1,3,0,0.6241987510770828,84
1,2,1,0,3.774152312881416,85
2,1,2,1,3.774152312881416,85
3,0,1,1,3.774152312881416,85
4,0,2,1,3.774152312881416,85
5,0,1,1,3.774152312881416,85
6,1,3,0,3.774152312881416,85
7,0,1,1,3.774152312881416,85
8,2,2,1,3.774152312881416,85
9,0,4,1,3.774152312881416,85
10,0,2,1,3.774152312881416,85
11,2,1,0,3.774152312881416,85
12,2,3,0,3.774152312881416,85
13,0,4,0,3.774152312881416,85
14,1,3,0,3.774152312881416,85
15,1,2,1,3.774152312881416,85
16,1,3,0,3.774152312881416,85
17,0,2,0,3.774152312881416,85
18,1,3,1,3.774152312881416,85
19,2,1,0,3.774152312881416,85
20,2,2,0,3.774152312881416,85
21,2,2,0,3.774152312881416,85
22,1,2,0,3.774152312881416,85
23,2,4,0,3.774152312881416,85
24,0,4,1,3.774152312881416,85
25,2,3,0,3.774152312881416,85
26,0,1,1,3.774152312881416,85
27,2,4,0,3.774152312881416,85
28,1,3,1,3.774152312881416,85
29,0,3,1,3.774152312881416,85
30,2,1,0,3.774152312881416,85
31,1,4,1,3.774152312881416,85
32,1,4,1,3.774152312881416,85
33,2,3,0,3.774152312881416,85
34,2,3,0,3.774152312881416,85
35,2,3,1,3.774152312881416,85
36,2,3,0,3.774152312881416,85
37,1,2,1,3.774152312881416,85
38,0,4,1,3.774152312881416,85
39,0,4,1,3.774152312881416,85
40,1,4,1,3.774152312881416,85
41,1,4,1,3.774152312881416,85
42,1,1,1,3.774152312881416,85
43,0,2,1,3.774152312881416,85
44,0,1,1,3.774152312881416,85
45,1,1,1,3.774152312881416,85
1,1,1,0,2.4800105641737775,86
2,2,4,0,2.4800105641737775,86
3,0,2,1,2.4800105641737775,86
4,1,3,0,2.4800105641737775,86
5,2,4,0,2.4800105641737775,86
6,0,1,1,2.4800105641737775,86
7,1,2,0,2.4800105641737775,86
8,0,2,1,2.4800105641737775,86
9,2,4,0,2.4800105641737775,86
10,2,1,0,2.4800105641737775,86
11,1,2,1,2.4800105641737775,86
12,1,3,1,2.4800105641737775,86
13,0,4,1,2.4800105641737775,86
14,0,1,1,2.4800105641737775,86
15,1,3,0,2.4800105641737775,86
16,2,3,0,2.4800105641737775,86
17,1,1,1,2.4800105641737775,86
18,1,1,1,2.4800105641737775,86
19,1,1,0,2.4800105641737775,86
20,0,1,1,2.4800105641737775,86
21,0,2,1,2.4800105641737775,86
22,2,4,0,2.4800105641737775,86
23,0,3,1,2.4800105641737775,86
24,0,3,1,2.4800105641737775,86
25,0,3,1,2.4800105641737775,86
26,1,2,1,2.4800105641737775,86
27,2,3,0,2.4800105641737775,86
28,1,3,1,2.4800105641737775,86
29,2,2,0,2.4800105641737775,86
30,0,3,1,2.4800105641737775,86
31,1,3,0,2.4800105641737775,86
32,2,3,0,2.4800105641737775,86
33,1,1,1,2.4800105641737775,86
34,2,4,0,2.4800105641737775,86
35,0,4,1,2.4800105641737775,86
36,2,4,0,2.4800105641737775,86
37,2,3,0,2.4800105641737775,86
38,1,1,1,2.4800105641737775,86
39,0,1,1,2.4800105641737775,86
40,0,3,1,2.4800105641737775,86
41,2,3,1,2.4800105641737775,86
42,0,3,1,2.4800105641737775,86
43,2,1,0,2.4800105641737775,86
44,1,4,1,2.4800105641737775,86
45,2,4,0,2.4800105641737775,86
1,0,1,1,2.864057697838263,87
2,0,2,1,2.864057697838263,87
3,1,1,0,2.864057697838263,87
4,1,4,0,2.864057697838263,87
5,1,3,1,2.864057697838263,87
6,2,4,0,2.864057697838263,87
7,1,3,1,2.864057697838263,87
8,1,3,1,2.864057697838263,87
9,2,3,0,2.864057697838263,87
10,0,4,1,2.864057697838263,87
11,2,1,0,2.864057697838263,87
12,2,1,0,2.864057697838263,87
13,1,3,0,2.864057697838263,87
14,0,1,1,2.864057697838263,87
15,2,2,0,2.864057697838263,87
16,2,2,0,2.864057697838263,87
17,2,1,0,2.864057697838263,87
18,0,4,1,2.864057697838263,87
19,1,4,1,2.864057697838263,87
20,2,1,0,2.864057697838263,87
21,0,2,1,2.864057697838263,87
22,0,1,1,2.864057697838263,87
23,0,3,1,2.864057697838263,87
24,1,2,0,2.864057697838263,87
25,2,4,0,2.864057697838263,87
26,1,1,0,2.864057697838263,87
27,2,3,0,2.864057697838263,87
28,1,1,0,2.864057697838263,87
29,2,1,0,2.864057697838263,87
30,0,2,1,2.864057697838263,87
31,1,4,1,2.864057697838263,87
32,0,2,1,2.864057697838263,87
33,2,3,0,2.864057697838263,87
34,0,4,1,2.864057697838263,87
35,2,1,0,2.864057697838263,87
36,0,1,1,2.864057697838263,87
37,0,1,1,2.864057697838263,87
38,1,3,1,2.864057697838263,87
39,0,1,1,2.864057697838263,87
40,1,4,1,2.864057697838263,87
41,2,4,0,2.864057697838263,87
42,2,4,0,2.864057697838263,87
43,1,2,1,2.864057697838263,87
44,0,4,1,2.864057697838263,87
45,1,3,1,2.864057697838263,87
1,0,2,1,3.8984738216750534,88
2,0,2,1,3.8984738216750534,88
3,0,3,1,3.8984738216750534,88
4,1,4,1,3.8984738216750534,88
5,1,1,1,3.8984738216750534,88
6,1,2,1,3.8984738216750534,88
7,2,1,0,3.8984738216750534,88
8,2,4,0,3.8984738216750534,88
9,0,1,1,3.8984738216750534,88
10,0,3,1,3.8984738216750534,88
11,2,3,0,3.8984738216750534,88
12,1,1,1,3.8984738216750534,88
13,1,3,1,3.8984738216750534,88
14,1,1,1,3.8984738216750534,88
15,2,3,0,3.8984738216750534,88
16,1,4,0,3.8984738216750534,88
17,0,4,1,3.8984738216750534,88
18,2,3,0,3.8984738216750534,88
19,2,3,0,3.8984738216750534,88
20,0,4,1,3.8984738216750534,88
21,2,4,0,3.8984738216750534,88
22,1,4,1,3.8984738216750534,88
23,0,2,1,3.8984738216750534,88
24,2,3,0,3.8984738216750534,88
25,0,1,1,3.8984738216750534,88
26,2,4,0,3.8984738216750534,88
27,1,1,1,3.8984738216750534,88
28,2,4,0,3.8984738216750534,88
29,0,3,0,3.8984738216750534,88
30,0,1,1,3.8984738216750534,88
31,0,2,1,3.8984738216750534,88
32,1,2,0,3.8984738216750534,88
33,2,3,0,3.8984738216750534,88
34,2,1,0,3.8984738216750534,88
35,1,3,1,3.8984738216750534,88
36,1,3,0,3.8984738216750534,88
37,2,3,0,3.8984738216750534,88
38,1,3,0,3.8984738216750534,88
39,2,4,0,3.8984738216750534,88
40,0,4,1,3.8984738216750534,88
41,0,3,1,3.8984738216750534,88
42,1,3,1,3.8984738216750534,88
43,2,3,0,3.8984738216750534,88
44,1,1,0,3.8984738216750534,88
45,0,4,1,3.8984738216750534,88
1,2,4,0,11.62431224152117,89
2,2,1,0,11.62431224152117,89
3,2,3,0,11.62431224152117,89
4,0,2,1,11.62431224152117,89
5,0,2,1,11.62431224152117,89
6,1,3,0,11.62431224152117,89
7,2,1,0,11.62431224152117,89
8,1,4,1,11.62431224152117,89
9,2,3,0,11.62431224152117,89
10,0,4,1,11.62431224152117,89
11,0,4,1,11.62431224152117,89
12,1,3,1,11.62431224152117,89
13,0,3,1,11.62431224152117,89
14,0,3,0,11.62431224152117,89
15,1,2,1,11.62431224152117,89
16,2,4,0,11.62431224152117,89
17,0,4,1,11.62431224152117,89
18,1,4,1,11.62431224152117,89
19,1,4,1,11.62431224152117,89
20,0,3,1,11.62431224152117,89
21,0,3,1,11.62431224152117,89
22,0,3,1,11.62431224152117,89
23,1,2,1,11.62431224152117,89
24,0,2,1,11.62431224152117,89
25,0,2,1,11.62431224152117,89
26,2,2,0,11.62431224152117,89
27,0,4,1,11.62431224152117,89
28,2,4,0,11.62431224152117,89
29,1,1,1,11.62431224152117,89
30,2,3,0,11.62431224152117,89
31,1,4,1,11.62431224152117,89
32,2,1,1,11.62431224152117,89
33,1,1,1,11.62431224152117,89
34,2,2,0,11.62431224152117,89
35,2,3,0,11.62431224152117,89
36,1,1,0,11.62431224152117,89
37,0,4,0,11.62431224152117,89
38,0,1,1,11.62431224152117,89
39,2,2,0,11.62431224152117,89
40,1,1,1,11.62431224152117,89
41,1,1,1,11.62431224152117,89
42,2,4,1,11.62431224152117,89
43,1,4,0,11.62431224152117,89
44,2,2,0,11.62431224152117,89
45,1,3,0,11.62431224152117,89
1,2,4,0,15.196027222714202,90
2,2,1,0,15.196027222714202,90
3,1,3,0,15.196027222714202,90
4,2,1,1,15.196027222714202,90
5,1,3,0,15.196027222714202,90
6,1,3,1,15.196027222714202,90
7,1,2,0,15.196027222714202,90
8,0,2,1,15.196027222714202,90
9,2,4,0,15.196027222714202,90
10,2,2,0,15.196027222714202,90
11,0,3,1,15.196027222714202,90
12,0,1,1,15.196027222714202,90
13,2,4,0,15.196027222714202,90
14,2,1,0,15.196027222714202,90
15,2,3,0,15.196027222714202,90
16,0,4,1,15.196027222714202,90
17,0,4,1,15.196027222714202,90
18,1,4,0,15.196027222714202,90
19,0,3,1,15.196027222714202,90
20,2,3,0,15.196027222714202,90
21,2,1,0,15.196027222714202,90
22,2,3,1,15.196027222714202,90
23,2,2,0,15.196027222714202,90
24,1,2,1,15.196027222714202,90
25,1,2,1,15.196027222714202,90
26,0,4,0,15.196027222714202,90
27,1,3,1,15.196027222714202,90
28,0,1,1,15.196027222714202,90
29,1,4,1,15.196027222714202,90
30,1,1,1,15.196027222714202,90
31,0,4,0,15.196027222714202,90
32,1,3,0,15.196027222714202,90
33,2,1,0,15.196027222714202,90
34,0,2,1,15.196027222714202,90
35,0,2,1,15.196027222714202,90
36,1,3,1,15.196027222714202,90
37,2,2,0,15.196027222714202,90
38,0,2,1,15.196027222714202,90
39,0,4,1,15.196027222714202,90
40,1,3,1,15.196027222714202,90
41,1,1,1,15.196027222714202,90
42,0,2,1,15.196027222714202,90
43,1,4,1,15.196027222714202,90
44,2,4,0,15.196027222714202,90
