Trial,Stim_Sequence,Choice,Trustee_Response,Alpha,Beta,Subject
45,2,3,0,0.8908457263412182,0.3657164669590448,67
1,0,1,1,0.17573420946139467,16.845032601552933,68
2,2,3,0,0.17573420946139467,16.845032601552933,68
3,0,3,0,0.17573420946139467,16.845032601552933,68
4,2,1,0,0.17573420946139467,16.845032601552933,68
5,0,1,1,0.17573420946139467,16.845032601552933,68
6,0,1,1,0.17573420946139467,16.845032601552933,68
7,1,4,1,0.17573420946139467,16.845032601552933,68
8,2,1,0,0.17573420946139467,16.845032601552933,68
9,0,1,1,0.17573420946139467,16.845032601552933,68
10,1,4,1,0.17573420946139467,16.845032601552933,68
11,2,1,0,0.17573420946139467,16.845032601552933,68
12,1,4,0,0.17573420946139467,16.845032601552933,68
13,2,1,0,0.17573420946139467,16.845032601552933,68
14,1,4,0,0.17573420946139467,16.845032601552933,68
15,0,1,1,0.17573420946139467,16.845032601552933,68
16,2,1,0,0.17573420946139467,16.845032601552933,68
17,0,1,1,0.17573420946139467,16.845032601552933,68
18,2,1,0,0.17573420946139467,16.845032601552933,68
19,1,1,1,0.17573420946139467,16.845032601552933,68
20,0,1,1,0.17573420946139467,16.845032601552933,68
21,0,1,1,0.17573420946139467,16.845032601552933,68
22,1,1,0,0.17573420946139467,16.845032601552933,68
23,0,1,1,0.17573420946139467,16.845032601552933,68
24,0,1,0,0.17573420946139467,16.845032601552933,68
25,1,1,1,0.17573420946139467,16.845032601552933,68
26,1,1,1,0.17573420946139467,16.845032601552933,68
27,0,1,1,0.17573420946139467,16.845032601552933,68
28,2,1,0,0.17573420946139467,16.845032601552933,68
29,1,1,1,0.17573420946139467,16.845032601552933,68
30,2,1,1,0.17573420946139467,16.845032601552933,68
31,2,1,0,0.17573420946139467,16.845032601552933,68
32,2,1,0,0.17573420946139467,16.845032601552933,68
33,1,1,1,0.17573420946139467,16.845032601552933,68
34,0,1,1,0.17573420946139467,16.845032601552933,68
35,0,1,1,0.17573420946139467,16.845032601552933,68
36,2,1,0,0.17573420946139467,16.845032601552933,68
37,1,1,1,0.17573420946139467,16.845032601552933,68
38,2,1,0,0.17573420946139467,16.845032601552933,68
39,2,1,0,0.17573420946139467,16.845032601552933,68
40,0,1,1,0.17573420946139467,16.845032601552933,68
41,1,1,1,0.17573420946139467,16.845032601552933,68
42,1,1,1,0.17573420946139467,16.845032601552933,68
43,2,1,0,0.17573420946139467,16.845032601552933,68
44,1,1,0,0.17573420946139467,16.845032601552933,68
45,1,1,0,0.17573420946139467,16.845032601552933,68
1,0,4,1,0.15212197196802865,4.709627261266714,69
2,0,4,1,0.15212197196802865,4.709627261266714,69
3,2,3,0,0.15212197196802865,4.709627261266714,69
4,0,4,1,0.15212197196802865,4.709627261266714,69
5,1,3,1,0.15212197196802865,4.709627261266714,69
6,1,4,0,0.15212197196802865,4.709627261266714,69
7,0,4,1,0.15212197196802865,4.709627261266714,69
8,0,4,1,0.15212197196802865,4.709627261266714,69
9,2,1,0,0.15212197196802865,4.709627261266714,69
10,2,1,1,0.15212197196802865,4.709627261266714,69
11,2,1,0,0.15212197196802865,4.709627261266714,69
12,2,1,0,0.15212197196802865,4.709627261266714,69
13,1,3,0,0.15212197196802865,4.709627261266714,69
14,1,1,1,0.15212197196802865,4.709627261266714,69
15,1,1,1,0.15212197196802865,4.709627261266714,69
16,1,1,1,0.15212197196802865,4.709627261266714,69
17,2,1,0,0.15212197196802865,4.709627261266714,69
18,0,4,1,0.15212197196802865,4.709627261266714,69
19,1,1,0,0.15212197196802865,4.709627261266714,69
20,2,1,0,0.15212197196802865,4.709627261266714,69
21,0,4,1,0.15212197196802865,4.709627261266714,69
22,2,1,0,0.15212197196802865,4.709627261266714,69
23,2,1,0,0.15212197196802865,4.709627261266714,69
24,1,1,0,0.15212197196802865,4.709627261266714,69
25,0,4,1,0.15212197196802865,4.709627261266714,69
26,2,1,0,0.15212197196802865,4.709627261266714,69
27,0,4,1,0.15212197196802865,4.709627261266714,69
28,0,4,1,0.15212197196802865,4.709627261266714,69
29,1,1,1,0.15212197196802865,4.709627261266714,69
30,2,2,0,0.15212197196802865,4.709627261266714,69
31,0,4,1,0.15212197196802865,4.709627261266714,69
32,1,1,1,0.15212197196802865,4.709627261266714,69
33,1,1,1,0.15212197196802865,4.709627261266714,69
34,0,4,1,0.15212197196802865,4.709627261266714,69
35,2,1,0,0.15212197196802865,4.709627261266714,69
36,1,1,1,0.15212197196802865,4.709627261266714,69
37,0,4,1,0.15212197196802865,4.709627261266714,69
38,1,1,0,0.15212197196802865,4.709627261266714,69
39,2,1,0,0.15212197196802865,4.709627261266714,69
40,2,1,0,0.15212197196802865,4.709627261266714,69
41,1,1,1,0.15212197196802865,4.709627261266714,69
42,1,1,0,0.15212197196802865,4.709627261266714,69
43,0,4,1,0.15212197196802865,4.709627261266714,69
44,0,4,1,0.15212197196802865,4.709627261266714,69
45,2,1,0,0.15212197196802865,4.709627261266714,69
1,1,4,1,0.5758308562716131,8.073031296599451,70
2,0,1,1,0.5758308562716131,8.073031296599451,70
3,2,2,1,0.5758308562716131,8.073031296599451,70
4,1,4,0,0.5758308562716131,8.073031296599451,70
5,2,4,0,0.5758308562716131,8.073031296599451,70
6,0,1,1,0.5758308562716131,8.073031296599451,70
7,2,1,0,0.5758308562716131,8.073031296599451,70
8,2,1,0,0.5758308562716131,8.073031296599451,70
9,1,1,1,0.5758308562716131,8.073031296599451,70
10,1,1,0,0.5758308562716131,8.073031296599451,70
11,0,3,1,0.5758308562716131,8.073031296599451,70
12,2,1,0,0.5758308562716131,8.073031296599451,70
13,1,1,1,0.5758308562716131,8.073031296599451,70
14,2,1,0,0.5758308562716131,8.073031296599451,70
15,1,1,1,0.5758308562716131,8.073031296599451,70
16,1,1,1,0.5758308562716131,8.073031296599451,70
17,0,4,1,0.5758308562716131,8.073031296599451,70
18,0,4,1,0.5758308562716131,8.073031296599451,70
19,2,1,0,0.5758308562716131,8.073031296599451,70
20,2,1,0,0.5758308562716131,8.073031296599451,70
21,0,4,1,0.5758308562716131,8.073031296599451,70
22,0,4,1,0.5758308562716131,8.073031296599451,70
23,2,1,0,0.5758308562716131,8.073031296599451,70
24,1,1,1,0.5758308562716131,8.073031296599451,70
25,0,4,1,0.5758308562716131,8.073031296599451,70
26,2,1,0,0.5758308562716131,8.073031296599451,70
27,1,1,1,0.5758308562716131,8.073031296599451,70
28,0,4,1,0.5758308562716131,8.073031296599451,70
29,0,4,0,0.5758308562716131,8.073031296599451,70
30,1,1,1,0.5758308562716131,8.073031296599451,70
31,1,1,0,0.5758308562716131,8.073031296599451,70
32,0,1,1,0.5758308562716131,8.073031296599451,70
33,0,1,1,0.5758308562716131,8.073031296599451,70
34,2,1,0,0.5758308562716131,8.073031296599451,70
35,0,1,1,0.5758308562716131,8.073031296599451,70
36,0,1,1,0.5758308562716131,8.073031296599451,70
37,0,1,1,0.5758308562716131,8.073031296599451,70
38,1,1,1,0.5758308562716131,8.073031296599451,70
39,2,1,0,0.5758308562716131,8.073031296599451,70
40,2,1,0,0.5758308562716131,8.073031296599451,70
41,1,1,1,0.5758308562716131,8.073031296599451,70
42,1,1,0,0.5758308562716131,8.073031296599451,70
43,2,1,0,0.5758308562716131,8.073031296599451,70
44,2,1,0,0.5758308562716131,8.073031296599451,70
45,1,1,1,0.5758308562716131,8.073031296599451,70
1,0,2,1,0.6791892319304758,2.67652572825805,71
2,0,4,1,0.6791892319304758,2.67652572825805,71
3,0,4,1,0.6791892319304758,2.67652572825805,71
4,2,4,0,0.6791892319304758,2.67652572825805,71
5,0,4,1,0.6791892319304758,2.67652572825805,71
6,0,4,1,0.6791892319304758,2.67652572825805,71
7,0,4,1,0.6791892319304758,2.67652572825805,71
8,1,2,1,0.6791892319304758,2.67652572825805,71
9,2,1,0,0.6791892319304758,2.67652572825805,71
10,2,1,0,0.6791892319304758,2.67652572825805,71
11,2,1,0,0.6791892319304758,2.67652572825805,71
12,2,1,0,0.6791892319304758,2.67652572825805,71
13,1,4,1,0.6791892319304758,2.67652572825805,71
14,0,4,1,0.6791892319304758,2.67652572825805,71
15,2,1,0,0.6791892319304758,2.67652572825805,71
16,2,1,0,0.6791892319304758,2.67652572825805,71
17,1,4,1,0.6791892319304758,2.67652572825805,71
18,0,4,1,0.6791892319304758,2.67652572825805,71
19,0,4,1,0.6791892319304758,2.67652572825805,71
20,0,4,1,0.6791892319304758,2.67652572825805,71
21,2,1,0,0.6791892319304758,2.67652572825805,71
22,2,1,0,0.6791892319304758,2.67652572825805,71
23,2,1,0,0.6791892319304758,2.67652572825805,71
24,2,1,0,0.6791892319304758,2.67652572825805,71
25,2,1,0,0.6791892319304758,2.67652572825805,71
26,1,4,0,0.6791892319304758,2.67652572825805,71
27,2,1,0,0.6791892319304758,2.67652572825805,71
28,1,1,0,0.6791892319304758,2.67652572825805,71
29,1,1,1,0.6791892319304758,2.67652572825805,71
30,0,4,1,0.6791892319304758,2.67652572825805,71
31,0,4,1,0.6791892319304758,2.67652572825805,71
32,1,1,1,0.6791892319304758,2.67652572825805,71
33,2,1,0,0.6791892319304758,2.67652572825805,71
34,1,1,1,0.6791892319304758,2.67652572825805,71
35,0,4,1,0.6791892319304758,2.67652572825805,71
36,1,1,0,0.6791892319304758,2.67652572825805,71
37,1,1,1,0.6791892319304758,2.67652572825805,71
38,1,1,1,0.6791892319304758,2.67652572825805,71
39,2,1,1,0.6791892319304758,2.67652572825805,71
40,0,4,1,0.6791892319304758,2.67652572825805,71
41,1,1,0,0.6791892319304758,2.67652572825805,71
42,1,1,1,0.6791892319304758,2.67652572825805,71
43,1,1,1,0.6791892319304758,2.67652572825805,71
44,1,1,1,0.6791892319304758,2.67652572825805,71
45,0,4,1,0.6791892319304758,2.67652572825805,71
1,0,1,1,0.3741135587067291,11.773849702691058,72
2,0,4,1,0.3741135587067291,11.773849702691058,72
3,0,4,0,0.3741135587067291,11.773849702691058,72
4,1,3,0,0.3741135587067291,11.773849702691058,72
5,1,1,0,0.3741135587067291,11.773849702691058,72
6,0,1,1,0.3741135587067291,11.773849702691058,72
7,2,2,0,0.3741135587067291,11.773849702691058,72
8,2,1,1,0.3741135587067291,11.773849702691058,72
9,2,1,0,0.3741135587067291,11.773849702691058,72
10,0,1,1,0.3741135587067291,11.773849702691058,72
11,0,1,0,0.3741135587067291,11.773849702691058,72
12,2,1,0,0.3741135587067291,11.773849702691058,72
13,2,1,0,0.3741135587067291,11.773849702691058,72
14,1,1,1,0.3741135587067291,11.773849702691058,72
15,1,1,0,0.3741135587067291,11.773849702691058,72
16,0,1,1,0.3741135587067291,11.773849702691058,72
17,1,1,0,0.3741135587067291,11.773849702691058,72
18,1,1,1,0.3741135587067291,11.773849702691058,72
19,2,1,0,0.3741135587067291,11.773849702691058,72
20,0,1,1,0.3741135587067291,11.773849702691058,72
21,1,1,1,0.3741135587067291,11.773849702691058,72
22,1,1,1,0.3741135587067291,11.773849702691058,72
23,2,1,1,0.3741135587067291,11.773849702691058,72
24,1,1,1,0.3741135587067291,11.773849702691058,72
25,0,1,1,0.3741135587067291,11.773849702691058,72
26,2,1,0,0.3741135587067291,11.773849702691058,72
27,0,1,1,0.3741135587067291,11.773849702691058,72
28,1,1,1,0.3741135587067291,11.773849702691058,72
29,0,1,1,0.3741135587067291,11.773849702691058,72
30,1,1,1,0.3741135587067291,11.773849702691058,72
31,1,1,1,0.3741135587067291,11.773849702691058,72
32,2,1,1,0.3741135587067291,11.773849702691058,72
33,2,1,0,0.3741135587067291,11.773849702691058,72
34,2,1,1,0.3741135587067291,11.773849702691058,72
35,0,1,1,0.3741135587067291,11.773849702691058,72
36,1,1,1,0.3741135587067291,11.773849702691058,72
37,2,1,0,0.3741135587067291,11.773849702691058,72
38,0,1,1,0.3741135587067291,11.773849702691058,72
39,2,1,0,0.3741135587067291,11.773849702691058,72
40,0,1,1,0.3741135587067291,11.773849702691058,72
41,1,1,1,0.3741135587067291,11.773849702691058,72
42,0,1,1,0.3741135587067291,11.773849702691058,72
43,2,1,0,0.3741135587067291,11.773849702691058,72
44,2,1,0,0.3741135587067291,11.773849702691058,72
45,1,1,1,0.3741135587067291,11.773849702691058,72
1,0,1,1,0.49078179297634406,5.643545047758503,73
2,0,3,1,0.49078179297634406,5.643545047758503,73
3,1,2,0,0.49078179297634406,5.643545047758503,73
4,1,1,1,0.49078179297634406,5.643545047758503,73
5,2,4,0,0.49078179297634406,5.643545047758503,73
6,1,1,0,0.49078179297634406,5.643545047758503,73
7,1,1,1,0.49078179297634406,5.643545047758503,73
8,2,1,0,0.49078179297634406,5.643545047758503,73
9,0,4,1,0.49078179297634406,5.643545047758503,73
10,0,4,1,0.49078179297634406,5.643545047758503,73
11,2,1,0,0.49078179297634406,5.643545047758503,73
12,2,1,0,0.49078179297634406,5.643545047758503,73
13,0,4,0,0.49078179297634406,5.643545047758503,73
14,0,1,1,0.49078179297634406,5.643545047758503,73
15,0,1,1,0.49078179297634406,5.643545047758503,73
16,0,2,1,0.49078179297634406,5.643545047758503,73
17,2,1,0,0.49078179297634406,5.643545047758503,73
18,2,1,0,0.49078179297634406,5.643545047758503,73
19,1,1,0,0.49078179297634406,5.643545047758503,73
20,1,1,0,0.49078179297634406,5.643545047758503,73
21,1,1,1,0.49078179297634406,5.643545047758503,73
22,0,4,1,0.49078179297634406,5.643545047758503,73
23,1,1,1,0.49078179297634406,5.643545047758503,73
24,1,1,0,0.49078179297634406,5.643545047758503,73
25,2,1,0,0.49078179297634406,5.643545047758503,73
26,0,4,1,0.49078179297634406,5.643545047758503,73
27,1,1,1,0.49078179297634406,5.643545047758503,73
28,2,1,0,0.49078179297634406,5.643545047758503,73
29,1,1,0,0.49078179297634406,5.643545047758503,73
30,2,1,0,0.49078179297634406,5.643545047758503,73
31,2,1,0,0.49078179297634406,5.643545047758503,73
32,1,1,1,0.49078179297634406,5.643545047758503,73
33,0,4,1,0.49078179297634406,5.643545047758503,73
34,2,1,0,0.49078179297634406,5.643545047758503,73
35,0,4,1,0.49078179297634406,5.643545047758503,73
36,0,4,0,0.49078179297634406,5.643545047758503,73
37,2,1,0,0.49078179297634406,5.643545047758503,73
38,1,1,1,0.49078179297634406,5.643545047758503,73
39,1,1,1,0.49078179297634406,5.643545047758503,73
40,2,1,0,0.49078179297634406,5.643545047758503,73
41,1,1,1,0.49078179297634406,5.643545047758503,73
42,2,1,0,0.49078179297634406,5.643545047758503,73
43,2,1,0,0.49078179297634406,5.643545047758503,73
44,0,4,1,0.49078179297634406,5.643545047758503,73
45,0,4,1,0.49078179297634406,5.643545047758503,73
1,2,2,0,0.689223003633266,4.43959141525513,74
2,1,1,1,0.689223003633266,4.43959141525513,74
3,2,1,0,0.689223003633266,4.43959141525513,74
4,2,1,0,0.689223003633266,4.43959141525513,74
5,1,3,1,0.689223003633266,4.43959141525513,74
6,2,1,0,0.689223003633266,4.43959141525513,74
7,2,1,0,0.689223003633266,4.43959141525513,74
8,2,1,1,0.689223003633266,4.43959141525513,74
9,0,3,1,0.689223003633266,4.43959141525513,74
10,2,1,0,0.689223003633266,4.43959141525513,74
11,0,4,1,0.689223003633266,4.43959141525513,74
12,1,4,0,0.689223003633266,4.43959141525513,74
13,2,1,0,0.689223003633266,4.43959141525513,74
14,2,1,0,0.689223003633266,4.43959141525513,74
15,1,1,1,0.689223003633266,4.43959141525513,74
16,2,1,0,0.689223003633266,4.43959141525513,74
17,0,4,1,0.689223003633266,4.43959141525513,74
18,1,1,1,0.689223003633266,4.43959141525513,74
19,1,1,0,0.689223003633266,4.43959141525513,74
20,2,1,0,0.689223003633266,4.43959141525513,74
21,1,1,0,0.689223003633266,4.43959141525513,74
22,0,4,1,0.689223003633266,4.43959141525513,74
23,1,1,0,0.689223003633266,4.43959141525513,74
24,1,1,1,0.689223003633266,4.43959141525513,74
25,0,4,1,0.689223003633266,4.43959141525513,74
26,0,4,1,0.689223003633266,4.43959141525513,74
27,1,1,1,0.689223003633266,4.43959141525513,74
28,1,1,0,0.689223003633266,4.43959141525513,74
29,0,4,1,0.689223003633266,4.43959141525513,74
30,2,1,0,0.689223003633266,4.43959141525513,74
31,0,4,1,0.689223003633266,4.43959141525513,74
32,0,4,1,0.689223003633266,4.43959141525513,74
33,0,4,1,0.689223003633266,4.43959141525513,74
34,1,1,1,0.689223003633266,4.43959141525513,74
35,1,1,1,0.689223003633266,4.43959141525513,74
36,0,4,1,0.689223003633266,4.43959141525513,74
37,1,1,1,0.689223003633266,4.43959141525513,74
38,2,1,0,0.689223003633266,4.43959141525513,74
39,2,1,0,0.689223003633266,4.43959141525513,74
40,2,1,0,0.689223003633266,4.43959141525513,74
41,1,1,1,0.689223003633266,4.43959141525513,74
42,0,4,1,0.689223003633266,4.43959141525513,74
43,0,4,1,0.689223003633266,4.43959141525513,74
44,0,4,1,0.689223003633266,4.43959141525513,74
45,0,4,1,0.689223003633266,4.43959141525513,74
1,1,2,0,0.5380550577027788,1.9705339993216808,75
2,2,4,0,0.5380550577027788,1.9705339993216808,75
3,0,4,1,0.5380550577027788,1.9705339993216808,75
4,1,1,0,0.5380550577027788,1.9705339993216808,75
5,2,1,0,0.5380550577027788,1.9705339993216808,75
6,0,4,1,0.5380550577027788,1.9705339993216808,75
7,2,1,0,0.5380550577027788,1.9705339993216808,75
8,1,1,1,0.5380550577027788,1.9705339993216808,75
9,1,1,1,0.5380550577027788,1.9705339993216808,75
10,2,1,0,0.5380550577027788,1.9705339993216808,75
11,2,1,0,0.5380550577027788,1.9705339993216808,75
12,2,1,0,0.5380550577027788,1.9705339993216808,75
13,1,1,1,0.5380550577027788,1.9705339993216808,75
14,0,4,1,0.5380550577027788,1.9705339993216808,75
15,2,1,0,0.5380550577027788,1.9705339993216808,75
16,0,4,1,0.5380550577027788,1.9705339993216808,75
17,0,4,1,0.5380550577027788,1.9705339993216808,75
18,2,1,1,0.5380550577027788,1.9705339993216808,75
19,1,1,1,0.5380550577027788,1.9705339993216808,75
20,2,1,0,0.5380550577027788,1.9705339993216808,75
21,1,1,1,0.5380550577027788,1.9705339993216808,75
22,2,1,0,0.5380550577027788,1.9705339993216808,75
23,2,1,0,0.5380550577027788,1.9705339993216808,75
24,0,4,1,0.5380550577027788,1.9705339993216808,75
25,0,4,1,0.5380550577027788,1.9705339993216808,75
26,0,4,1,0.5380550577027788,1.9705339993216808,75
27,2,1,0,0.5380550577027788,1.9705339993216808,75
28,1,1,0,0.5380550577027788,1.9705339993216808,75
29,0,4,1,0.5380550577027788,1.9705339993216808,75
30,1,1,0,0.5380550577027788,1.9705339993216808,75
31,1,1,0,0.5380550577027788,1.9705339993216808,75
32,0,4,1,0.5380550577027788,1.9705339993216808,75
33,2,1,0,0.5380550577027788,1.9705339993216808,75
34,0,4,1,0.5380550577027788,1.9705339993216808,75
35,0,4,1,0.5380550577027788,1.9705339993216808,75
36,1,1,1,0.5380550577027788,1.9705339993216808,75
37,1,1,0,0.5380550577027788,1.9705339993216808,75
38,2,1,0,0.5380550577027788,1.9705339993216808,75
39,1,2,0,0.5380550577027788,1.9705339993216808,75
40,1,1,0,0.5380550577027788,1.9705339993216808,75
41,0,4,0,0.5380550577027788,1.9705339993216808,75
42,1,1,0,0.5380550577027788,1.9705339993216808,75
43,0,1,1,0.5380550577027788,1.9705339993216808,75
44,2,1,0,0.5380550577027788,1.9705339993216808,75
45,0,2,1,0.5380550577027788,1.9705339993216808,75
1,1,1,1,0.7153535652245403,2.6842021679739063,76
2,0,1,1,0.7153535652245403,2.6842021679739063,76
3,2,4,0,0.7153535652245403,2.6842021679739063,76
4,2,1,0,0.7153535652245403,2.6842021679739063,76
5,2,1,0,0.7153535652245403,2.6842021679739063,76
6,1,2,0,0.7153535652245403,2.6842021679739063,76
7,1,1,1,0.7153535652245403,2.6842021679739063,76
8,0,2,1,0.7153535652245403,2.6842021679739063,76
9,0,4,1,0.7153535652245403,2.6842021679739063,76
10,2,1,0,0.7153535652245403,2.6842021679739063,76
11,2,1,1,0.7153535652245403,2.6842021679739063,76
12,2,1,0,0.7153535652245403,2.6842021679739063,76
13,0,4,1,0.7153535652245403,2.6842021679739063,76
14,1,1,1,0.7153535652245403,2.6842021679739063,76
15,1,1,1,0.7153535652245403,2.6842021679739063,76
16,0,4,1,0.7153535652245403,2.6842021679739063,76
17,0,4,1,0.7153535652245403,2.6842021679739063,76
18,2,1,0,0.7153535652245403,2.6842021679739063,76
19,1,1,1,0.7153535652245403,2.6842021679739063,76
20,0,4,0,0.7153535652245403,2.6842021679739063,76
21,0,1,1,0.7153535652245403,2.6842021679739063,76
22,2,1,0,0.7153535652245403,2.6842021679739063,76
23,2,1,0,0.7153535652245403,2.6842021679739063,76
24,0,1,1,0.7153535652245403,2.6842021679739063,76
25,1,1,1,0.7153535652245403,2.6842021679739063,76
26,0,1,0,0.7153535652245403,2.6842021679739063,76
27,0,1,1,0.7153535652245403,2.6842021679739063,76
28,0,1,1,0.7153535652245403,2.6842021679739063,76
29,1,1,1,0.7153535652245403,2.6842021679739063,76
30,1,1,1,0.7153535652245403,2.6842021679739063,76
31,1,1,0,0.7153535652245403,2.6842021679739063,76
32,1,1,1,0.7153535652245403,2.6842021679739063,76
33,2,1,0,0.7153535652245403,2.6842021679739063,76
34,0,1,1,0.7153535652245403,2.6842021679739063,76
35,2,1,0,0.7153535652245403,2.6842021679739063,76
36,2,1,0,0.7153535652245403,2.6842021679739063,76
37,0,1,1,0.7153535652245403,2.6842021679739063,76
38,1,1,1,0.7153535652245403,2.6842021679739063,76
39,1,1,1,0.7153535652245403,2.6842021679739063,76
40,0,1,1,0.7153535652245403,2.6842021679739063,76
41,2,1,0,0.7153535652245403,2.6842021679739063,76
42,2,1,0,0.7153535652245403,2.6842021679739063,76
43,2,1,0,0.7153535652245403,2.6842021679739063,76
44,1,1,1,0.7153535652245403,2.6842021679739063,76
45,1,1,0,0.7153535652245403,2.6842021679739063,76
1,1,1,0,0.07879004893317697,19.475028376554846,77
2,1,3,1,0.07879004893317697,19.475028376554846,77
3,2,2,0,0.07879004893317697,19.475028376554846,77
4,0,3,1,0.07879004893317697,19.475028376554846,77
5,0,4,1,0.07879004893317697,19.475028376554846,77
6,0,4,1,0.07879004893317697,19.475028376554846,77
7,0,4,1,0.07879004893317697,19.475028376554846,77
8,1,4,1,0.07879004893317697,19.475028376554846,77
9,1,4,1,0.07879004893317697,19.475028376554846,77
10,1,4,0,0.07879004893317697,19.475028376554846,77
11,2,1,0,0.07879004893317697,19.475028376554846,77
12,1,4,1,0.07879004893317697,19.475028376554846,77
13,1,4,1,0.07879004893317697,19.475028376554846,77
14,2,1,0,0.07879004893317697,19.475028376554846,77
15,0,4,1,0.07879004893317697,19.475028376554846,77
16,0,4,1,0.07879004893317697,19.475028376554846,77
17,2,1,0,0.07879004893317697,19.475028376554846,77
18,2,1,0,0.07879004893317697,19.475028376554846,77
19,2,1,0,0.07879004893317697,19.475028376554846,77
20,1,4,1,0.07879004893317697,19.475028376554846,77
21,0,4,1,0.07879004893317697,19.475028376554846,77
22,2,1,0,0.07879004893317697,19.475028376554846,77
23,1,4,0,0.07879004893317697,19.475028376554846,77
24,0,4,1,0.07879004893317697,19.475028376554846,77
25,1,4,1,0.07879004893317697,19.475028376554846,77
26,0,4,1,0.07879004893317697,19.475028376554846,77
27,0,4,1,0.07879004893317697,19.475028376554846,77
28,2,1,0,0.07879004893317697,19.475028376554846,77
29,2,1,0,0.07879004893317697,19.475028376554846,77
30,0,4,1,0.07879004893317697,19.475028376554846,77
31,2,1,0,0.07879004893317697,19.475028376554846,77
32,0,4,1,0.07879004893317697,19.475028376554846,77
33,2,1,0,0.07879004893317697,19.475028376554846,77
34,0,4,1,0.07879004893317697,19.475028376554846,77
35,1,4,1,0.07879004893317697,19.475028376554846,77
36,0,4,1,0.07879004893317697,19.475028376554846,77
37,2,1,0,0.07879004893317697,19.475028376554846,77
38,1,4,1,0.07879004893317697,19.475028376554846,77
39,2,1,0,0.07879004893317697,19.475028376554846,77
40,1,4,0,0.07879004893317697,19.475028376554846,77
41,0,4,1,0.07879004893317697,19.475028376554846,77
42,2,1,0,0.07879004893317697,19.475028376554846,77
43,2,1,0,0.07879004893317697,19.475028376554846,77
44,1,4,1,0.07879004893317697,19.475028376554846,77
45,1,4,0,0.07879004893317697,19.475028376554846,77
1,1,4,0,0.13604758969701275,0.4602863712966481,78
2,2,3,0,0.13604758969701275,0.4602863712966481,78
3,1,1,1,0.13604758969701275,0.4602863712966481,78
4,0,3,1,0.13604758969701275,0.4602863712966481,78
5,0,3,1,0.13604758969701275,0.4602863712966481,78
6,1,1,1,0.13604758969701275,0.4602863712966481,78
7,2,3,0,0.13604758969701275,0.4602863712966481,78
8,1,2,1,0.13604758969701275,0.4602863712966481,78
9,2,2,0,0.13604758969701275,0.4602863712966481,78
10,1,4,0,0.13604758969701275,0.4602863712966481,78
11,0,4,1,0.13604758969701275,0.4602863712966481,78
12,2,1,0,0.13604758969701275,0.4602863712966481,78
13,0,2,1,0.13604758969701275,0.4602863712966481,78
14,2,3,0,0.13604758969701275,0.4602863712966481,78
15,0,4,1,0.13604758969701275,0.4602863712966481,78
16,0,4,1,0.13604758969701275,0.4602863712966481,78
17,0,4,1,0.13604758969701275,0.4602863712966481,78
18,0,4,1,0.13604758969701275,0.4602863712966481,78
19,1,2,1,0.13604758969701275,0.4602863712966481,78
20,2,4,1,0.13604758969701275,0.4602863712966481,78
21,2,1,0,0.13604758969701275,0.4602863712966481,78
22,1,1,0,0.13604758969701275,0.4602863712966481,78
23,2,4,0,0.13604758969701275,0.4602863712966481,78
24,2,2,0,0.13604758969701275,0.4602863712966481,78
25,2,1,0,0.13604758969701275,0.4602863712966481,78
26,1,4,0,0.13604758969701275,0.4602863712966481,78
27,1,3,1,0.13604758969701275,0.4602863712966481,78
28,1,1,1,0.13604758969701275,0.4602863712966481,78
29,1,3,1,0.13604758969701275,0.4602863712966481,78
30,1,3,0,0.13604758969701275,0.4602863712966481,78
31,0,2,1,0.13604758969701275,0.4602863712966481,78
32,0,4,0,0.13604758969701275,0.4602863712966481,78
33,0,4,1,0.13604758969701275,0.4602863712966481,78
34,0,2,1,0.13604758969701275,0.4602863712966481,78
35,2,3,0,0.13604758969701275,0.4602863712966481,78
36,1,3,1,0.13604758969701275,0.4602863712966481,78
37,1,3,1,0.13604758969701275,0.4602863712966481,78
38,2,3,1,0.13604758969701275,0.4602863712966481,78
39,2,1,0,0.13604758969701275,0.4602863712966481,78
40,0,4,1,0.13604758969701275,0.4602863712966481,78
41,1,3,0,0.13604758969701275,0.4602863712966481,78
42,0,2,1,0.13604758969701275,0.4602863712966481,78
43,2,3,0,0.13604758969701275,0.4602863712966481,78
44,2,1,0,0.13604758969701275,0.4602863712966481,78
45,0,4,1,0.13604758969701275,0.4602863712966481,78
1,2,3,0,0.5186778493096507,0.5374580173177028,79
2,1,3,0,0.5186778493096507,0.5374580173177028,79
3,0,4,1,0.5186778493096507,0.5374580173177028,79
4,0,4,0,0.5186778493096507,0.5374580173177028,79
5,1,2,1,0.5186778493096507,0.5374580173177028,79
6,1,2,1,0.5186778493096507,0.5374580173177028,79
7,1,3,0,0.5186778493096507,0.5374580173177028,79
8,2,2,0,0.5186778493096507,0.5374580173177028,79
9,2,1,0,0.5186778493096507,0.5374580173177028,79
10,0,2,1,0.5186778493096507,0.5374580173177028,79
11,0,4,1,0.5186778493096507,0.5374580173177028,79
12,0,3,1,0.5186778493096507,0.5374580173177028,79
13,1,4,1,0.5186778493096507,0.5374580173177028,79
14,1,2,1,0.5186778493096507,0.5374580173177028,79
15,0,4,1,0.5186778493096507,0.5374580173177028,79
16,2,1,0,0.5186778493096507,0.5374580173177028,79
17,2,1,0,0.5186778493096507,0.5374580173177028,79
