Subject,a_gain,a_loss,beta,decay,llh
354.0,1.0,1.0,20.0,0.0,4.1588830833596715
355.0,1.0,1.0,18.392223875192588,0.0,5.545177444479562
356.0,1.0,1.0,12.185889829993396,0.0,4.1588830833596715
357.0,1.0,0.9976585061910288,10.997470322176977,0.0,4.158883083359692
358.0,1.0,1.0,12.012512962819882,0.0,4.1588830833596715
359.0,1.0,1.0,20.0,0.7831046688810585,5.523232844680141
360.0,1.0,1.0,8.624354051928654,0.0,5.545177444496964
361.0,1.0,1.0,9.247408404514157,0.0,5.545177444482247
362.0,0.8346393670493368,1.0,10.4542990050728,0.0,4.158883083364025
363.0,1.0,0.10081876089470121,8.13142303913868,0.0,4.1588830834614745
364.0,1.0,0.12091670942002564,6.83491297918098,0.0,5.545177448212291
365.0,1.0,0.7834595351816703,12.037680209201998,0.0,4.158883083360188
366.0,0.3222172446835775,1.0,10.862440262910784,0.0,4.1588830833597
367.0,1.0,1.0,7.9562444377024715,0.0,5.545177444608702
368.0,1.0,0.3215288413299888,18.230345298454765,0.0,4.1588830833596715
369.0,1.0,0.4923441813663647,13.161165818008456,0.0,4.1588830833596715
370.0,1.0,0.9783695331033376,10.936049836131494,0.3005825930129884,5.5451774444795845
371.0,1.0,1.0,7.067132580398624,0.0,5.545177446339384
372.0,1.0,0.6612750304739317,7.0014481631629515,0.0,8.317766167474312
373.0,0.1332428307367245,1.0,9.199051763120602,0.0,5.5451774444826665
374.0,1.0,1.0,20.0,0.0,4.1588830833596715
375.0,1.0,1.0,20.0,0.0,4.1588830833596715
376.0,1.0,0.6188280865036245,9.362046872026951,0.1539881629100185,5.545177444481466
377.0,1.0,1.0,15.965250692443705,0.0,2.772588722239781
378.0,1.0,1.0,5.451006515678597,0.0,5.545177681668876
379.0,0.6334053017745591,1.0,7.199644623776686,0.0,5.545177445729315
380.0,1.0,1.0,8.13930477123765,0.0,4.158883083459098
